,sal,rooz,Month,zarrineh_Debi
10664,1395,1,12,5.92
10665,1395,2,12,4.76
10666,1395,3,12,4.41
10667,1395,4,12,4.06
10668,1395,5,12,3.89
10669,1395,6,12,4.58
10670,1395,7,12,4.76
10671,1395,8,12,4.95
10672,1395,9,12,5.14
10673,1395,10,12,5.53
10674,1395,11,12,6.33
10675,1395,12,12,6.76
10676,1395,13,12,6.98
10677,1395,14,12,7.88
10678,1395,15,12,8.11
10679,1395,16,12,8.35
10680,1395,17,12,8.35
10681,1395,18,12,7.43
10682,1395,19,12,7.2
10683,1395,20,12,6.12
10684,1395,21,12,5.33
10685,1395,22,12,5.33
10686,1395,23,12,5.92
10687,1395,24,12,8.19
10688,1395,25,12,27.0
10689,1395,26,12,57.0
10690,1395,27,12,67.2
10691,1395,28,12,73.2
10692,1395,29,12,76.8
10693,1395,30,12,81.3
10694,1395,31,12,
806,1396,1,1,84.4
807,1396,2,1,84.4
808,1396,3,1,89.7
809,1396,4,1,89.7
810,1396,5,1,90.3
811,1396,6,1,95.8
812,1396,7,1,66.1
813,1396,8,1,50.4
814,1396,9,1,47.0
815,1396,10,1,32.0
816,1396,11,1,37.5
817,1396,12,1,34.6
818,1396,13,1,26.6
819,1396,14,1,22.8
820,1396,15,1,19.7
821,1396,16,1,17.3
822,1396,17,1,15.5
823,1396,18,1,13.3
824,1396,19,1,11.4
825,1396,20,1,10.4
826,1396,21,1,9.44
827,1396,22,1,8.4
828,1396,23,1,7.56
829,1396,24,1,7.56
830,1396,25,1,7.97
831,1396,26,1,7.56
832,1396,27,1,7.17
833,1396,28,1,6.42
834,1396,29,1,6.07
835,1396,30,1,5.61
836,1396,31,1,5.19
1705,1396,1,2,4.2
1706,1396,2,2,4.12
1707,1396,3,2,3.51
1708,1396,4,2,3.19
1709,1396,5,2,3.27
1710,1396,6,2,2.9
1711,1396,7,2,2.49
1712,1396,8,2,2.49
1713,1396,9,2,2.76
1714,1396,10,2,3.93
1715,1396,11,2,4.11
1716,1396,12,2,3.59
1717,1396,13,2,3.51
1718,1396,14,2,3.67
1719,1396,15,2,4.11
1720,1396,16,2,5.29
1721,1396,17,2,6.18
1722,1396,18,2,5.95
1723,1396,19,2,10.6
1724,1396,20,2,26.2
1725,1396,21,2,33.5
1726,1396,22,2,47.8
1727,1396,23,2,57.2
1728,1396,24,2,70.6
1729,1396,25,2,85.2
1730,1396,26,2,95.1
1731,1396,27,2,96.6
1732,1396,28,2,103.0
1733,1396,29,2,104.0
1734,1396,30,2,98.7
1735,1396,31,2,94.4
2604,1396,1,3,93.1
2605,1396,2,3,89.7
2606,1396,3,3,94.4
2607,1396,4,3,105.0
2608,1396,5,3,117.0
2609,1396,6,3,112.0
2610,1396,7,3,104.0
2611,1396,8,3,97.2
2612,1396,9,3,87.3
2613,1396,10,3,62.0
2614,1396,11,3,44.7
2615,1396,12,3,31.5
2616,1396,13,3,14.5
2617,1396,14,3,7.32
2618,1396,15,3,5.51
2619,1396,16,3,8.4
2620,1396,17,3,7.84
2621,1396,18,3,6.91
2622,1396,19,3,5.84
2623,1396,20,3,5.11
2624,1396,21,3,6.81
2625,1396,22,3,4.32
2626,1396,23,3,3.52
2627,1396,24,3,4.3
2628,1396,25,3,3.76
2629,1396,26,3,4.68
2630,1396,27,3,6.06
2631,1396,28,3,5.72
2632,1396,29,3,6.54
2633,1396,30,3,6.79
2634,1396,31,3,7.17
3503,1396,1,4,7.44
3504,1396,2,4,6.3
3505,1396,3,4,5.5
3506,1396,4,4,7.09
3507,1396,5,4,11.4
3508,1396,6,4,9.59
3509,1396,7,4,6.93
3510,1396,8,4,4.97
3511,1396,9,4,4.2
3512,1396,10,4,3.35
3513,1396,11,4,2.69
3514,1396,12,4,2.37
3515,1396,13,4,1.74
3516,1396,14,4,1.75
3517,1396,15,4,8.56
3518,1396,16,4,3.77
3519,1396,17,4,2.7
3520,1396,18,4,1.78
3521,1396,19,4,1.73
3522,1396,20,4,1.58
3523,1396,21,4,1.53
3524,1396,22,4,1.59
3525,1396,23,4,2.31
3526,1396,24,4,4.11
3527,1396,25,4,4.89
3528,1396,26,4,8.85
3529,1396,27,4,10.4
3530,1396,28,4,10.4
3531,1396,29,4,9.9
3532,1396,30,4,8.69
3533,1396,31,4,8.12
4402,1396,1,5,8.99
4403,1396,2,5,10.1
4404,1396,3,5,8.69
4405,1396,4,5,7.05
4406,1396,5,5,6.42
4407,1396,6,5,5.72
4408,1396,7,5,4.68
4409,1396,8,5,4.78
4410,1396,9,5,6.3
4411,1396,10,5,7.84
4412,1396,11,5,7.84
4413,1396,12,5,7.97
4414,1396,13,5,7.7
4415,1396,14,5,9.3
4416,1396,15,5,11.6
4417,1396,16,5,10.6
4418,1396,17,5,9.44
4419,1396,18,5,8.99
4420,1396,19,5,7.7
4421,1396,20,5,6.68
4422,1396,21,5,4.68
4423,1396,22,5,4.97
4424,1396,23,5,5.84
4425,1396,24,5,5.18
4426,1396,25,5,5.39
4427,1396,26,5,6.54
4428,1396,27,5,6.42
4429,1396,28,5,6.3
4430,1396,29,5,6.55
4431,1396,30,5,12.1
4432,1396,31,5,13.9
5301,1396,1,6,9.65
5302,1396,2,6,6.34
5303,1396,3,6,4.49
5304,1396,4,6,3.36
5305,1396,5,6,2.37
5306,1396,6,6,1.68
5307,1396,7,6,1.21
5308,1396,8,6,0.746
5309,1396,9,6,1.53
5310,1396,10,6,1.26
5311,1396,11,6,0.958
5312,1396,12,6,1.31
5313,1396,13,6,1.35
5314,1396,14,6,1.91
5315,1396,15,6,3.71
5316,1396,16,6,6.3
5317,1396,17,6,6.79
5318,1396,18,6,5.95
5319,1396,19,6,6.06
5320,1396,20,6,6.06
5321,1396,21,6,5.95
5322,1396,22,6,4.49
5323,1396,23,6,2.9
5324,1396,24,6,2.24
5325,1396,25,6,1.78
5326,1396,26,6,2.0
5327,1396,27,6,1.84
5328,1396,28,6,1.73
5329,1396,29,6,2.96
5330,1396,30,6,6.59
5331,1396,31,6,7.32
6200,1396,1,7,5.5
6201,1396,2,7,5.18
6202,1396,3,7,4.87
6203,1396,4,7,3.68
6204,1396,5,7,3.12
6205,1396,6,7,3.04
6206,1396,7,7,3.12
6207,1396,8,7,3.19
6208,1396,9,7,3.35
6209,1396,10,7,6.81
6210,1396,11,7,6.92
6211,1396,12,7,6.3
6212,1396,13,7,6.06
6213,1396,14,7,5.72
6214,1396,15,7,5.28
6215,1396,16,7,5.18
6216,1396,17,7,5.07
6217,1396,18,7,4.68
6218,1396,19,7,4.3
6219,1396,20,7,3.85
6220,1396,21,7,3.68
6221,1396,22,7,4.58
6222,1396,23,7,5.61
6223,1396,24,7,4.88
6224,1396,25,7,4.3
6225,1396,26,7,3.59
6226,1396,27,7,3.67
6227,1396,28,7,3.59
6228,1396,29,7,3.59
6229,1396,30,7,3.51
6230,1396,31,7,
7099,1396,1,8,3.51
7100,1396,2,8,3.59
7101,1396,3,8,3.51
7102,1396,4,8,3.68
7103,1396,5,8,3.67
7104,1396,6,8,3.59
7105,1396,7,8,3.93
7106,1396,8,8,3.67
7107,1396,9,8,4.68
7108,1396,10,8,4.68
7109,1396,11,8,4.39
7110,1396,12,8,4.3
7111,1396,13,8,4.97
7112,1396,14,8,5.72
7113,1396,15,8,6.3
7114,1396,16,8,5.72
7115,1396,17,8,5.84
7116,1396,18,8,5.61
7117,1396,19,8,5.84
7118,1396,20,8,5.72
7119,1396,21,8,5.95
7120,1396,22,8,5.61
7121,1396,23,8,5.28
7122,1396,24,8,5.39
7123,1396,25,8,5.28
7124,1396,26,8,5.39
7125,1396,27,8,5.28
7126,1396,28,8,5.18
7127,1396,29,8,5.39
7128,1396,30,8,5.5
7129,1396,31,8,
7998,1396,1,9,5.84
7999,1396,2,9,5.84
8000,1396,3,9,5.62
8001,1396,4,9,5.29
8002,1396,5,9,4.58
8003,1396,6,9,4.49
8004,1396,7,9,4.49
8005,1396,8,9,4.77
8006,1396,9,9,4.3
8007,1396,10,9,4.2
8008,1396,11,9,4.2
8009,1396,12,9,4.11
8010,1396,13,9,4.11
8011,1396,14,9,4.02
8012,1396,15,9,4.02
8013,1396,16,9,4.02
8014,1396,17,9,4.02
8015,1396,18,9,4.02
8016,1396,19,9,4.11
8017,1396,20,9,4.02
8018,1396,21,9,4.39
8019,1396,22,9,4.2
8020,1396,23,9,4.39
8021,1396,24,9,4.39
8022,1396,25,9,4.11
8023,1396,26,9,3.59
8024,1396,27,9,3.67
8025,1396,28,9,3.85
8026,1396,29,9,4.11
8027,1396,30,9,4.11
8028,1396,31,9,
8897,1396,1,10,4.11
8898,1396,2,10,3.85
8899,1396,3,10,3.85
8900,1396,4,10,4.22
8901,1396,5,10,4.39
8902,1396,6,10,3.19
8903,1396,7,10,3.04
8904,1396,8,10,2.97
8905,1396,9,10,3.04
8906,1396,10,10,2.9
8907,1396,11,10,2.9
8908,1396,12,10,2.9
8909,1396,13,10,2.76
8910,1396,14,10,2.76
8911,1396,15,10,2.76
8912,1396,16,10,2.9
8913,1396,17,10,2.83
8914,1396,18,10,2.9
8915,1396,19,10,2.9
8916,1396,20,10,3.04
8917,1396,21,10,2.97
8918,1396,22,10,3.05
8919,1396,23,10,3.12
8920,1396,24,10,2.97
8921,1396,25,10,2.97
8922,1396,26,10,3.04
8923,1396,27,10,3.04
8924,1396,28,10,2.97
8925,1396,29,10,2.9
8926,1396,30,10,2.9
8927,1396,31,10,
9796,1396,1,11,3.12
9797,1396,2,11,3.12
9798,1396,3,11,3.12
9799,1396,4,11,3.19
9800,1396,5,11,3.19
9801,1396,6,11,3.27
9802,1396,7,11,3.27
9803,1396,8,11,3.19
9804,1396,9,11,3.19
9805,1396,10,11,3.12
9806,1396,11,11,3.04
9807,1396,12,11,3.12
9808,1396,13,11,3.19
9809,1396,14,11,3.12
9810,1396,15,11,3.04
9811,1396,16,11,3.19
9812,1396,17,11,3.19
9813,1396,18,11,3.19
9814,1396,19,11,3.19
9815,1396,20,11,3.19
9816,1396,21,11,3.19
9817,1396,22,11,3.19
9818,1396,23,11,3.19
9819,1396,24,11,3.35
9820,1396,25,11,5.06
9821,1396,26,11,13.3
9822,1396,27,11,10.4
9823,1396,28,11,8.26
9824,1396,29,11,8.85
9825,1396,30,11,24.6
9826,1396,31,11,
10695,1396,1,12,41.3
10696,1396,2,12,26.3
10697,1396,3,12,20.2
10698,1396,4,12,20.2
10699,1396,5,12,22.0
10700,1396,6,12,24.8
10701,1396,7,12,28.4
10702,1396,8,12,60.1
10703,1396,9,12,77.6
10704,1396,10,12,80.6
10705,1396,11,12,80.6
10706,1396,12,12,81.9
10707,1396,13,12,81.9
10708,1396,14,12,81.3
10709,1396,15,12,85.7
10710,1396,16,12,97.9
10711,1396,17,12,99.4
10712,1396,18,12,104.0
10713,1396,19,12,103.0
10714,1396,20,12,99.4
10715,1396,21,12,94.4
10716,1396,22,12,90.3
10717,1396,23,12,87.7
10718,1396,24,12,87.7
10719,1396,25,12,87.7
10720,1396,26,12,89.1
10721,1396,27,12,87.0
10722,1396,28,12,88.3
10723,1396,29,12,84.4
10724,1396,30,12,
10725,1396,31,12,
837,1397,1,1,117.0
838,1397,2,1,117.0
839,1397,3,1,118.0
840,1397,4,1,117.0
841,1397,5,1,123.0
842,1397,6,1,143.0
843,1397,7,1,179.0
844,1397,8,1,212.0
845,1397,9,1,277.0
846,1397,10,1,357.0
847,1397,11,1,380.0
848,1397,12,1,376.0
849,1397,13,1,393.0
850,1397,14,1,320.0
851,1397,15,1,290.0
852,1397,16,1,325.0
853,1397,17,1,358.0
854,1397,18,1,381.0
855,1397,19,1,407.0
856,1397,20,1,420.0
857,1397,21,1,445.0
858,1397,22,1,480.0
859,1397,23,1,460.0
860,1397,24,1,348.0
861,1397,25,1,280.0
862,1397,26,1,269.0
863,1397,27,1,257.0
864,1397,28,1,257.0
865,1397,29,1,264.0
866,1397,30,1,260.0
867,1397,31,1,291.0
1736,1397,1,2,373.0
1737,1397,2,2,431.0
1738,1397,3,2,421.0
1739,1397,4,2,430.0
1740,1397,5,2,451.0
1741,1397,6,2,424.0
1742,1397,7,2,387.0
1743,1397,8,2,353.0
1744,1397,9,2,333.0
1745,1397,10,2,299.0
1746,1397,11,2,265.0
1747,1397,12,2,225.0
1748,1397,13,2,145.0
1749,1397,14,2,113.0
1750,1397,15,2,116.0
1751,1397,16,2,104.0
1752,1397,17,2,96.3
1753,1397,18,2,90.4
1754,1397,19,2,94.5
1755,1397,20,2,183.0
1756,1397,21,2,241.0
1757,1397,22,2,261.0
1758,1397,23,2,260.0
1759,1397,24,2,232.0
1760,1397,25,2,160.0
1761,1397,26,2,121.0
1762,1397,27,2,109.0
1763,1397,28,2,103.0
1764,1397,29,2,99.2
1765,1397,30,2,91.7
1766,1397,31,2,64.8
2635,1397,1,3,54.5
2636,1397,2,3,44.4
2637,1397,3,3,30.3
2638,1397,4,3,21.8
2639,1397,5,3,16.6
2640,1397,6,3,13.4
2641,1397,7,3,10.6
2642,1397,8,3,8.31
2643,1397,9,3,16.5
2644,1397,10,3,35.3
2645,1397,11,3,35.3
2646,1397,12,3,36.8
2647,1397,13,3,38.0
2648,1397,14,3,41.8
2649,1397,15,3,61.7
2650,1397,16,3,72.6
2651,1397,17,3,76.1
2652,1397,18,3,75.6
2653,1397,19,3,73.9
2654,1397,20,3,43.0
2655,1397,21,3,21.3
2656,1397,22,3,8.53
2657,1397,23,3,8.26
2658,1397,24,3,9.94
2659,1397,25,3,9.52
2660,1397,26,3,8.9
2661,1397,27,3,9.11
2662,1397,28,3,8.9
2663,1397,29,3,10.2
2664,1397,30,3,11.5
2665,1397,31,3,10.8
3534,1397,1,4,10.2
3535,1397,2,4,9.52
3536,1397,3,4,12.4
3537,1397,4,4,15.1
3538,1397,5,4,12.1
3539,1397,6,4,11.0
3540,1397,7,4,11.5
3541,1397,8,4,9.35
3542,1397,9,4,8.31
3543,1397,10,4,6.65
3544,1397,11,4,4.69
3545,1397,12,4,4.53
3546,1397,13,4,6.48
3547,1397,14,4,6.82
3548,1397,15,4,9.11
3549,1397,16,4,10.6
3550,1397,17,4,10.8
3551,1397,18,4,12.1
3552,1397,19,4,13.1
3553,1397,20,4,11.1
3554,1397,21,4,5.16
3555,1397,22,4,3.82
3556,1397,23,4,3.16
3557,1397,24,4,4.12
3558,1397,25,4,8.52
3559,1397,26,4,10.8
3560,1397,27,4,11.4
3561,1397,28,4,11.7
3562,1397,29,4,14.6
3563,1397,30,4,13.6
3564,1397,31,4,12.1
4433,1397,1,5,9.95
4434,1397,2,5,7.97
4435,1397,3,5,14.1
4436,1397,4,5,11.5
4437,1397,5,5,8.52
4438,1397,6,5,6.65
4439,1397,7,5,4.53
4440,1397,8,5,5.95
4441,1397,9,5,4.53
4442,1397,10,5,5.79
4443,1397,11,5,7.0
4444,1397,12,5,7.74
4445,1397,13,5,9.32
4446,1397,14,5,11.9
4447,1397,15,5,11.7
4448,1397,16,5,11.1
4449,1397,17,5,7.74
4450,1397,18,5,8.51
4451,1397,19,5,9.11
4452,1397,20,5,10.2
4453,1397,21,5,11.7
4454,1397,22,5,12.4
4455,1397,23,5,12.6
4456,1397,24,5,14.4
4457,1397,25,5,14.9
4458,1397,26,5,11.5
4459,1397,27,5,9.11
4460,1397,28,5,7.55
4461,1397,29,5,6.47
4462,1397,30,5,9.52
4463,1397,31,5,9.11
5332,1397,1,6,7.92
5333,1397,2,6,7.37
5334,1397,3,6,4.99
5335,1397,4,6,4.83
5336,1397,5,6,4.24
5337,1397,6,6,4.09
5338,1397,7,6,3.41
5339,1397,8,6,2.91
5340,1397,9,6,2.33
5341,1397,10,6,2.22
5342,1397,11,6,2.22
5343,1397,12,6,2.82
5344,1397,13,6,5.96
5345,1397,14,6,7.93
5346,1397,15,6,8.71
5347,1397,16,6,7.55
5348,1397,17,6,6.64
5349,1397,18,6,7.36
5350,1397,19,6,8.31
5351,1397,20,6,8.9
5352,1397,21,6,9.31
5353,1397,22,6,9.94
5354,1397,23,6,10.4
5355,1397,24,6,13.4
5356,1397,25,6,12.6
5357,1397,26,6,11.9
5358,1397,27,6,10.6
5359,1397,28,6,10.2
5360,1397,29,6,8.51
5361,1397,30,6,5.79
5362,1397,31,6,6.64
6231,1397,1,7,6.72
6232,1397,2,7,4.79
6233,1397,3,7,3.28
6234,1397,4,7,2.34
6235,1397,5,7,1.46
6236,1397,6,7,0.904
6237,1397,7,7,0.308
6238,1397,8,7,0.121
6239,1397,9,7,0.134
6240,1397,10,7,1.32
6241,1397,11,7,2.35
6242,1397,12,7,3.63
6243,1397,13,7,4.51
6244,1397,14,7,4.92
6245,1397,15,7,5.78
6246,1397,16,7,5.93
6247,1397,17,7,6.39
6248,1397,18,7,6.86
6249,1397,19,7,6.86
6250,1397,20,7,6.09
6251,1397,21,7,5.48
6252,1397,22,7,4.92
6253,1397,23,7,4.92
6254,1397,24,7,5.06
6255,1397,25,7,4.38
6256,1397,26,7,3.99
6257,1397,27,7,3.63
6258,1397,28,7,3.06
6259,1397,29,7,3.51
6260,1397,30,7,3.63
6261,1397,31,7,
7130,1397,1,8,3.63
7131,1397,2,8,3.87
7132,1397,3,8,3.99
7133,1397,4,8,4.64
7134,1397,5,8,4.78
7135,1397,6,8,4.38
7136,1397,7,8,4.64
7137,1397,8,8,4.92
7138,1397,9,8,4.38
7139,1397,10,8,4.25
7140,1397,11,8,4.38
7141,1397,12,8,3.75
7142,1397,13,8,3.87
7143,1397,14,8,3.99
7144,1397,15,8,3.87
7145,1397,16,8,3.63
7146,1397,17,8,4.12
7147,1397,18,8,4.51
7148,1397,19,8,4.12
7149,1397,20,8,3.99
7150,1397,21,8,3.51
7151,1397,22,8,3.39
7152,1397,23,8,3.39
7153,1397,24,8,3.06
7154,1397,25,8,3.99
7155,1397,26,8,4.51
7156,1397,27,8,5.49
7157,1397,28,8,5.34
7158,1397,29,8,6.55
7159,1397,30,8,7.2
7160,1397,31,8,
8029,1397,1,9,8.05
8030,1397,2,9,6.55
8031,1397,3,9,5.78
8032,1397,4,9,5.78
8033,1397,5,9,5.93
8034,1397,6,9,5.63
8035,1397,7,9,5.63
8036,1397,8,9,5.78
8037,1397,9,9,6.08
8038,1397,10,9,6.24
8039,1397,11,9,6.7
8040,1397,12,9,6.55
8041,1397,13,9,6.7
8042,1397,14,9,6.86
8043,1397,15,9,7.7
8044,1397,16,9,10.5
8045,1397,17,9,13.4
8046,1397,18,9,14.1
8047,1397,19,9,13.2
8048,1397,20,9,12.8
8049,1397,21,9,10.1
8050,1397,22,9,8.22
8051,1397,23,9,7.53
8052,1397,24,9,6.55
8053,1397,25,9,5.93
8054,1397,26,9,5.78
8055,1397,27,9,6.55
8056,1397,28,9,9.37
8057,1397,29,9,11.9
8058,1397,30,9,12.1
8059,1397,31,9,
8928,1397,1,10,12.9
8929,1397,2,10,12.9
8930,1397,3,10,14.9
8931,1397,4,10,28.2
8932,1397,5,10,39.8
8933,1397,6,10,45.2
8934,1397,7,10,51.3
8935,1397,8,10,55.5
8936,1397,9,10,58.2
8937,1397,10,10,58.6
8938,1397,11,10,58.6
8939,1397,12,10,58.6
8940,1397,13,10,58.6
8941,1397,14,10,60.0
8942,1397,15,10,54.7
8943,1397,16,10,39.5
8944,1397,17,10,25.8
8945,1397,18,10,19.5
8946,1397,19,10,16.9
8947,1397,20,10,14.9
8948,1397,21,10,13.1
8949,1397,22,10,12.1
8950,1397,23,10,11.1
8951,1397,24,10,11.1
8952,1397,25,10,11.9
8953,1397,26,10,12.1
8954,1397,27,10,11.1
8955,1397,28,10,11.3
8956,1397,29,10,11.7
8957,1397,30,10,10.7
8958,1397,31,10,
9827,1397,1,11,10.1
9828,1397,2,11,10.1
9829,1397,3,11,9.49
9830,1397,4,11,9.49
9831,1397,5,11,9.68
9832,1397,6,11,8.76
9833,1397,7,11,8.75
9834,1397,8,11,10.7
9835,1397,9,11,26.6
9836,1397,10,11,56.1
9837,1397,11,11,48.8
9838,1397,12,11,42.8
9839,1397,13,11,47.6
9840,1397,14,11,53.4
9841,1397,15,11,54.2
9842,1397,16,11,55.5
9843,1397,17,11,57.7
9844,1397,18,11,55.5
9845,1397,19,11,48.0
9846,1397,20,11,49.2
9847,1397,21,11,49.6
9848,1397,22,11,49.2
9849,1397,23,11,49.2
9850,1397,24,11,50.3
9851,1397,25,11,66.9
9852,1397,26,11,98.4
9853,1397,27,11,104.0
9854,1397,28,11,105.0
9855,1397,29,11,105.0
9856,1397,30,11,103.0
9857,1397,31,11,
10726,1397,1,12,101.0
10727,1397,2,12,96.4
10728,1397,3,12,95.9
10729,1397,4,12,93.7
10730,1397,5,12,104.0
10731,1397,6,12,105.0
10732,1397,7,12,103.0
10733,1397,8,12,100.0
10734,1397,9,12,100.0
10735,1397,10,12,100.0
10736,1397,11,12,102.0
10737,1397,12,12,101.0
10738,1397,13,12,100.0
10739,1397,14,12,100.0
10740,1397,15,12,100.0
10741,1397,16,12,100.0
10742,1397,17,12,99.3
10743,1397,18,12,103.0
10744,1397,19,12,105.0
10745,1397,20,12,107.0
10746,1397,21,12,109.0
10747,1397,22,12,102.0
10748,1397,23,12,100.0
10749,1397,24,12,104.0
10750,1397,25,12,104.0
10751,1397,26,12,104.0
10752,1397,27,12,104.0
10753,1397,28,12,104.0
10754,1397,29,12,110.0
10755,1397,30,12,
10756,1397,31,12,
868,1398,1,1,67.8
869,1398,2,1,64.9
870,1398,3,1,64.9
871,1398,4,1,88.7
872,1398,5,1,95.8
873,1398,6,1,97.2
874,1398,7,1,99.3
875,1398,8,1,99.5
876,1398,9,1,73.8
877,1398,10,1,72.6
878,1398,11,1,72.0
879,1398,12,1,72.0
880,1398,13,1,70.8
881,1398,14,1,70.8
882,1398,15,1,82.8
883,1398,16,1,87.4
884,1398,17,1,93.0
885,1398,18,1,111.0
886,1398,19,1,117.0
887,1398,20,1,127.0
888,1398,21,1,161.0
889,1398,22,1,167.0
890,1398,23,1,170.0
891,1398,24,1,171.0
892,1398,25,1,170.0
893,1398,26,1,168.0
894,1398,27,1,165.0
895,1398,28,1,162.0
896,1398,29,1,160.0
897,1398,30,1,161.0
898,1398,31,1,163.0
1767,1398,1,2,162.0
1768,1398,2,2,164.0
1769,1398,3,2,166.0
1770,1398,4,2,166.0
1771,1398,5,2,179.0
1772,1398,6,2,220.0
1773,1398,7,2,224.0
1774,1398,8,2,223.0
1775,1398,9,2,213.0
1776,1398,10,2,214.0
1777,1398,11,2,287.0
1778,1398,12,2,340.0
1779,1398,13,2,325.0
1780,1398,14,2,260.0
1781,1398,15,2,167.0
1782,1398,16,2,123.0
1783,1398,17,2,127.0
1784,1398,18,2,127.0
1785,1398,19,2,140.0
1786,1398,20,2,131.0
1787,1398,21,2,112.0
1788,1398,22,2,158.0
1789,1398,23,2,145.0
1790,1398,24,2,123.0
1791,1398,25,2,115.0
1792,1398,26,2,112.0
1793,1398,27,2,110.0
1794,1398,28,2,106.0
1795,1398,29,2,97.8
1796,1398,30,2,62.6
1797,1398,31,2,36.0
2666,1398,1,3,22.6
2667,1398,2,3,38.9
2668,1398,3,3,54.9
2669,1398,4,3,66.7
2670,1398,5,3,69.6
2671,1398,6,3,63.3
2672,1398,7,3,56.2
2673,1398,8,3,43.9
2674,1398,9,3,28.2
2675,1398,10,3,14.3
2676,1398,11,3,11.8
2677,1398,12,3,9.6
2678,1398,13,3,7.63
2679,1398,14,3,3.89
2680,1398,15,3,4.32
2681,1398,16,3,3.49
2682,1398,17,3,3.22
2683,1398,18,3,3.22
2684,1398,19,3,3.4
2685,1398,20,3,4.45
2686,1398,21,3,6.45
2687,1398,22,3,4.2
2688,1398,23,3,4.55
2689,1398,24,3,5.74
2690,1398,25,3,7.29
2691,1398,26,3,8.4
2692,1398,27,3,7.59
2693,1398,28,3,8.56
2694,1398,29,3,9.24
2695,1398,30,3,9.42
2696,1398,31,3,9.78
3565,1398,1,4,9.96
3566,1398,2,4,8.73
3567,1398,3,4,7.14
3568,1398,4,4,8.15
3569,1398,5,4,13.9
3570,1398,6,4,11.1
3571,1398,7,4,7.45
3572,1398,8,4,5.61
3573,1398,9,4,4.2
3574,1398,10,4,3.22
3575,1398,11,4,3.22
3576,1398,12,4,3.13
3577,1398,13,4,2.64
3578,1398,14,4,1.44
3579,1398,15,4,0.696
3580,1398,16,4,1.09
3581,1398,17,4,0.956
3582,1398,18,4,2.17
3583,1398,19,4,2.79
3584,1398,20,4,3.15
3585,1398,21,4,5.61
3586,1398,22,4,3.23
3587,1398,23,4,2.71
3588,1398,24,4,3.4
3589,1398,25,4,3.79
3590,1398,26,4,5.13
3591,1398,27,4,8.4
3592,1398,28,4,7.0
3593,1398,29,4,7.3
3594,1398,30,4,13.4
3595,1398,31,4,14.4
4464,1398,1,5,9.78
4465,1398,2,5,6.09
4466,1398,3,5,4.66
4467,1398,4,5,3.58
4468,1398,5,5,2.17
4469,1398,6,5,1.31
4470,1398,7,5,1.15
4471,1398,8,5,0.956
4472,1398,9,5,0.824
4473,1398,10,5,0.703
4474,1398,11,5,0.9
4475,1398,12,5,5.18
4476,1398,13,5,4.38
4477,1398,14,5,5.47
4478,1398,15,5,13.9
4479,1398,16,5,11.8
4480,1398,17,5,5.67
4481,1398,18,5,6.49
4482,1398,19,5,7.09
4483,1398,20,5,7.71
4484,1398,21,5,8.53
4485,1398,22,5,8.04
4486,1398,23,5,8.2
4487,1398,24,5,7.89
4488,1398,25,5,4.68
4489,1398,26,5,3.57
4490,1398,27,5,4.66
4491,1398,28,5,9.41
4492,1398,29,5,7.89
4493,1398,30,5,5.03
4494,1398,31,5,3.17
5363,1398,1,6,2.24
5364,1398,2,6,1.32
5365,1398,3,6,0.956
5366,1398,4,6,0.744
5367,1398,5,6,0.526
5368,1398,6,6,0.384
5369,1398,7,6,0.269
5370,1398,8,6,0.109
5371,1398,9,6,0.435
5372,1398,10,6,0.435
5373,1398,11,6,0.329
5374,1398,12,6,0.222
5375,1398,13,6,0.086
5376,1398,14,6,0.034
5377,1398,15,6,0.03
5378,1398,16,6,0.014
5379,1398,17,6,0.028
5380,1398,18,6,0.026
5381,1398,19,6,0.0
5382,1398,20,6,0.0
5383,1398,21,6,4.63
5384,1398,22,6,1.8
5385,1398,23,6,1.49
5386,1398,24,6,2.01
5387,1398,25,6,2.39
5388,1398,26,6,1.87
5389,1398,27,6,2.08
5390,1398,28,6,2.23
5391,1398,29,6,2.72
5392,1398,30,6,3.97
5393,1398,31,6,3.17
6262,1398,1,7,6.41
6263,1398,2,7,6.55
6264,1398,3,7,6.01
6265,1398,4,7,5.61
6266,1398,5,7,5.11
6267,1398,6,7,5.11
6268,1398,7,7,4.99
6269,1398,8,7,4.99
6270,1398,9,7,4.87
6271,1398,10,7,4.99
6272,1398,11,7,4.87
6273,1398,12,7,5.49
6274,1398,13,7,5.24
6275,1398,14,7,6.01
6276,1398,15,7,6.7
6277,1398,16,7,7.28
6278,1398,17,7,7.14
6279,1398,18,7,6.84
6280,1398,19,7,6.14
6281,1398,20,7,5.87
6282,1398,21,7,6.41
6283,1398,22,7,6.7
6284,1398,23,7,6.84
6285,1398,24,7,6.28
6286,1398,25,7,6.14
6287,1398,26,7,6.41
6288,1398,27,7,6.28
6289,1398,28,7,6.41
6290,1398,29,7,6.84
6291,1398,30,7,7.59
6292,1398,31,7,
7161,1398,1,8,7.59
7162,1398,2,8,8.23
7163,1398,3,8,8.23
7164,1398,4,8,8.23
7165,1398,5,8,8.56
7166,1398,6,8,8.56
7167,1398,7,8,8.9
7168,1398,8,8,8.56
7169,1398,9,8,8.56
7170,1398,10,8,8.56
7171,1398,11,8,8.23
7172,1398,12,8,8.06
7173,1398,13,8,14.1
7174,1398,14,8,12.4
7175,1398,15,8,9.41
7176,1398,16,8,6.35
