,sal,rooz,Month,nazloo_Debi
7388,1369,11,4,2.2
7389,1369,12,4,2.1
7390,1369,13,4,1.9
7391,1369,14,4,2.1
7392,1369,15,4,2.1
7393,1369,16,4,1.9
7394,1369,17,4,1.9
7395,1369,18,4,1.6
7396,1369,19,4,1.6
7397,1369,20,4,1.5
7398,1369,21,4,1.6
7399,1369,22,4,1.3
7400,1369,23,4,1.5
7401,1369,24,4,1.5
7402,1369,25,4,1.6
7403,1369,26,4,1.3
7404,1369,27,4,1.3
7405,1369,28,4,1.3
7406,1369,29,4,1.3
7407,1369,30,4,0.9
7408,1369,31,4,0.6
9455,1369,1,5,0.8
9456,1369,2,5,0.8
9457,1369,3,5,0.5
9458,1369,4,5,0.6
9459,1369,5,5,0.6
9460,1369,6,5,0.5
9461,1369,7,5,0.4
9462,1369,8,5,0.5
9463,1369,9,5,0.6
9464,1369,10,5,0.6
9465,1369,11,5,0.5
9466,1369,12,5,0.6
9467,1369,13,5,0.5
9468,1369,14,5,0.6
9469,1369,15,5,0.5
9470,1369,16,5,0.5
9471,1369,17,5,0.6
9472,1369,18,5,0.6
9473,1369,19,5,0.6
9474,1369,20,5,0.6
9475,1369,21,5,0.8
9476,1369,22,5,0.8
9477,1369,23,5,0.8
9478,1369,24,5,0.9
9479,1369,25,5,0.8
9480,1369,26,5,0.9
9481,1369,27,5,0.8
9482,1369,28,5,0.9
9483,1369,29,5,0.9
9484,1369,30,5,1.0
9485,1369,31,5,1.0
11532,1369,1,6,1.2
11533,1369,2,6,1.2
11534,1369,3,6,1.0
11535,1369,4,6,1.0
11536,1369,5,6,1.2
11537,1369,6,6,1.0
11538,1369,7,6,1.0
11539,1369,8,6,1.2
11540,1369,9,6,1.0
11541,1369,10,6,1.2
11542,1369,11,6,1.2
11543,1369,12,6,1.0
11544,1369,13,6,1.0
11545,1369,14,6,1.2
11546,1369,15,6,1.0
11547,1369,16,6,1.0
11548,1369,17,6,1.0
11549,1369,18,6,1.0
11550,1369,19,6,1.0
11551,1369,20,6,0.9
11552,1369,21,6,1.0
11553,1369,22,6,1.0
11554,1369,23,6,1.0
11555,1369,24,6,0.9
11556,1369,25,6,1.2
11557,1369,26,6,1.0
11558,1369,27,6,1.0
11559,1369,28,6,1.0
11560,1369,29,6,1.2
11561,1369,30,6,1.0
11562,1369,31,6,1.2
13609,1369,1,7,1.9
13610,1369,2,7,2.2
13611,1369,3,7,2.2
13612,1369,4,7,2.4
13613,1369,5,7,2.6
13614,1369,6,7,2.6
13615,1369,7,7,2.6
13616,1369,8,7,2.8
13617,1369,9,7,2.8
13618,1369,10,7,3.1
13619,1369,11,7,3.3
13620,1369,12,7,3.3
13621,1369,13,7,3.3
13622,1369,14,7,3.3
13623,1369,15,7,3.3
13624,1369,16,7,3.3
13625,1369,17,7,3.1
13626,1369,18,7,3.3
13627,1369,19,7,3.3
13628,1369,20,7,2.9
13629,1369,21,7,3.1
13630,1369,22,7,3.3
13631,1369,23,7,3.5
13632,1369,24,7,3.9
13633,1369,25,7,4.5
13634,1369,26,7,4.7
13635,1369,27,7,4.5
13636,1369,28,7,4.7
13637,1369,29,7,5.18
13638,1369,30,7,5.9
13639,1369,31,7,
15686,1369,1,8,5.18
15687,1369,2,8,5.18
15688,1369,3,8,5.42
15689,1369,4,8,4.94
15690,1369,5,8,4.7
15691,1369,6,8,4.5
15692,1369,7,8,4.1
15693,1369,8,8,4.3
15694,1369,9,8,4.3
15695,1369,10,8,4.5
15696,1369,11,8,4.7
15697,1369,12,8,4.3
15698,1369,13,8,4.1
15699,1369,14,8,4.5
15700,1369,15,8,4.5
15701,1369,16,8,4.5
15702,1369,17,8,4.3
15703,1369,18,8,4.94
15704,1369,19,8,6.14
15705,1369,20,8,4.94
15706,1369,21,8,4.5
15707,1369,22,8,4.5
15708,1369,23,8,4.7
15709,1369,24,8,4.5
15710,1369,25,8,4.3
15711,1369,26,8,4.7
15712,1369,27,8,4.7
15713,1369,28,8,4.5
15714,1369,29,8,4.5
15715,1369,30,8,4.7
15716,1369,31,8,
17763,1369,1,9,4.7
17764,1369,2,9,4.5
17765,1369,3,9,4.5
17766,1369,4,9,4.7
17767,1369,5,9,4.7
17768,1369,6,9,4.7
17769,1369,7,9,4.94
17770,1369,8,9,4.7
17771,1369,9,9,4.5
17772,1369,10,9,4.7
17773,1369,11,9,4.7
17774,1369,12,9,4.5
17775,1369,13,9,4.7
17776,1369,14,9,4.7
17777,1369,15,9,4.7
17778,1369,16,9,4.7
17779,1369,17,9,4.7
17780,1369,18,9,5.18
17781,1369,19,9,4.94
17782,1369,20,9,4.7
17783,1369,21,9,4.7
17784,1369,22,9,4.94
17785,1369,23,9,4.94
17786,1369,24,9,4.7
17787,1369,25,9,4.94
17788,1369,26,9,4.94
17789,1369,27,9,5.18
17790,1369,28,9,4.3
17791,1369,29,9,4.5
17792,1369,30,9,4.3
17793,1369,31,9,
19840,1369,1,10,4.94
19841,1369,2,10,4.3
19842,1369,3,10,4.1
19843,1369,4,10,4.1
19844,1369,5,10,3.9
19845,1369,6,10,3.9
19846,1369,7,10,4.3
19847,1369,8,10,4.3
19848,1369,9,10,4.1
19849,1369,10,10,4.3
19850,1369,11,10,3.9
19851,1369,12,10,3.9
19852,1369,13,10,3.9
19853,1369,14,10,4.3
19854,1369,15,10,4.1
19855,1369,16,10,4.1
19856,1369,17,10,4.1
19857,1369,18,10,4.1
19858,1369,19,10,3.9
19859,1369,20,10,4.1
19860,1369,21,10,4.5
19861,1369,22,10,4.3
19862,1369,23,10,4.5
19863,1369,24,10,4.1
19864,1369,25,10,3.9
19865,1369,26,10,3.9
19866,1369,27,10,3.9
19867,1369,28,10,4.5
19868,1369,29,10,6.14
19869,1369,30,10,5.9
19870,1369,31,10,
21917,1369,1,11,5.18
21918,1369,2,11,5.42
21919,1369,3,11,4.94
21920,1369,4,11,5.18
21921,1369,5,11,4.94
21922,1369,6,11,4.5
21923,1369,7,11,4.94
21924,1369,8,11,5.42
21925,1369,9,11,4.94
21926,1369,10,11,5.18
21927,1369,11,11,5.18
21928,1369,12,11,5.18
21929,1369,13,11,4.7
21930,1369,14,11,4.94
21931,1369,15,11,4.5
21932,1369,16,11,4.3
21933,1369,17,11,3.9
21934,1369,18,11,3.9
21935,1369,19,11,3.7
21936,1369,20,11,3.5
21937,1369,21,11,3.1
21938,1369,22,11,3.5
21939,1369,23,11,3.5
21940,1369,24,11,3.7
21941,1369,25,11,3.9
21942,1369,26,11,3.7
21943,1369,27,11,3.3
21944,1369,28,11,3.5
21945,1369,29,11,4.1
21946,1369,30,11,4.3
21947,1369,31,11,
23994,1369,1,12,4.1
23995,1369,2,12,4.3
23996,1369,3,12,4.1
23997,1369,4,12,4.1
23998,1369,5,12,3.7
23999,1369,6,12,3.9
24000,1369,7,12,4.1
24001,1369,8,12,4.1
24002,1369,9,12,4.94
24003,1369,10,12,4.94
24004,1369,11,12,4.5
24005,1369,12,12,4.94
24006,1369,13,12,4.7
24007,1369,14,12,4.5
24008,1369,15,12,4.7
24009,1369,16,12,4.5
24010,1369,17,12,4.5
24011,1369,18,12,4.7
24012,1369,19,12,4.7
24013,1369,20,12,4.5
24014,1369,21,12,4.3
24015,1369,22,12,4.7
24016,1369,23,12,4.94
24017,1369,24,12,6.38
24018,1369,25,12,6.86
24019,1369,26,12,6.86
24020,1369,27,12,6.86
24021,1369,28,12,6.86
24022,1369,29,12,8.5
24023,1369,30,12,
24024,1369,31,12,
1178,1370,1,1,13.35
1179,1370,2,1,13.35
1180,1370,3,1,11.55
1181,1370,4,1,10.2
1182,1370,5,1,10.2
1183,1370,6,1,10.2
1184,1370,7,1,11.55
1185,1370,8,1,13.35
1186,1370,9,1,13.8
1187,1370,10,1,22.75
1188,1370,11,1,20.45
1189,1370,12,1,20.45
1190,1370,13,1,18.25
1191,1370,14,1,18.75
1192,1370,15,1,19.25
1193,1370,16,1,21.65
1194,1370,17,1,18.75
1195,1370,18,1,18.75
1196,1370,19,1,21.05
1197,1370,20,1,22.25
1198,1370,21,1,27.28
1199,1370,22,1,29.3
1200,1370,23,1,36.97
1201,1370,24,1,93.93
1202,1370,25,1,71.99
1203,1370,26,1,50.0
1204,1370,27,1,53.67
1205,1370,28,1,48.0
1206,1370,29,1,47.0
1207,1370,30,1,40.0
1208,1370,31,1,38.4
3255,1370,1,2,43.0
3256,1370,2,2,52.45
3257,1370,3,2,52.45
3258,1370,4,2,52.45
3259,1370,5,2,53.67
3260,1370,6,2,56.13
3261,1370,7,2,56.13
3262,1370,8,2,58.57
3263,1370,9,2,65.26
3264,1370,10,2,69.78
3265,1370,11,2,62.25
3266,1370,12,2,59.8
3267,1370,13,2,51.22
3268,1370,14,2,50.0
3269,1370,15,2,45.0
3270,1370,16,2,46.0
3271,1370,17,2,43.0
3272,1370,18,2,47.0
3273,1370,19,2,75.46
3274,1370,20,2,94.23
3275,1370,21,2,76.72
3276,1370,22,2,155.01
3277,1370,23,2,101.61
3278,1370,24,2,87.15
3279,1370,25,2,89.12
3280,1370,26,2,107.04
3281,1370,27,2,127.38
3282,1370,28,2,127.38
3283,1370,29,2,87.15
3284,1370,30,2,91.09
3285,1370,31,2,91.09
5332,1370,1,3,83.21
5333,1370,2,3,71.28
5334,1370,3,3,68.27
5335,1370,4,3,71.28
5336,1370,5,3,72.78
5337,1370,6,3,77.3
5338,1370,7,3,87.15
5339,1370,8,3,93.06
5340,1370,9,3,104.53
5341,1370,10,3,101.11
5342,1370,11,3,71.0
5343,1370,12,3,73.15
5344,1370,13,3,61.4
5345,1370,14,3,55.0
5346,1370,15,3,53.8
5347,1370,16,3,51.4
5348,1370,17,3,51.4
5349,1370,18,3,51.4
5350,1370,19,3,53.8
5351,1370,20,3,53.8
5352,1370,21,3,58.2
5353,1370,22,3,58.2
5354,1370,23,3,61.4
5355,1370,24,3,61.4
5356,1370,25,3,64.6
5357,1370,26,3,66.2
5358,1370,27,3,61.4
5359,1370,28,3,52.6
5360,1370,29,3,51.4
5361,1370,30,3,49.0
5362,1370,31,3,53.8
7409,1370,1,4,53.8
7410,1370,2,4,47.8
7411,1370,3,4,45.4
7412,1370,4,4,46.6
7413,1370,5,4,49.0
7414,1370,6,4,47.8
7415,1370,7,4,46.6
7416,1370,8,4,43.0
7417,1370,9,4,40.15
7418,1370,10,4,36.35
7419,1370,11,4,33.5
7420,1370,12,4,33.5
7421,1370,13,4,31.8
7422,1370,14,4,31.8
7423,1370,15,4,30.95
7424,1370,16,4,29.25
7425,1370,17,4,26.7
7426,1370,18,4,25.85
7427,1370,19,4,25.0
7428,1370,20,4,25.85
7429,1370,21,4,25.0
7430,1370,22,4,23.6
7431,1370,23,4,22.9
7432,1370,24,4,23.6
7433,1370,25,4,21.5
7434,1370,26,4,20.8
7435,1370,27,4,20.1
7436,1370,28,4,18.7
7437,1370,29,4,18.0
7438,1370,30,4,16.8
7439,1370,31,4,16.2
9486,1370,1,5,15.6
9487,1370,2,5,15.0
9488,1370,3,5,13.8
9489,1370,4,5,12.6
9490,1370,5,5,12.0
9491,1370,6,5,11.45
9492,1370,7,5,11.45
9493,1370,8,5,10.9
9494,1370,9,5,10.9
9495,1370,10,5,10.9
9496,1370,11,5,10.9
9497,1370,12,5,10.9
9498,1370,13,5,10.35
9499,1370,14,5,9.25
9500,1370,15,5,7.05
9501,1370,16,5,6.5
9502,1370,17,5,6.0
9503,1370,18,5,7.05
9504,1370,19,5,6.5
9505,1370,20,5,13.2
9506,1370,21,5,12.0
9507,1370,22,5,10.35
9508,1370,23,5,7.6
9509,1370,24,5,6.5
9510,1370,25,5,7.05
9511,1370,26,5,6.5
9512,1370,27,5,6.5
9513,1370,28,5,6.46
9514,1370,29,5,6.42
9515,1370,30,5,6.39
9516,1370,31,5,6.35
11563,1370,1,6,6.31
11564,1370,2,6,6.27
11565,1370,3,6,6.24
11566,1370,4,6,6.2
11567,1370,5,6,6.16
11568,1370,6,6,6.12
11569,1370,7,6,6.09
11570,1370,8,6,6.05
11571,1370,9,6,6.01
11572,1370,10,6,5.97
11573,1370,11,6,5.93
11574,1370,12,6,5.9
11575,1370,13,6,5.86
11576,1370,14,6,5.82
11577,1370,15,6,5.78
11578,1370,16,6,5.75
11579,1370,17,6,5.71
11580,1370,18,6,5.67
11581,1370,19,6,5.63
11582,1370,20,6,5.6
11583,1370,21,6,5.56
11584,1370,22,6,5.52
11585,1370,23,6,5.48
11586,1370,24,6,5.44
11587,1370,25,6,5.41
11588,1370,26,6,5.37
11589,1370,27,6,5.33
11590,1370,28,6,5.29
11591,1370,29,6,5.26
11592,1370,30,6,5.22
11593,1370,31,6,5.22
13640,1370,1,7,1.11
13641,1370,2,7,1.2
13642,1370,3,7,1.11
13643,1370,4,7,1.11
13644,1370,5,7,1.2
13645,1370,6,7,1.2
13646,1370,7,7,1.2
13647,1370,8,7,1.2
13648,1370,9,7,1.11
13649,1370,10,7,1.2
13650,1370,11,7,1.2
13651,1370,12,7,1.2
13652,1370,13,7,1.29
13653,1370,14,7,1.29
13654,1370,15,7,1.2
13655,1370,16,7,1.2
13656,1370,17,7,1.29
13657,1370,18,7,1.29
13658,1370,19,7,1.2
13659,1370,20,7,1.29
13660,1370,21,7,1.29
13661,1370,22,7,1.29
13662,1370,23,7,1.45
13663,1370,24,7,1.03
13664,1370,25,7,1.03
13665,1370,26,7,1.38
13666,1370,27,7,1.38
13667,1370,28,7,1.72
13668,1370,29,7,2.11
13669,1370,30,7,1.72
13670,1370,31,7,
15717,1370,1,8,1.72
15718,1370,2,8,1.72
15719,1370,3,8,1.72
15720,1370,4,8,1.38
15721,1370,5,8,1.72
15722,1370,6,8,1.72
15723,1370,7,8,1.38
15724,1370,8,8,1.38
15725,1370,9,8,2.11
15726,1370,10,8,3.27
15727,1370,11,8,4.82
15728,1370,12,8,6.01
15729,1370,13,8,7.26
15730,1370,14,8,6.43
15731,1370,15,8,5.6
15732,1370,16,8,5.21
15733,1370,17,8,4.82
15734,1370,18,8,4.44
15735,1370,19,8,4.05
15736,1370,20,8,4.05
15737,1370,21,8,4.05
15738,1370,22,8,3.27
15739,1370,23,8,2.88
15740,1370,24,8,3.27
15741,1370,25,8,3.66
15742,1370,26,8,3.27
15743,1370,27,8,3.66
15744,1370,28,8,3.27
15745,1370,29,8,3.27
15746,1370,30,8,3.66
15747,1370,31,8,
17794,1370,1,9,4.05
17795,1370,2,9,3.66
17796,1370,3,9,3.27
17797,1370,4,9,2.88
17798,1370,5,9,3.66
17799,1370,6,9,3.27
17800,1370,7,9,3.27
17801,1370,8,9,3.66
17802,1370,9,9,3.66
17803,1370,10,9,4.44
17804,1370,11,9,4.05
17805,1370,12,9,3.66
17806,1370,13,9,2.88
17807,1370,14,9,2.5
17808,1370,15,9,3.27
17809,1370,16,9,2.88
17810,1370,17,9,2.88
17811,1370,18,9,2.88
17812,1370,19,9,2.88
17813,1370,20,9,3.27
17814,1370,21,9,2.88
17815,1370,22,9,3.27
17816,1370,23,9,2.88
17817,1370,24,9,2.88
17818,1370,25,9,3.27
17819,1370,26,9,3.66
17820,1370,27,9,4.05
17821,1370,28,9,4.05
17822,1370,29,9,3.66
17823,1370,30,9,5.21
17824,1370,31,9,
19871,1370,1,10,6.43
19872,1370,2,10,6.43
19873,1370,3,10,6.43
19874,1370,4,10,6.43
19875,1370,5,10,6.43
19876,1370,6,10,6.43
19877,1370,7,10,6.43
19878,1370,8,10,6.43
19879,1370,9,10,6.43
19880,1370,10,10,6.84
19881,1370,11,10,6.43
19882,1370,12,10,6.01
19883,1370,13,10,5.6
19884,1370,14,10,6.01
19885,1370,15,10,6.01
19886,1370,16,10,6.01
19887,1370,17,10,6.01
19888,1370,18,10,6.01
19889,1370,19,10,6.01
19890,1370,20,10,5.6
19891,1370,21,10,6.43
19892,1370,22,10,6.43
19893,1370,23,10,6.01
19894,1370,24,10,6.01
19895,1370,25,10,6.84
19896,1370,26,10,6.43
19897,1370,27,10,6.01
19898,1370,28,10,6.43
19899,1370,29,10,6.43
19900,1370,30,10,6.43
19901,1370,31,10,
21948,1370,1,11,6.84
21949,1370,2,11,6.43
21950,1370,3,11,6.01
21951,1370,4,11,6.01
21952,1370,5,11,5.6
21953,1370,6,11,6.01
21954,1370,7,11,6.01
21955,1370,8,11,6.01
21956,1370,9,11,6.43
21957,1370,10,11,6.01
21958,1370,11,11,6.01
21959,1370,12,11,6.43
21960,1370,13,11,6.43
21961,1370,14,11,6.84
21962,1370,15,11,6.43
21963,1370,16,11,6.43
21964,1370,17,11,6.43
21965,1370,18,11,5.6
21966,1370,19,11,6.01
21967,1370,20,11,5.6
21968,1370,21,11,5.6
21969,1370,22,11,6.43
21970,1370,23,11,6.43
21971,1370,24,11,6.84
21972,1370,25,11,6.43
21973,1370,26,11,6.43
21974,1370,27,11,6.01
21975,1370,28,11,6.43
21976,1370,29,11,6.84
21977,1370,30,11,6.84
21978,1370,31,11,
24025,1370,1,12,6.84
24026,1370,2,12,7.26
24027,1370,3,12,6.84
24028,1370,4,12,7.26
24029,1370,5,12,6.84
24030,1370,6,12,7.26
24031,1370,7,12,6.43
24032,1370,8,12,6.01
24033,1370,9,12,6.43
24034,1370,10,12,6.84
24035,1370,11,12,6.84
24036,1370,12,12,6.01
24037,1370,13,12,6.43
24038,1370,14,12,6.84
24039,1370,15,12,6.01
24040,1370,16,12,6.01
24041,1370,17,12,6.01
24042,1370,18,12,6.43
24043,1370,19,12,6.01
24044,1370,20,12,6.43
24045,1370,21,12,6.01
24046,1370,22,12,6.43
24047,1370,23,12,6.84
24048,1370,24,12,7.26
24049,1370,25,12,8.09
24050,1370,26,12,10.3
24051,1370,27,12,12.45
24052,1370,28,12,12.0
24053,1370,29,12,12.0
24054,1370,30,12,12.9
24055,1370,31,12,
1209,1371,1,1,12.16
1210,1371,2,1,12.16
1211,1371,3,1,11.8
1212,1371,4,1,12.52
1213,1371,5,1,14.56
1214,1371,6,1,17.44
1215,1371,7,1,21.6
1216,1371,8,1,26.24
1217,1371,9,1,31.28
1218,1371,10,1,41.92
1219,1371,11,1,48.64
1220,1371,12,1,58.4
1221,1371,13,1,74.01
1222,1371,14,1,71.39
1223,1371,15,1,66.56
1224,1371,16,1,58.4
1225,1371,17,1,58.4
1226,1371,18,1,63.52
1227,1371,19,1,87.04
1228,1371,20,1,55.84
1229,1371,21,1,65.39
1230,1371,22,1,98.41
1231,1371,23,1,55.84
1232,1371,24,1,47.52
1233,1371,25,1,44.16
1234,1371,26,1,45.28
1235,1371,27,1,63.52
1236,1371,28,1,73.6
1237,1371,29,1,75.36
1238,1371,30,1,77.12
1239,1371,31,1,191.83
3286,1371,1,2,78.88
3287,1371,2,2,53.28
3288,1371,3,2,47.52
3289,1371,4,2,36.4
3290,1371,5,2,35.52
3291,1371,6,2,39.04
3292,1371,7,2,37.28
3293,1371,8,2,41.92
3294,1371,9,2,40.8
3295,1371,10,2,46.4
3296,1371,11,2,49.76
3297,1371,12,2,70.08
3298,1371,13,2,89.36
3299,1371,14,2,60.96
3300,1371,15,2,58.4
3301,1371,16,2,71.84
3302,1371,17,2,60.96
3303,1371,18,2,87.04
3304,1371,19,2,80.64
3305,1371,20,2,78.88
3306,1371,21,2,80.64
3307,1371,22,2,256.99
3308,1371,23,2,214.64
3309,1371,24,2,98.64
3310,1371,25,2,98.64
3311,1371,26,2,112.56
3312,1371,27,2,110.24
3313,1371,28,2,133.05
3314,1371,29,2,107.92
3315,1371,30,2,105.6
3316,1371,31,2,91.68
5363,1371,1,3,94.0
5364,1371,2,3,98.64
5365,1371,3,3,100.96
5366,1371,4,3,98.64
5367,1371,5,3,103.28
5368,1371,6,3,98.64
5369,1371,7,3,100.96
5370,1371,8,3,98.64
5371,1371,9,3,96.32
5372,1371,10,3,103.28
5373,1371,11,3,103.28
5374,1371,12,3,114.88
5375,1371,13,3,114.88
5376,1371,14,3,87.04
5377,1371,15,3,91.68
5378,1371,16,3,103.28
5379,1371,17,3,78.88
5380,1371,18,3,78.88
5381,1371,19,3,82.4
5382,1371,20,3,84.72
5383,1371,21,3,82.4
5384,1371,22,3,82.4
5385,1371,23,3,77.12
5386,1371,24,3,75.36
5387,1371,25,3,80.64
5388,1371,26,3,78.88
5389,1371,27,3,77.12
5390,1371,28,3,66.56
5391,1371,29,3,66.56
5392,1371,30,3,53.44
5393,1371,31,3,53.44
7440,1371,1,4,49.44
7441,1371,2,4,48.16
7442,1371,3,4,46.88
7443,1371,4,4,45.6
7444,1371,5,4,45.6
7445,1371,6,4,46.88
7446,1371,7,4,48.16
7447,1371,8,4,45.6
7448,1371,9,4,44.32
7449,1371,10,4,40.48
7450,1371,11,4,38.24
7451,1371,12,4,39.2
7452,1371,13,4,39.2
7453,1371,14,4,40.48
7454,1371,15,4,40.48
7455,1371,16,4,38.24
7456,1371,17,4,37.28
7457,1371,18,4,36.32
7458,1371,19,4,35.36
7459,1371,20,4,38.24
7460,1371,21,4,54.07
7461,1371,22,4,35.36
7462,1371,23,4,32.48
7463,1371,24,4,27.92
7464,1371,25,4,28.76
7465,1371,26,4,27.08
7466,1371,27,4,26.24
7467,1371,28,4,26.24
7468,1371,29,4,24.56
7469,1371,30,4,23.72
7470,1371,31,4,22.04
9517,1371,1,5,20.48
9518,1371,2,5,20.48
9519,1371,3,5,20.48
9520,1371,4,5,19.76
9521,1371,5,5,19.76
9522,1371,6,5,19.76
9523,1371,7,5,19.76
9524,1371,8,5,19.04
9525,1371,9,5,19.76
9526,1371,10,5,18.32
9527,1371,11,5,15.44
9528,1371,12,5,14.72
9529,1371,13,5,14.0
9530,1371,14,5,14.0
9531,1371,15,5,14.72
9532,1371,16,5,14.72
9533,1371,17,5,14.72
9534,1371,18,5,14.0
9535,1371,19,5,13.44
9536,1371,20,5,12.32
9537,1371,21,5,11.76
9538,1371,22,5,12.32
9539,1371,23,5,12.32
9540,1371,24,5,12.32
9541,1371,25,5,11.2
9542,1371,26,5,11.2
9543,1371,27,5,10.64
9544,1371,28,5,10.08
9545,1371,29,5,10.08
9546,1371,30,5,9.52
9547,1371,31,5,9.52
11594,1371,1,6,12.88
11595,1371,2,6,11.2
11596,1371,3,6,11.2
11597,1371,4,6,11.2
11598,1371,5,6,11.2
11599,1371,6,6,11.76
11600,1371,7,6,12.32
11601,1371,8,6,11.76
11602,1371,9,6,11.2
11603,1371,10,6,11.76
11604,1371,11,6,11.2
11605,1371,12,6,10.64
11606,1371,13,6,11.2
11607,1371,14,6,10.08
11608,1371,15,6,8.96
11609,1371,16,6,8.4
11610,1371,17,6,7.88
11611,1371,18,6,8.4
11612,1371,19,6,7.88
11613,1371,20,6,8.4
11614,1371,21,6,8.4
11615,1371,22,6,7.88
11616,1371,23,6,7.88
11617,1371,24,6,7.88
11618,1371,25,6,7.36
11619,1371,26,6,7.36
11620,1371,27,6,7.36
11621,1371,28,6,7.36
11622,1371,29,6,7.36
11623,1371,30,6,8.4
11624,1371,31,6,7.88
13671,1371,1,7,5.76
13672,1371,2,7,5.84
13673,1371,3,7,5.84
13674,1371,4,7,5.84
13675,1371,5,7,5.84
13676,1371,6,7,5.92
13677,1371,7,7,5.92
13678,1371,8,7,6.08
13679,1371,9,7,6.32
13680,1371,10,7,6.24
13681,1371,11,7,6.32
13682,1371,12,7,6.32
13683,1371,13,7,6.52
13684,1371,14,7,6.52
13685,1371,15,7,6.52
13686,1371,16,7,6.52
13687,1371,17,7,6.64
13688,1371,18,7,6.64
13689,1371,19,7,6.88
13690,1371,20,7,6.76
13691,1371,21,7,6.88
13692,1371,22,7,6.88
13693,1371,23,7,7.0
13694,1371,24,7,7.0
13695,1371,25,7,7.12
13696,1371,26,7,7.12
13697,1371,27,7,7.12
13698,1371,28,7,7.12
13699,1371,29,7,7.0
13700,1371,30,7,7.12
13701,1371,31,7,
15748,1371,1,8,7.0
15749,1371,2,8,6.88
15750,1371,3,8,6.88
15751,1371,4,8,6.76
15752,1371,5,8,6.76
15753,1371,6,8,6.52
15754,1371,7,8,6.88
15755,1371,8,8,6.76
15756,1371,9,8,6.76
15757,1371,10,8,6.76
15758,1371,11,8,6.76
15759,1371,12,8,6.4
15760,1371,13,8,6.52
15761,1371,14,8,6.4
15762,1371,15,8,6.52
15763,1371,16,8,9.52
15764,1371,17,8,10.0
15765,1371,18,8,9.76
15766,1371,19,8,9.52
15767,1371,20,8,9.76
15768,1371,21,8,8.08
15769,1371,22,8,7.6
15770,1371,23,8,7.48
15771,1371,24,8,7.48
15772,1371,25,8,7.48
15773,1371,26,8,7.6
15774,1371,27,8,7.84
15775,1371,28,8,7.36
15776,1371,29,8,7.36
15777,1371,30,8,7.6
15778,1371,31,8,
17825,1371,1,9,7.36
17826,1371,2,9,7.84
17827,1371,3,9,7.6
17828,1371,4,9,7.36
17829,1371,5,9,7.36
17830,1371,6,9,7.24
17831,1371,7,9,7.12
17832,1371,8,9,7.12
17833,1371,9,9,7.24
17834,1371,10,9,7.84
17835,1371,11,9,8.08
17836,1371,12,9,8.08
17837,1371,13,9,8.32
17838,1371,14,9,8.56
17839,1371,15,9,8.32
17840,1371,16,9,8.56
17841,1371,17,9,8.08
17842,1371,18,9,8.32
17843,1371,19,9,8.32
17844,1371,20,9,8.32
17845,1371,21,9,8.08
17846,1371,22,9,8.32
17847,1371,23,9,8.32
17848,1371,24,9,9.04
17849,1371,25,9,8.8
17850,1371,26,9,10.72
17851,1371,27,9,8.8
17852,1371,28,9,8.08
17853,1371,29,9,8.32
17854,1371,30,9,8.32
17855,1371,31,9,
19902,1371,1,10,7.6
19903,1371,2,10,7.84
19904,1371,3,10,7.84
19905,1371,4,10,8.32
19906,1371,5,10,8.08
19907,1371,6,10,7.84
19908,1371,7,10,7.12
19909,1371,8,10,7.0
19910,1371,9,10,6.52
19911,1371,10,10,7.36
19912,1371,11,10,7.12
19913,1371,12,10,7.24
19914,1371,13,10,7.0
19915,1371,14,10,7.12
19916,1371,15,10,7.24
19917,1371,16,10,7.12
19918,1371,17,10,7.24
19919,1371,18,10,7.48
19920,1371,19,10,7.12
19921,1371,20,10,7.12
19922,1371,21,10,6.88
19923,1371,22,10,7.0
19924,1371,23,10,7.12
19925,1371,24,10,6.88
19926,1371,25,10,6.64
19927,1371,26,10,6.32
19928,1371,27,10,6.76
19929,1371,28,10,6.52
19930,1371,29,10,6.52
19931,1371,30,10,6.64
19932,1371,31,10,
21979,1371,1,11,6.64
21980,1371,2,11,6.76
21981,1371,3,11,6.52
21982,1371,4,11,6.76
21983,1371,5,11,6.76
21984,1371,6,11,6.76
21985,1371,7,11,6.64
21986,1371,8,11,6.88
21987,1371,9,11,6.64
21988,1371,10,11,6.64
21989,1371,11,11,6.64
21990,1371,12,11,6.88
21991,1371,13,11,6.64
21992,1371,14,11,6.64
21993,1371,15,11,6.76
21994,1371,16,11,6.52
21995,1371,17,11,6.64
21996,1371,18,11,6.76
21997,1371,19,11,6.64
21998,1371,20,11,6.64
21999,1371,21,11,6.64
22000,1371,22,11,6.64
22001,1371,23,11,6.64
22002,1371,24,11,6.76
22003,1371,25,11,6.76
22004,1371,26,11,6.88
22005,1371,27,11,6.64
22006,1371,28,11,6.76
22007,1371,29,11,6.88
22008,1371,30,11,6.76
22009,1371,31,11,
24056,1371,1,12,7.48
24057,1371,2,12,7.48
24058,1371,3,12,7.48
24059,1371,4,12,7.48
24060,1371,5,12,8.08
24061,1371,6,12,7.84
24062,1371,7,12,8.32
24063,1371,8,12,8.32
24064,1371,9,12,9.76
24065,1371,10,12,11.44
24066,1371,11,12,11.8
24067,1371,12,12,12.16
24068,1371,13,12,12.16
24069,1371,14,12,12.16
24070,1371,15,12,12.16
24071,1371,16,12,12.52
24072,1371,17,12,13.24
24073,1371,18,12,12.52
24074,1371,19,12,12.16
24075,1371,20,12,12.52
