,sal,rooz,Month,barandooz_Debi
16951,1385,26,8,8.82
16952,1385,27,8,8.22
16953,1385,28,8,8.22
16954,1385,29,8,8.37
16955,1385,30,8,7.04
16956,1385,31,8,
19096,1385,1,9,6.61
19097,1385,2,9,7.47
19098,1385,3,9,7.62
19099,1385,4,9,7.63
19100,1385,5,9,7.62
19101,1385,6,9,7.62
19102,1385,7,9,7.47
19103,1385,8,9,7.47
19104,1385,9,9,7.18
19105,1385,10,9,7.18
19106,1385,11,9,7.04
19107,1385,12,9,7.04
19108,1385,13,9,6.76
19109,1385,14,9,6.61
19110,1385,15,9,6.33
19111,1385,16,9,6.61
19112,1385,17,9,6.75
19113,1385,18,9,6.61
19114,1385,19,9,6.61
19115,1385,20,9,6.47
19116,1385,21,9,6.47
19117,1385,22,9,6.33
19118,1385,23,9,6.33
19119,1385,24,9,5.91
19120,1385,25,9,6.19
19121,1385,26,9,6.05
19122,1385,27,9,6.19
19123,1385,28,9,6.05
19124,1385,29,9,6.19
19125,1385,30,9,6.05
19126,1385,31,9,
21266,1385,1,10,6.33
21267,1385,2,10,5.91
21268,1385,3,10,5.78
21269,1385,4,10,5.78
21270,1385,5,10,5.78
21271,1385,6,10,5.78
21272,1385,7,10,6.05
21273,1385,8,10,5.91
21274,1385,9,10,6.19
21275,1385,10,10,6.19
21276,1385,11,10,6.19
21277,1385,12,10,6.19
21278,1385,13,10,6.19
21279,1385,14,10,6.19
21280,1385,15,10,6.47
21281,1385,16,10,6.19
21282,1385,17,10,6.19
21283,1385,18,10,6.05
21284,1385,19,10,5.91
21285,1385,20,10,5.64
21286,1385,21,10,5.64
21287,1385,22,10,5.64
21288,1385,23,10,5.64
21289,1385,24,10,5.37
21290,1385,25,10,5.37
21291,1385,26,10,5.11
21292,1385,27,10,5.11
21293,1385,28,10,5.24
21294,1385,29,10,5.11
21295,1385,30,10,4.98
21296,1385,31,10,
23436,1385,1,11,4.59
23437,1385,2,11,4.59
23438,1385,3,11,4.59
23439,1385,4,11,4.09
23440,1385,5,11,3.84
23441,1385,6,11,3.84
23442,1385,7,11,3.72
23443,1385,8,11,3.72
23444,1385,9,11,4.34
23445,1385,10,11,4.09
23446,1385,11,11,3.84
23447,1385,12,11,3.84
23448,1385,13,11,3.84
23449,1385,14,11,4.09
23450,1385,15,11,3.6
23451,1385,16,11,3.72
23452,1385,17,11,4.22
23453,1385,18,11,4.59
23454,1385,19,11,4.59
23455,1385,20,11,4.47
23456,1385,21,11,4.34
23457,1385,22,11,4.34
23458,1385,23,11,4.34
23459,1385,24,11,4.34
23460,1385,25,11,4.34
23461,1385,26,11,4.09
23462,1385,27,11,3.72
23463,1385,28,11,3.72
23464,1385,29,11,3.72
23465,1385,30,11,3.96
23466,1385,31,11,
25606,1385,1,12,3.84
25607,1385,2,12,3.48
25608,1385,3,12,4.09
25609,1385,4,12,4.47
25610,1385,5,12,5.37
25611,1385,6,12,10.6
25612,1385,7,12,8.22
25613,1385,8,12,7.04
25614,1385,9,12,6.47
25615,1385,10,12,6.33
25616,1385,11,12,6.19
25617,1385,12,12,6.47
25618,1385,13,12,8.37
25619,1385,14,12,10.4
25620,1385,15,12,17.4
25621,1385,16,12,11.4
25622,1385,17,12,8.82
25623,1385,18,12,8.52
25624,1385,19,12,8.07
25625,1385,20,12,7.18
25626,1385,21,12,7.33
25627,1385,22,12,7.33
25628,1385,23,12,8.07
25629,1385,24,12,8.83
25630,1385,25,12,8.82
25631,1385,26,12,7.62
25632,1385,27,12,7.63
25633,1385,28,12,7.18
25634,1385,29,12,6.75
25635,1385,30,12,
25636,1385,31,12,
1767,1386,1,1,7.19
1768,1386,2,1,7.05
1769,1386,3,1,7.74
1770,1386,4,1,7.74
1771,1386,5,1,11.2
1772,1386,6,1,11.5
1773,1386,7,1,11.8
1774,1386,8,1,11.9
1775,1386,9,1,11.4
1776,1386,10,1,11.8
1777,1386,11,1,11.1
1778,1386,12,1,10.3
1779,1386,13,1,13.0
1780,1386,14,1,12.4
1781,1386,15,1,10.4
1782,1386,16,1,9.82
1783,1386,17,1,9.68
1784,1386,18,1,9.55
1785,1386,19,1,9.4
1786,1386,20,1,11.7
1787,1386,21,1,12.2
1788,1386,22,1,10.5
1789,1386,23,1,9.4
1790,1386,24,1,9.27
1791,1386,25,1,9.13
1792,1386,26,1,8.99
1793,1386,27,1,7.88
1794,1386,28,1,8.16
1795,1386,29,1,8.16
1796,1386,30,1,9.34
1797,1386,31,1,6.5
3937,1386,1,2,5.26
3938,1386,2,2,3.73
3939,1386,3,2,2.9
3940,1386,4,2,3.04
3941,1386,5,2,3.46
3942,1386,6,2,3.6
3943,1386,7,2,3.46
3944,1386,8,2,3.87
3945,1386,9,2,4.98
3946,1386,10,2,6.91
3947,1386,11,2,4.7
3948,1386,12,2,4.15
3949,1386,13,2,2.49
3950,1386,14,2,2.08
3951,1386,15,2,1.8
3952,1386,16,2,1.66
3953,1386,17,2,1.66
3954,1386,18,2,1.24
3955,1386,19,2,1.1
3956,1386,20,2,1.1
3957,1386,21,2,1.24
3958,1386,22,2,1.24
3959,1386,23,2,1.24
3960,1386,24,2,1.24
3961,1386,25,2,1.1
3962,1386,26,2,0.831
3963,1386,27,2,0.969
3964,1386,28,2,0.969
3965,1386,29,2,0.693
3966,1386,30,2,0.693
3967,1386,31,2,0.693
6107,1386,1,3,0.969
6108,1386,2,3,1.1
6109,1386,3,3,1.24
6110,1386,4,3,0.831
6111,1386,5,3,0.693
6112,1386,6,3,0.693
6113,1386,7,3,0.554
6114,1386,8,3,0.278
6115,1386,9,3,0.141
6116,1386,10,3,0.135
6117,1386,11,3,0.129
6118,1386,12,3,0.123
6119,1386,13,3,0.116
6120,1386,14,3,0.11
6121,1386,15,3,0.104
6122,1386,16,3,0.098
6123,1386,17,3,0.092
6124,1386,18,3,0.086
6125,1386,19,3,0.08
6126,1386,20,3,0.074
6127,1386,21,3,0.067
6128,1386,22,3,0.061
6129,1386,23,3,0.055
6130,1386,24,3,0.049
6131,1386,25,3,0.043
6132,1386,26,3,0.037
6133,1386,27,3,0.031
6134,1386,28,3,0.025
6135,1386,29,3,0.018
6136,1386,30,3,0.012
6137,1386,31,3,0.006
8277,1386,1,4,0.0
8278,1386,2,4,0.0
8279,1386,3,4,0.0
8280,1386,4,4,0.0
8281,1386,5,4,0.0
8282,1386,6,4,0.0
8283,1386,7,4,0.0
8284,1386,8,4,0.0
8285,1386,9,4,0.0
8286,1386,10,4,0.0
8287,1386,11,4,0.0
8288,1386,12,4,0.0
8289,1386,13,4,0.0
8290,1386,14,4,0.0
8291,1386,15,4,0.0
8292,1386,16,4,0.0
8293,1386,17,4,0.0
8294,1386,18,4,0.0
8295,1386,19,4,0.0
8296,1386,20,4,0.0
8297,1386,21,4,0.0
8298,1386,22,4,0.0
8299,1386,23,4,0.0
8300,1386,24,4,0.0
8301,1386,25,4,0.0
8302,1386,26,4,0.0
8303,1386,27,4,0.0
8304,1386,28,4,0.0
8305,1386,29,4,0.0
8306,1386,30,4,0.0
8307,1386,31,4,0.0
10447,1386,1,5,0.0
10448,1386,2,5,0.0
10449,1386,3,5,0.0
10450,1386,4,5,0.0
10451,1386,5,5,0.0
10452,1386,6,5,0.0
10453,1386,7,5,0.0
10454,1386,8,5,0.0
10455,1386,9,5,0.0
10456,1386,10,5,0.0
10457,1386,11,5,0.0
10458,1386,12,5,0.0
10459,1386,13,5,0.0
10460,1386,14,5,0.0
10461,1386,15,5,0.0
10462,1386,16,5,0.0
10463,1386,17,5,0.0
10464,1386,18,5,0.0
10465,1386,19,5,0.0
10466,1386,20,5,0.0
10467,1386,21,5,0.0
10468,1386,22,5,0.0
10469,1386,23,5,0.0
10470,1386,24,5,0.0
10471,1386,25,5,0.0
10472,1386,26,5,0.0
10473,1386,27,5,0.0
10474,1386,28,5,0.0
10475,1386,29,5,0.0
10476,1386,30,5,0.0
10477,1386,31,5,0.0
12617,1386,1,6,0.0
12618,1386,2,6,0.0
12619,1386,3,6,0.0
12620,1386,4,6,0.0
12621,1386,5,6,0.0
12622,1386,6,6,0.0
12623,1386,7,6,0.0
12624,1386,8,6,0.0
12625,1386,9,6,0.0
12626,1386,10,6,0.0
12627,1386,11,6,0.0
12628,1386,12,6,0.0
12629,1386,13,6,0.0
12630,1386,14,6,0.0
12631,1386,15,6,0.0
12632,1386,16,6,0.0
12633,1386,17,6,0.0
12634,1386,18,6,0.0
12635,1386,19,6,0.0
12636,1386,20,6,0.0
12637,1386,21,6,0.0
12638,1386,22,6,0.0
12639,1386,23,6,0.0
12640,1386,24,6,0.0
12641,1386,25,6,0.0
12642,1386,26,6,0.0
12643,1386,27,6,0.0
12644,1386,28,6,0.0
12645,1386,29,6,0.0
12646,1386,30,6,0.0
12647,1386,31,6,0.0
14787,1386,1,7,0.0
14788,1386,2,7,0.0
14789,1386,3,7,0.0
14790,1386,4,7,0.0
14791,1386,5,7,0.0
14792,1386,6,7,0.0
14793,1386,7,7,0.0
14794,1386,8,7,0.0
14795,1386,9,7,0.0
14796,1386,10,7,0.0
14797,1386,11,7,0.0
14798,1386,12,7,0.0
14799,1386,13,7,0.0
14800,1386,14,7,0.0
14801,1386,15,7,0.0
14802,1386,16,7,0.0
14803,1386,17,7,0.0
14804,1386,18,7,0.0
14805,1386,19,7,0.0
14806,1386,20,7,0.0
14807,1386,21,7,0.0
14808,1386,22,7,0.0
14809,1386,23,7,0.278
14810,1386,24,7,0.693
14811,1386,25,7,1.1
14812,1386,26,7,1.24
14813,1386,27,7,1.24
14814,1386,28,7,1.24
14815,1386,29,7,1.38
14816,1386,30,7,1.52
14817,1386,31,7,
16957,1386,1,8,1.38
16958,1386,2,8,0.969
16959,1386,3,8,1.24
16960,1386,4,8,0.966
16961,1386,5,8,1.1
16962,1386,6,8,1.24
16963,1386,7,8,1.1
16964,1386,8,8,0.969
16965,1386,9,8,0.969
16966,1386,10,8,1.1
16967,1386,11,8,1.24
16968,1386,12,8,1.24
16969,1386,13,8,1.52
16970,1386,14,8,1.93
16971,1386,15,8,1.52
16972,1386,16,8,1.8
16973,1386,17,8,1.66
16974,1386,18,8,1.52
16975,1386,19,8,1.66
16976,1386,20,8,1.93
16977,1386,21,8,2.07
16978,1386,22,8,2.35
16979,1386,23,8,2.35
16980,1386,24,8,2.21
16981,1386,25,8,1.93
16982,1386,26,8,1.8
16983,1386,27,8,1.8
16984,1386,28,8,1.8
16985,1386,29,8,1.93
16986,1386,30,8,2.08
16987,1386,31,8,
19127,1386,1,9,3.6
19128,1386,2,9,5.11
19129,1386,3,9,5.53
19130,1386,4,9,4.84
19131,1386,5,9,4.84
19132,1386,6,9,4.7
19133,1386,7,9,4.43
19134,1386,8,9,4.01
19135,1386,9,9,4.15
19136,1386,10,9,4.01
19137,1386,11,9,4.01
19138,1386,12,9,3.73
19139,1386,13,9,3.6
19140,1386,14,9,3.32
19141,1386,15,9,3.32
19142,1386,16,9,3.73
19143,1386,17,9,6.64
19144,1386,18,9,4.98
19145,1386,19,9,4.7
19146,1386,20,9,3.73
19147,1386,21,9,3.73
19148,1386,22,9,3.46
19149,1386,23,9,3.46
19150,1386,24,9,3.6
19151,1386,25,9,4.01
19152,1386,26,9,4.15
19153,1386,27,9,4.43
19154,1386,28,9,4.01
19155,1386,29,9,4.01
19156,1386,30,9,4.01
19157,1386,31,9,
21297,1386,1,10,4.01
21298,1386,2,10,3.73
21299,1386,3,10,3.87
21300,1386,4,10,3.32
21301,1386,5,10,3.73
21302,1386,6,10,3.73
21303,1386,7,10,4.01
21304,1386,8,10,3.87
21305,1386,9,10,3.46
21306,1386,10,10,3.46
21307,1386,11,10,3.46
21308,1386,12,10,3.32
21309,1386,13,10,3.18
21310,1386,14,10,3.18
21311,1386,15,10,3.18
21312,1386,16,10,3.04
21313,1386,17,10,3.04
21314,1386,18,10,4.7
21315,1386,19,10,4.56
21316,1386,20,10,4.01
21317,1386,21,10,2.77
21318,1386,22,10,2.77
21319,1386,23,10,2.63
21320,1386,24,10,2.49
21321,1386,25,10,2.77
21322,1386,26,10,3.46
21323,1386,27,10,3.46
21324,1386,28,10,3.46
21325,1386,29,10,3.46
21326,1386,30,10,3.46
21327,1386,31,10,
23467,1386,1,11,3.32
23468,1386,2,11,3.18
23469,1386,3,11,3.18
23470,1386,4,11,3.46
23471,1386,5,11,3.46
23472,1386,6,11,3.46
23473,1386,7,11,3.18
23474,1386,8,11,2.21
23475,1386,9,11,2.35
23476,1386,10,11,2.35
23477,1386,11,11,2.77
23478,1386,12,11,2.77
23479,1386,13,11,2.35
23480,1386,14,11,2.35
23481,1386,15,11,2.35
23482,1386,16,11,2.35
23483,1386,17,11,2.35
23484,1386,18,11,2.21
23485,1386,19,11,2.21
23486,1386,20,11,2.35
23487,1386,21,11,2.35
23488,1386,22,11,2.35
23489,1386,23,11,3.04
23490,1386,24,11,2.77
23491,1386,25,11,2.63
23492,1386,26,11,2.77
23493,1386,27,11,3.04
23494,1386,28,11,2.9
23495,1386,29,11,2.9
23496,1386,30,11,3.73
23497,1386,31,11,
25637,1386,1,12,4.01
25638,1386,2,12,4.56
25639,1386,3,12,4.98
25640,1386,4,12,4.98
25641,1386,5,12,5.12
25642,1386,6,12,5.26
25643,1386,7,12,4.7
25644,1386,8,12,4.43
25645,1386,9,12,4.84
25646,1386,10,12,5.11
25647,1386,11,12,4.98
25648,1386,12,12,5.53
25649,1386,13,12,6.91
25650,1386,14,12,12.1
25651,1386,15,12,10.5
25652,1386,16,12,9.42
25653,1386,17,12,9.56
25654,1386,18,12,9.27
25655,1386,19,12,8.72
25656,1386,20,12,7.89
25657,1386,21,12,8.72
25658,1386,22,12,11.6
25659,1386,23,12,10.8
25660,1386,24,12,10.6
25661,1386,25,12,13.3
25662,1386,26,12,8.72
25663,1386,27,12,7.88
25664,1386,28,12,7.33
25665,1386,29,12,7.05
25666,1386,30,12,
25667,1386,31,12,
1798,1387,1,1,8.36
1799,1387,2,1,8.38
1800,1387,3,1,8.19
1801,1387,4,1,9.32
1802,1387,5,1,10.8
1803,1387,6,1,8.94
1804,1387,7,1,7.64
1805,1387,8,1,7.29
1806,1387,9,1,7.47
1807,1387,10,1,8.0
1808,1387,11,1,9.15
1809,1387,12,1,7.47
1810,1387,13,1,6.94
1811,1387,14,1,7.82
1812,1387,15,1,9.12
1813,1387,16,1,12.3
1814,1387,17,1,14.2
1815,1387,18,1,13.9
1816,1387,19,1,14.7
1817,1387,20,1,15.4
1818,1387,21,1,12.9
1819,1387,22,1,12.6
1820,1387,23,1,12.6
1821,1387,24,1,14.6
1822,1387,25,1,12.5
1823,1387,26,1,13.5
1824,1387,27,1,11.6
1825,1387,28,1,12.9
1826,1387,29,1,12.8
1827,1387,30,1,11.8
1828,1387,31,1,10.1
3968,1387,1,2,10.5
3969,1387,2,2,12.9
3970,1387,3,2,15.9
3971,1387,4,2,14.8
3972,1387,5,2,18.8
3973,1387,6,2,18.5
3974,1387,7,2,18.0
3975,1387,8,2,14.1
3976,1387,9,2,18.2
3977,1387,10,2,22.3
3978,1387,11,2,23.5
3979,1387,12,2,23.9
3980,1387,13,2,24.9
3981,1387,14,2,25.3
3982,1387,15,2,32.0
3983,1387,16,2,36.2
3984,1387,17,2,27.9
3985,1387,18,2,24.6
3986,1387,19,2,22.8
3987,1387,20,2,18.3
3988,1387,21,2,14.6
3989,1387,22,2,15.7
3990,1387,23,2,14.4
3991,1387,24,2,14.3
3992,1387,25,2,13.4
3993,1387,26,2,11.4
3994,1387,27,2,13.9
3995,1387,28,2,12.1
3996,1387,29,2,14.9
3997,1387,30,2,18.2
3998,1387,31,2,17.6
6138,1387,1,3,14.0
6139,1387,2,3,16.8
6140,1387,3,3,14.2
6141,1387,4,3,15.7
6142,1387,5,3,14.3
6143,1387,6,3,13.6
6144,1387,7,3,11.3
6145,1387,8,3,9.13
6146,1387,9,3,10.6
6147,1387,10,3,7.84
6148,1387,11,3,8.02
6149,1387,12,3,6.8
6150,1387,13,3,4.78
6151,1387,14,3,5.38
6152,1387,15,3,5.99
6153,1387,16,3,7.65
6154,1387,17,3,6.18
6155,1387,18,3,4.51
6156,1387,19,3,4.92
6157,1387,20,3,5.82
6158,1387,21,3,5.84
6159,1387,22,3,6.96
6160,1387,23,3,6.18
6161,1387,24,3,4.78
6162,1387,25,3,6.07
6163,1387,26,3,4.95
6164,1387,27,3,4.69
6165,1387,28,3,6.61
6166,1387,29,3,5.51
6167,1387,30,3,6.28
6168,1387,31,3,5.66
8308,1387,1,4,5.22
8309,1387,2,4,4.78
8310,1387,3,4,5.08
8311,1387,4,4,2.38
8312,1387,5,4,4.39
8313,1387,6,4,4.39
8314,1387,7,4,3.72
8315,1387,8,4,3.62
8316,1387,9,4,1.65
8317,1387,10,4,1.75
8318,1387,11,4,1.26
8319,1387,12,4,0.877
8320,1387,13,4,0.461
8321,1387,14,4,0.26
8322,1387,15,4,0.295
8323,1387,16,4,0.295
8324,1387,17,4,0.295
8325,1387,18,4,0.198
8326,1387,19,4,0.198
8327,1387,20,4,0.26
8328,1387,21,4,0.26
8329,1387,22,4,0.229
8330,1387,23,4,0.198
8331,1387,24,4,0.099
8332,1387,25,4,0.099
8333,1387,26,4,0.099
8334,1387,27,4,0.0
8335,1387,28,4,0.0
8336,1387,29,4,0.0
8337,1387,30,4,0.0
8338,1387,31,4,0.0
10478,1387,1,5,0.0
10479,1387,2,5,0.0
10480,1387,3,5,0.0
10481,1387,4,5,0.0
10482,1387,5,5,0.0
10483,1387,6,5,0.0
10484,1387,7,5,0.0
10485,1387,8,5,0.0
10486,1387,9,5,0.0
10487,1387,10,5,0.0
10488,1387,11,5,0.0
10489,1387,12,5,0.0
10490,1387,13,5,0.0
10491,1387,14,5,0.0
10492,1387,15,5,0.0
10493,1387,16,5,0.0
10494,1387,17,5,0.0
10495,1387,18,5,0.0
10496,1387,19,5,0.0
10497,1387,20,5,0.0
10498,1387,21,5,0.0
10499,1387,22,5,0.0
10500,1387,23,5,0.0
10501,1387,24,5,0.0
10502,1387,25,5,0.0
10503,1387,26,5,0.0
10504,1387,27,5,0.0
10505,1387,28,5,0.0
10506,1387,29,5,0.0
10507,1387,30,5,0.0
10508,1387,31,5,0.0
12648,1387,1,6,0.0
12649,1387,2,6,0.0
12650,1387,3,6,0.0
12651,1387,4,6,0.0
12652,1387,5,6,0.0
12653,1387,6,6,0.0
12654,1387,7,6,0.0
12655,1387,8,6,0.0
12656,1387,9,6,0.0
12657,1387,10,6,0.0
12658,1387,11,6,0.0
12659,1387,12,6,0.0
12660,1387,13,6,0.0
12661,1387,14,6,0.0
12662,1387,15,6,0.0
12663,1387,16,6,0.0
12664,1387,17,6,0.0
12665,1387,18,6,0.0
12666,1387,19,6,0.0
12667,1387,20,6,0.0
12668,1387,21,6,0.0
12669,1387,22,6,0.0
12670,1387,23,6,0.0
12671,1387,24,6,0.0
12672,1387,25,6,0.0
12673,1387,26,6,0.403
12674,1387,27,6,2.29
12675,1387,28,6,1.86
12676,1387,29,6,1.99
12677,1387,30,6,1.34
12678,1387,31,6,2.0
14818,1387,1,7,0.0
14819,1387,2,7,0.0
14820,1387,3,7,0.0
14821,1387,4,7,0.0
14822,1387,5,7,0.0
14823,1387,6,7,0.0
14824,1387,7,7,0.0
14825,1387,8,7,0.0
14826,1387,9,7,0.0
14827,1387,10,7,0.0
14828,1387,11,7,0.0
14829,1387,12,7,0.0
14830,1387,13,7,0.0
14831,1387,14,7,0.0
14832,1387,15,7,0.0
14833,1387,16,7,0.0
14834,1387,17,7,0.0
14835,1387,18,7,0.0
14836,1387,19,7,0.0
14837,1387,20,7,0.0
14838,1387,21,7,0.0
14839,1387,22,7,0.0
14840,1387,23,7,0.0
14841,1387,24,7,0.0
14842,1387,25,7,0.0
14843,1387,26,7,0.0
14844,1387,27,7,0.0
14845,1387,28,7,0.0
14846,1387,29,7,0.0
14847,1387,30,7,0.0
14848,1387,31,7,
16988,1387,1,8,0.0
16989,1387,2,8,0.0
16990,1387,3,8,0.0
16991,1387,4,8,0.0
16992,1387,5,8,2.73
16993,1387,6,8,6.04
16994,1387,7,8,5.06
16995,1387,8,8,2.79
16996,1387,9,8,3.82
16997,1387,10,8,6.61
16998,1387,11,8,5.82
16999,1387,12,8,5.06
17000,1387,13,8,4.78
17001,1387,14,8,4.64
17002,1387,15,8,4.1
17003,1387,16,8,4.1
17004,1387,17,8,4.1
17005,1387,18,8,3.97
17006,1387,19,8,3.97
17007,1387,20,8,3.36
17008,1387,21,8,3.48
17009,1387,22,8,3.6
17010,1387,23,8,3.36
17011,1387,24,8,3.13
17012,1387,25,8,3.01
17013,1387,26,8,3.13
17014,1387,27,8,3.36
17015,1387,28,8,3.13
17016,1387,29,8,3.13
17017,1387,30,8,3.01
17018,1387,31,8,
19158,1387,1,9,4.1
19159,1387,2,9,4.24
19160,1387,3,9,3.6
19161,1387,4,9,3.48
19162,1387,5,9,3.36
19163,1387,6,9,3.24
19164,1387,7,9,3.01
19165,1387,8,9,3.01
19166,1387,9,9,3.01
19167,1387,10,9,3.01
19168,1387,11,9,2.68
19169,1387,12,9,2.68
19170,1387,13,9,2.79
19171,1387,14,9,2.79
19172,1387,15,9,2.79
19173,1387,16,9,2.59
19174,1387,17,9,2.19
19175,1387,18,9,2.1
19176,1387,19,9,1.65
19177,1387,20,9,1.57
19178,1387,21,9,1.65
19179,1387,22,9,1.82
19180,1387,23,9,2.19
19181,1387,24,9,2.68
19182,1387,25,9,2.68
19183,1387,26,9,2.68
19184,1387,27,9,1.91
19185,1387,28,9,1.74
19186,1387,29,9,1.65
19187,1387,30,9,1.65
19188,1387,31,9,
21328,1387,1,10,1.49
21329,1387,2,10,1.49
21330,1387,3,10,1.65
21331,1387,4,10,2.0
21332,1387,5,10,2.0
21333,1387,6,10,2.68
21334,1387,7,10,2.68
21335,1387,8,10,2.38
21336,1387,9,10,2.01
21337,1387,10,10,1.91
21338,1387,11,10,1.91
21339,1387,12,10,1.91
21340,1387,13,10,1.82
21341,1387,14,10,1.57
21342,1387,15,10,1.41
21343,1387,16,10,1.34
21344,1387,17,10,1.26
21345,1387,18,10,1.34
21346,1387,19,10,1.34
21347,1387,20,10,1.57
21348,1387,21,10,1.49
21349,1387,22,10,1.34
21350,1387,23,10,0.867
21351,1387,24,10,0.806
21352,1387,25,10,0.751
21353,1387,26,10,0.695
21354,1387,27,10,0.695
21355,1387,28,10,0.695
21356,1387,29,10,0.695
21357,1387,30,10,0.695
21358,1387,31,10,
23498,1387,1,11,0.695
23499,1387,2,11,0.695
23500,1387,3,11,1.34
23501,1387,4,11,1.26
23502,1387,5,11,1.26
23503,1387,6,11,0.927
23504,1387,7,11,0.927
23505,1387,8,11,0.927
23506,1387,9,11,0.867
23507,1387,10,11,0.806
23508,1387,11,11,0.698
23509,1387,12,11,0.751
23510,1387,13,11,0.927
23511,1387,14,11,0.927
23512,1387,15,11,0.927
23513,1387,16,11,0.927
23514,1387,17,11,0.867
23515,1387,18,11,0.695
23516,1387,19,11,0.751
23517,1387,20,11,0.806
23518,1387,21,11,0.806
23519,1387,22,11,0.751
23520,1387,23,11,1.34
23521,1387,24,11,1.49
23522,1387,25,11,1.41
23523,1387,26,11,1.26
23524,1387,27,11,1.26
23525,1387,28,11,1.19
23526,1387,29,11,1.34
23527,1387,30,11,1.34
23528,1387,31,11,
25668,1387,1,12,1.19
25669,1387,2,12,1.19
25670,1387,3,12,1.5
25671,1387,4,12,2.0
25672,1387,5,12,2.19
25673,1387,6,12,2.01
25674,1387,7,12,1.49
25675,1387,8,12,1.49
25676,1387,9,12,1.65
25677,1387,10,12,1.83
25678,1387,11,12,1.83
25679,1387,12,12,1.74
25680,1387,13,12,1.91
25681,1387,14,12,1.74
25682,1387,15,12,1.74
25683,1387,16,12,1.65
25684,1387,17,12,1.57
25685,1387,18,12,1.49
25686,1387,19,12,1.83
25687,1387,20,12,47.0
25688,1387,21,12,13.0
25689,1387,22,12,8.19
25690,1387,23,12,6.61
25691,1387,24,12,114.0
25692,1387,25,12,57.7
25693,1387,26,12,19.6
25694,1387,27,12,13.1
25695,1387,28,12,10.8
25696,1387,29,12,9.71
25697,1387,30,12,9.12
25698,1387,31,12,
1829,1388,1,1,10.1
1830,1388,2,1,9.47
1831,1388,3,1,8.99
1832,1388,4,1,8.68
1833,1388,5,1,8.38
1834,1388,6,1,9.15
1835,1388,7,1,8.68
1836,1388,8,1,9.31
1837,1388,9,1,8.99
1838,1388,10,1,10.8
1839,1388,11,1,12.4
1840,1388,12,1,10.4
1841,1388,13,1,9.78
1842,1388,14,1,9.47
1843,1388,15,1,10.8
1844,1388,16,1,13.1
1845,1388,17,1,11.9
1846,1388,18,1,13.4
1847,1388,19,1,26.1
1848,1388,20,1,25.2
1849,1388,21,1,19.1
1850,1388,22,1,16.3
1851,1388,23,1,17.7
1852,1388,24,1,27.9
1853,1388,25,1,19.4
1854,1388,26,1,17.6
1855,1388,27,1,16.2
1856,1388,28,1,15.1
1857,1388,29,1,16.7
1858,1388,30,1,19.8
1859,1388,31,1,18.2
3999,1388,1,2,17.7
4000,1388,2,2,22.6
4001,1388,3,2,38.6
4002,1388,4,2,24.4
4003,1388,5,2,20.4
4004,1388,6,2,18.6
4005,1388,7,2,21.4
4006,1388,8,2,21.2
4007,1388,9,2,26.6
4008,1388,10,2,23.3
4009,1388,11,2,34.8
4010,1388,12,2,46.2
4011,1388,13,2,41.7
4012,1388,14,2,30.6
4013,1388,15,2,26.2
4014,1388,16,2,24.5
4015,1388,17,2,23.2
4016,1388,18,2,21.9
4017,1388,19,2,23.0
4018,1388,20,2,26.3
4019,1388,21,2,26.5
4020,1388,22,2,26.5
4021,1388,23,2,27.9
4022,1388,24,2,28.8
4023,1388,25,2,28.5
4024,1388,26,2,26.8
4025,1388,27,2,27.0
4026,1388,28,2,27.9
4027,1388,29,2,26.2
4028,1388,30,2,28.0
4029,1388,31,2,27.0
6169,1388,1,3,29.6
6170,1388,2,3,27.6
6171,1388,3,3,25.6
6172,1388,4,3,23.5
6173,1388,5,3,21.1
6174,1388,6,3,19.8
6175,1388,7,3,18.0
6176,1388,8,3,15.5
6177,1388,9,3,13.0
6178,1388,10,3,12.6
6179,1388,11,3,11.4
6180,1388,12,3,11.9
6181,1388,13,3,11.1
6182,1388,14,3,9.49
6183,1388,15,3,7.97
6184,1388,16,3,6.49
6185,1388,17,3,6.08
6186,1388,18,3,5.14
6187,1388,19,3,4.01
6188,1388,20,3,3.56
6189,1388,21,3,2.15
6190,1388,22,3,1.97
6191,1388,23,3,1.44
6192,1388,24,3,1.33
6193,1388,25,3,1.97
6194,1388,26,3,1.34
6195,1388,27,3,0.937
6196,1388,28,3,0.725
6197,1388,29,3,0.247
6198,1388,30,3,0.123
6199,1388,31,3,0.0
8339,1388,1,4,0.0
8340,1388,2,4,0.0
8341,1388,3,4,0.0
8342,1388,4,4,0.0
8343,1388,5,4,0.0
8344,1388,6,4,0.0
8345,1388,7,4,0.0
8346,1388,8,4,0.0
8347,1388,9,4,0.0
8348,1388,10,4,0.0
8349,1388,11,4,0.0
8350,1388,12,4,0.0
8351,1388,13,4,0.0
8352,1388,14,4,0.0
8353,1388,15,4,0.0
8354,1388,16,4,0.0
8355,1388,17,4,0.0
8356,1388,18,4,0.0
8357,1388,19,4,0.0
8358,1388,20,4,0.0
8359,1388,21,4,0.0
8360,1388,22,4,0.0
8361,1388,23,4,0.0
8362,1388,24,4,0.0
8363,1388,25,4,0.0
8364,1388,26,4,0.0
8365,1388,27,4,0.0
8366,1388,28,4,0.0
8367,1388,29,4,0.0
8368,1388,30,4,0.0
8369,1388,31,4,0.0
10509,1388,1,5,0.0
10510,1388,2,5,0.0
10511,1388,3,5,0.0
10512,1388,4,5,0.0
