,index,sal,rooz,Month,simineh_Debi
3069,5363,1351,1,4,0.5
3070,5364,1351,2,4,0.52
3071,5365,1351,3,4,0.48
3072,5366,1351,4,4,0.44
3073,5367,1351,5,4,0.43
3074,5368,1351,6,4,0.4
3075,5369,1351,7,4,0.38
3076,5370,1351,8,4,0.38
3077,5371,1351,9,4,0.38
3078,5372,1351,10,4,0.35
3079,5373,1351,11,4,0.43
3080,5374,1351,12,4,0.45
3081,5375,1351,13,4,0.45
3082,5376,1351,14,4,0.39
3083,5377,1351,15,4,0.3
3084,5378,1351,16,4,0.32
3085,5379,1351,17,4,0.32
3086,5380,1351,18,4,0.4
3087,5381,1351,19,4,0.36
3088,5382,1351,20,4,0.4
3089,5383,1351,21,4,0.45
3090,5384,1351,22,4,0.43
3091,5385,1351,23,4,0.43
3092,5386,1351,24,4,0.45
3093,5387,1351,25,4,0.45
3094,5388,1351,26,4,0.46
3095,5389,1351,27,4,0.43
3096,5390,1351,28,4,0.45
3097,5391,1351,29,4,0.4
3098,5392,1351,30,4,0.39
3099,5393,1351,31,4,0.42
3100,7068,1351,1,5,0.42
3101,7069,1351,2,5,0.43
3102,7070,1351,3,5,0.43
3103,7071,1351,4,5,0.42
3104,7072,1351,5,5,0.44
3105,7073,1351,6,5,0.39
3106,7074,1351,7,5,0.43
3107,7075,1351,8,5,0.39
3108,7076,1351,9,5,0.35
3109,7077,1351,10,5,0.36
3110,7078,1351,11,5,0.34
3111,7079,1351,12,5,0.3
3112,7080,1351,13,5,0.28
3113,7081,1351,14,5,0.31
3114,7082,1351,15,5,0.3
3115,7083,1351,16,5,0.28
3116,7084,1351,17,5,0.34
3117,7085,1351,18,5,0.35
3118,7086,1351,19,5,0.26
3119,7087,1351,20,5,0.32
3120,7088,1351,21,5,0.3
3121,7089,1351,22,5,0.34
3122,7090,1351,23,5,0.36
3123,7091,1351,24,5,
3124,7092,1351,25,5,
3125,7093,1351,26,5,
3126,7094,1351,27,5,
3127,7095,1351,28,5,
3128,7096,1351,29,5,
3129,7097,1351,30,5,
3130,7098,1351,31,5,
3131,8773,1351,1,6,
3132,8774,1351,2,6,
3133,8775,1351,3,6,
3134,8776,1351,4,6,
3135,8777,1351,5,6,
3136,8778,1351,6,6,
3137,8779,1351,7,6,
3138,8780,1351,8,6,
3139,8781,1351,9,6,
3140,8782,1351,10,6,
3141,8783,1351,11,6,
3142,8784,1351,12,6,
3143,8785,1351,13,6,
3144,8786,1351,14,6,
3145,8787,1351,15,6,
3146,8788,1351,16,6,
3147,8789,1351,17,6,
3148,8790,1351,18,6,
3149,8791,1351,19,6,
3150,8792,1351,20,6,
3151,8793,1351,21,6,
3152,8794,1351,22,6,
3153,8795,1351,23,6,
3154,8796,1351,24,6,
3155,8797,1351,25,6,
3156,8798,1351,26,6,
3157,8799,1351,27,6,
3158,8800,1351,28,6,
3159,8801,1351,29,6,
3160,8802,1351,30,6,
3161,8803,1351,31,6,
3162,10478,1351,1,7,0.9
3163,10479,1351,2,7,0.9
3164,10480,1351,3,7,0.9
3165,10481,1351,4,7,0.93
3166,10482,1351,5,7,0.79
3167,10483,1351,6,7,0.79
3168,10484,1351,7,7,0.82
3169,10485,1351,8,7,0.85
3170,10486,1351,9,7,0.85
3171,10487,1351,10,7,0.85
3172,10488,1351,11,7,0.87
3173,10489,1351,12,7,0.93
3174,10490,1351,13,7,0.96
3175,10491,1351,14,7,0.96
3176,10492,1351,15,7,0.93
3177,10493,1351,16,7,0.9
3178,10494,1351,17,7,0.9
3179,10495,1351,18,7,0.9
3180,10496,1351,19,7,0.9
3181,10497,1351,20,7,0.9
3182,10498,1351,21,7,0.93
3183,10499,1351,22,7,0.9
3184,10500,1351,23,7,0.9
3185,10501,1351,24,7,0.9
3186,10502,1351,25,7,0.9
3187,10503,1351,26,7,0.9
3188,10504,1351,27,7,0.95
3189,10505,1351,28,7,0.93
3190,10506,1351,29,7,0.91
3191,10507,1351,30,7,0.9
3192,10508,1351,31,7,
3193,12183,1351,1,8,0.96
3194,12184,1351,2,8,0.9
3195,12185,1351,3,8,0.9
3196,12186,1351,4,8,1.02
3197,12187,1351,5,8,1.02
3198,12188,1351,6,8,1.2
3199,12189,1351,7,8,1.29
3200,12190,1351,8,8,1.29
3201,12191,1351,9,8,1.29
3202,12192,1351,10,8,1.24
3203,12193,1351,11,8,1.29
3204,12194,1351,12,8,1.2
3205,12195,1351,13,8,8.28
3206,12196,1351,14,8,93.5
3207,12197,1351,15,8,90.8
3208,12198,1351,16,8,43.92
3209,12199,1351,17,8,31.36
3210,12200,1351,18,8,19.62
3211,12201,1351,19,8,17.7
3212,12202,1351,20,8,9.44
3213,12203,1351,21,8,37.17
3214,12204,1351,22,8,65.2
3215,12205,1351,23,8,61.3
3216,12206,1351,24,8,61.3
3217,12207,1351,25,8,39.81
3218,12208,1351,26,8,9.58
3219,12209,1351,27,8,6.52
3220,12210,1351,28,8,6.4
3221,12211,1351,29,8,6.65
3222,12212,1351,30,8,6.9
3223,12213,1351,31,8,
3224,13888,1351,1,9,7.02
3225,13889,1351,2,9,5.77
3226,13890,1351,3,9,5.01
3227,13891,1351,4,9,5.2
3228,13892,1351,5,9,5.4
3229,13893,1351,6,9,5.55
3230,13894,1351,7,9,5.9
3231,13895,1351,8,9,5.9
3232,13896,1351,9,9,6.15
3233,13897,1351,10,9,6.55
3234,13898,1351,11,9,6.15
3235,13899,1351,12,9,6.15
3236,13900,1351,13,9,6.4
3237,13901,1351,14,9,6.15
3238,13902,1351,15,9,5.4
3239,13903,1351,16,9,7.02
3240,13904,1351,17,9,5.0
3241,13905,1351,18,9,5.52
3242,13906,1351,19,9,8.6
3243,13907,1351,20,9,9.02
3244,13908,1351,21,9,9.58
3245,13909,1351,22,9,9.86
3246,13910,1351,23,9,11.45
3247,13911,1351,24,9,12.03
3248,13912,1351,25,9,12.03
3249,13913,1351,26,9,12.6
3250,13914,1351,27,9,12.22
3251,13915,1351,28,9,12.22
3252,13916,1351,29,9,12.22
3253,13917,1351,30,9,13.03
3254,13918,1351,31,9,
3255,15593,1351,1,10,14.5
3256,15594,1351,2,10,13.17
3257,15595,1351,3,10,13.4
3258,15596,1351,4,10,13.36
3259,15597,1351,5,10,13.36
3260,15598,1351,6,10,12.98
3261,15599,1351,7,10,13.3
3262,15600,1351,8,10,15.33
3263,15601,1351,9,10,17.3
3264,15602,1351,10,10,17.3
3265,15603,1351,11,10,17.7
3266,15604,1351,12,10,18.1
3267,15605,1351,13,10,18.5
3268,15606,1351,14,10,18.72
3269,15607,1351,15,10,19.17
3270,15608,1351,16,10,19.85
3271,15609,1351,17,10,20.3
3272,15610,1351,18,10,20.3
3273,15611,1351,19,10,19.52
3274,15612,1351,20,10,19.4
3275,15613,1351,21,10,19.85
3276,15614,1351,22,10,19.85
3277,15615,1351,23,10,19.62
3278,15616,1351,24,10,19.85
3279,15617,1351,25,10,19.85
3280,15618,1351,26,10,19.85
3281,15619,1351,27,10,19.4
3282,15620,1351,28,10,19.4
3283,15621,1351,29,10,18.95
3284,15622,1351,30,10,19.62
3285,15623,1351,31,10,
3286,17298,1351,1,11,19.4
3287,17299,1351,2,11,19.85
3288,17300,1351,3,11,19.4
3289,17301,1351,4,11,23.85
3290,17302,1351,5,11,28.22
3291,17303,1351,6,11,27.64
3292,17304,1351,7,11,25.32
3293,17305,1351,8,11,24.16
3294,17306,1351,9,11,21.87
3295,17307,1351,10,11,21.42
3296,17308,1351,11,11,21.2
3297,17309,1351,12,11,21.37
3298,17310,1351,13,11,19.3
3299,17311,1351,14,11,16.5
3300,17312,1351,15,11,17.1
3301,17313,1351,16,11,17.1
3302,17314,1351,17,11,17.5
3303,17315,1351,18,11,18.15
3304,17316,1351,19,11,18.72
3305,17317,1351,20,11,16.9
3306,17318,1351,21,11,16.0
3307,17319,1351,22,11,15.1
3308,17320,1351,23,11,16.5
3309,17321,1351,24,11,16.5
3310,17322,1351,25,11,16.1
3311,17323,1351,26,11,16.9
3312,17324,1351,27,11,16.1
3313,17325,1351,28,11,16.1
3314,17326,1351,29,11,15.7
3315,17327,1351,30,11,16.1
3316,17328,1351,31,11,
3317,19003,1351,1,12,72.2
3318,19004,1351,2,12,100.0
3319,19005,1351,3,12,98.8
3320,19006,1351,4,12,93.2
3321,19007,1351,5,12,86.8
3322,19008,1351,6,12,79.6
3323,19009,1351,7,12,75.2
3324,19010,1351,8,12,68.4
3325,19011,1351,9,12,63.6
3326,19012,1351,10,12,63.6
3327,19013,1351,11,12,61.3
3328,19014,1351,12,12,55.7
3329,19015,1351,13,12,57.22
3330,19016,1351,14,12,69.2
3331,19017,1351,15,12,71.2
3332,19018,1351,16,12,70.8
3333,19019,1351,17,12,71.6
3334,19020,1351,18,12,75.6
3335,19021,1351,19,12,71.6
3336,19022,1351,20,12,71.6
3337,19023,1351,21,12,72.0
3338,19024,1351,22,12,72.0
3339,19025,1351,23,12,61.9
3340,19026,1351,24,12,47.9
3341,19027,1351,25,12,46.2
3342,19028,1351,26,12,37.4
3343,19029,1351,27,12,37.1
3344,19030,1351,28,12,42.0
3345,19031,1351,29,12,42.6
3346,19032,1351,30,12,
3347,19033,1351,31,12,
3348,279,1352,1,1,
3349,280,1352,2,1,
3350,281,1352,3,1,
3351,282,1352,4,1,
3352,283,1352,5,1,
3353,284,1352,6,1,
3354,285,1352,7,1,
3355,286,1352,8,1,
3356,287,1352,9,1,
3357,288,1352,10,1,
3358,289,1352,11,1,
3359,290,1352,12,1,
3360,291,1352,13,1,133.0
3361,292,1352,14,1,103.0
3362,293,1352,15,1,163.0
3363,294,1352,16,1,
3364,295,1352,17,1,
3365,296,1352,18,1,
3366,297,1352,19,1,
3367,298,1352,20,1,140.0
3368,299,1352,21,1,136.0
3369,300,1352,22,1,144.0
3370,301,1352,23,1,135.0
3371,302,1352,24,1,120.0
3372,303,1352,25,1,108.0
3373,304,1352,26,1,105.0
3374,305,1352,27,1,95.8
3375,306,1352,28,1,90.6
3376,307,1352,29,1,95.1
3377,308,1352,30,1,116.0
3378,309,1352,31,1,133.0
3379,1984,1352,1,2,116.0
3380,1985,1352,2,2,106.0
3381,1986,1352,3,2,96.5
3382,1987,1352,4,2,69.3
3383,1988,1352,5,2,59.2
3384,1989,1352,6,2,52.6
3385,1990,1352,7,2,52.0
3386,1991,1352,8,2,49.6
3387,1992,1352,9,2,48.4
3388,1993,1352,10,2,44.2
3389,1994,1352,11,2,43.6
3390,1995,1352,12,2,42.1
3391,1996,1352,13,2,40.6
3392,1997,1352,14,2,36.0
3393,1998,1352,15,2,35.0
3394,1999,1352,16,2,33.5
3395,2000,1352,17,2,30.8
3396,2001,1352,18,2,27.5
3397,2002,1352,19,2,26.8
3398,2003,1352,20,2,25.0
3399,2004,1352,21,2,24.0
3400,2005,1352,22,2,20.2
3401,2006,1352,23,2,16.5
3402,2007,1352,24,2,15.0
3403,2008,1352,25,2,14.8
3404,2009,1352,26,2,13.8
3405,2010,1352,27,2,12.5
3406,2011,1352,28,2,11.4
3407,2012,1352,29,2,11.1
3408,2013,1352,30,2,10.3
3409,2014,1352,31,2,9.68
3410,3689,1352,1,3,8.85
3411,3690,1352,2,3,5.3
3412,3691,1352,3,3,2.75
3413,3692,1352,4,3,2.5
3414,3693,1352,5,3,2.05
3415,3694,1352,6,3,2.3
3416,3695,1352,7,3,2.28
3417,3696,1352,8,3,2.15
3418,3697,1352,9,3,1.72
3419,3698,1352,10,3,1.6
3420,3699,1352,11,3,1.65
3421,3700,1352,12,3,1.65
3422,3701,1352,13,3,1.75
3423,3702,1352,14,3,1.62
3424,3703,1352,15,3,1.62
3425,3704,1352,16,3,1.85
3426,3705,1352,17,3,2.05
3427,3706,1352,18,3,2.3
3428,3707,1352,19,3,2.59
3429,3708,1352,20,3,2.55
3430,3709,1352,21,3,2.4
3431,3710,1352,22,3,2.24
3432,3711,1352,23,3,2.24
3433,3712,1352,24,3,2.24
3434,3713,1352,25,3,2.0
3435,3714,1352,26,3,1.96
3436,3715,1352,27,3,1.92
3437,3716,1352,28,3,1.75
3438,3717,1352,29,3,1.65
3439,3718,1352,30,3,1.55
3440,3719,1352,31,3,1.4
3441,5394,1352,1,4,1.15
3442,5395,1352,2,4,1.12
3443,5396,1352,3,4,1.02
3444,5397,1352,4,4,1.02
3445,5398,1352,5,4,1.02
3446,5399,1352,6,4,0.93
3447,5400,1352,7,4,0.89
3448,5401,1352,8,4,0.89
3449,5402,1352,9,4,0.75
3450,5403,1352,10,4,0.7
3451,5404,1352,11,4,0.65
3452,5405,1352,12,4,0.57
3453,5406,1352,13,4,0.57
3454,5407,1352,14,4,0.57
3455,5408,1352,15,4,0.44
3456,5409,1352,16,4,0.44
3457,5410,1352,17,4,0.48
3458,5411,1352,18,4,0.46
3459,5412,1352,19,4,0.57
3460,5413,1352,20,4,0.5
3461,5414,1352,21,4,0.5
3462,5415,1352,22,4,0.41
3463,5416,1352,23,4,0.3
3464,5417,1352,24,4,0.3
3465,5418,1352,25,4,0.3
3466,5419,1352,26,4,0.3
3467,5420,1352,27,4,0.53
3468,5421,1352,28,4,7.97
3469,5422,1352,29,4,7.53
3470,5423,1352,30,4,4.2
3471,5424,1352,31,4,3.6
3472,7099,1352,1,5,3.35
3473,7100,1352,2,5,3.09
3474,7101,1352,3,5,2.84
3475,7102,1352,4,5,2.5
3476,7103,1352,5,5,2.24
3477,7104,1352,6,5,2.11
3478,7105,1352,7,5,1.92
3479,7106,1352,8,5,1.65
3480,7107,1352,9,5,1.4
3481,7108,1352,10,5,1.05
3482,7109,1352,11,5,0.93
3483,7110,1352,12,5,1.02
3484,7111,1352,13,5,0.7
3485,7112,1352,14,5,0.28
3486,7113,1352,15,5,0.25
3487,7114,1352,16,5,0.34
3488,7115,1352,17,5,0.31
3489,7116,1352,18,5,0.38
3490,7117,1352,19,5,0.41
3491,7118,1352,20,5,0.3
3492,7119,1352,21,5,0.28
3493,7120,1352,22,5,0.25
3494,7121,1352,23,5,0.22
3495,7122,1352,24,5,0.25
3496,7123,1352,25,5,0.25
3497,7124,1352,26,5,0.2
3498,7125,1352,27,5,0.18
3499,7126,1352,28,5,0.22
3500,7127,1352,29,5,0.18
3501,7128,1352,30,5,0.15
3502,7129,1352,31,5,0.16
3503,8804,1352,1,6,1.61
3504,8805,1352,2,6,2.59
3505,8806,1352,3,6,2.35
3506,8807,1352,4,6,2.24
3507,8808,1352,5,6,2.3
3508,8809,1352,6,6,2.2
3509,8810,1352,7,6,0.98
3510,8811,1352,8,6,0.75
3511,8812,1352,9,6,0.48
3512,8813,1352,10,6,0.48
3513,8814,1352,11,6,0.48
3514,8815,1352,12,6,0.48
3515,8816,1352,13,6,0.41
3516,8817,1352,14,6,0.41
3517,8818,1352,15,6,0.48
3518,8819,1352,16,6,0.5
3519,8820,1352,17,6,0.5
3520,8821,1352,18,6,0.55
3521,8822,1352,19,6,0.43
3522,8823,1352,20,6,0.39
3523,8824,1352,21,6,0.46
3524,8825,1352,22,6,0.57
3525,8826,1352,23,6,0.57
3526,8827,1352,24,6,0.48
3527,8828,1352,25,6,0.44
3528,8829,1352,26,6,0.46
3529,8830,1352,27,6,0.48
3530,8831,1352,28,6,0.46
3531,8832,1352,29,6,0.44
3532,8833,1352,30,6,0.46
3533,8834,1352,31,6,0.48
3534,10509,1352,1,7,0.22
3535,10510,1352,2,7,0.32
3536,10511,1352,3,7,0.3
3537,10512,1352,4,7,0.3
3538,10513,1352,5,7,0.28
3539,10514,1352,6,7,0.3
3540,10515,1352,7,7,0.25
3541,10516,1352,8,7,0.32
3542,10517,1352,9,7,0.32
3543,10518,1352,10,7,0.3
3544,10519,1352,11,7,0.3
3545,10520,1352,12,7,0.32
3546,10521,1352,13,7,0.3
3547,10522,1352,14,7,0.28
3548,10523,1352,15,7,0.37
3549,10524,1352,16,7,0.43
3550,10525,1352,17,7,0.48
3551,10526,1352,18,7,0.48
3552,10527,1352,19,7,0.46
3553,10528,1352,20,7,0.48
3554,10529,1352,21,7,0.48
3555,10530,1352,22,7,0.5
3556,10531,1352,23,7,0.4
3557,10532,1352,24,7,0.4
3558,10533,1352,25,7,0.39
3559,10534,1352,26,7,0.39
3560,10535,1352,27,7,0.4
3561,10536,1352,28,7,0.4
3562,10537,1352,29,7,0.48
3563,10538,1352,30,7,0.48
3564,10539,1352,31,7,
3565,12214,1352,1,8,0.46
3566,12215,1352,2,8,0.4
3567,12216,1352,3,8,0.43
3568,12217,1352,4,8,0.43
3569,12218,1352,5,8,0.3
3570,12219,1352,6,8,0.3
3571,12220,1352,7,8,0.32
3572,12221,1352,8,8,0.39
3573,12222,1352,9,8,0.4
3574,12223,1352,10,8,0.4
3575,12224,1352,11,8,0.39
3576,12225,1352,12,8,0.38
3577,12226,1352,13,8,0.32
3578,12227,1352,14,8,0.3
3579,12228,1352,15,8,0.38
3580,12229,1352,16,8,0.28
3581,12230,1352,17,8,0.3
3582,12231,1352,18,8,0.43
3583,12232,1352,19,8,0.6
3584,12233,1352,20,8,0.57
3585,12234,1352,21,8,0.62
3586,12235,1352,22,8,0.66
3587,12236,1352,23,8,0.58
3588,12237,1352,24,8,0.64
3589,12238,1352,25,8,0.62
3590,12239,1352,26,8,0.95
3591,12240,1352,27,8,1.6
3592,12241,1352,28,8,2.35
3593,12242,1352,29,8,2.48
3594,12243,1352,30,8,2.67
3595,12244,1352,31,8,
3596,13919,1352,1,9,2.67
3597,13920,1352,2,9,2.84
3598,13921,1352,3,9,3.26
3599,13922,1352,4,9,3.1
3600,13923,1352,5,9,3.0
3601,13924,1352,6,9,3.69
3602,13925,1352,7,9,4.0
3603,13926,1352,8,9,3.95
3604,13927,1352,9,9,4.0
3605,13928,1352,10,9,3.95
3606,13929,1352,11,9,3.84
3607,13930,1352,12,9,3.9
3608,13931,1352,13,9,3.86
3609,13932,1352,14,9,3.69
3610,13933,1352,15,9,3.77
3611,13934,1352,16,9,3.77
3612,13935,1352,17,9,3.52
3613,13936,1352,18,9,3.68
3614,13937,1352,19,9,3.86
3615,13938,1352,20,9,4.1
3616,13939,1352,21,9,4.42
3617,13940,1352,22,9,4.25
3618,13941,1352,23,9,4.53
3619,13942,1352,24,9,6.67
3620,13943,1352,25,9,6.8
3621,13944,1352,26,9,6.3
3622,13945,1352,27,9,5.8
3623,13946,1352,28,9,5.7
3624,13947,1352,29,9,5.52
3625,13948,1352,30,9,5.0
3626,13949,1352,31,9,
3627,15624,1352,1,10,5.19
3628,15625,1352,2,10,6.7
3629,15626,1352,3,10,6.8
3630,15627,1352,4,10,6.67
3631,15628,1352,5,10,6.38
3632,15629,1352,6,10,5.8
3633,15630,1352,7,10,5.55
3634,15631,1352,8,10,5.52
3635,15632,1352,9,10,5.52
3636,15633,1352,10,10,5.52
3637,15634,1352,11,10,5.52
3638,15635,1352,12,10,5.3
3639,15636,1352,13,10,5.08
3640,15637,1352,14,10,4.86
3641,15638,1352,15,10,4.64
3642,15639,1352,16,10,2.84
3643,15640,1352,17,10,3.27
3644,15641,1352,18,10,4.03
3645,15642,1352,19,10,4.7
3646,15643,1352,20,10,4.86
3647,15644,1352,21,10,4.53
3648,15645,1352,22,10,4.4
3649,15646,1352,23,10,4.11
3650,15647,1352,24,10,4.18
3651,15648,1352,25,10,4.18
3652,15649,1352,26,10,3.9
3653,15650,1352,27,10,3.9
3654,15651,1352,28,10,3.9
3655,15652,1352,29,10,4.03
3656,15653,1352,30,10,4.0
3657,15654,1352,31,10,
3658,17329,1352,1,11,4.03
3659,17330,1352,2,11,3.86
3660,17331,1352,3,11,4.0
3661,17332,1352,4,11,3.69
3662,17333,1352,5,11,4.85
3663,17334,1352,6,11,5.3
3664,17335,1352,7,11,11.4
3665,17336,1352,8,11,11.8
3666,17337,1352,9,11,12.8
3667,17338,1352,10,11,12.2
3668,17339,1352,11,11,15.0
3669,17340,1352,12,11,15.8
3670,17341,1352,13,11,17.2
3671,17342,1352,14,11,11.7
3672,17343,1352,15,11,9.39
3673,17344,1352,16,11,7.9
3674,17345,1352,17,11,7.48
3675,17346,1352,18,11,6.94
3676,17347,1352,19,11,6.7
3677,17348,1352,20,11,5.41
3678,17349,1352,21,11,4.85
3679,17350,1352,22,11,5.3
3680,17351,1352,23,11,5.41
3681,17352,1352,24,11,5.74
3682,17353,1352,25,11,6.53
3683,17354,1352,26,11,6.2
3684,17355,1352,27,11,4.64
3685,17356,1352,28,11,4.64
3686,17357,1352,29,11,4.64
3687,17358,1352,30,11,6.94
3688,17359,1352,31,11,
3689,19034,1352,1,12,5.08
3690,19035,1352,2,12,5.08
3691,19036,1352,3,12,5.08
3692,19037,1352,4,12,5.3
3693,19038,1352,5,12,5.41
3694,19039,1352,6,12,6.0
3695,19040,1352,7,12,8.3
3696,19041,1352,8,12,10.3
3697,19042,1352,9,12,11.4
3698,19043,1352,10,12,23.9
3699,19044,1352,11,12,26.6
3700,19045,1352,12,12,25.2
3701,19046,1352,13,12,23.8
3702,19047,1352,14,12,23.1
3703,19048,1352,15,12,19.8
3704,19049,1352,16,12,18.0
3705,19050,1352,17,12,
3706,19051,1352,18,12,
3707,19052,1352,19,12,
3708,19053,1352,20,12,
3709,19054,1352,21,12,
3710,19055,1352,22,12,
3711,19056,1352,23,12,
3712,19057,1352,24,12,
3713,19058,1352,25,12,
3714,19059,1352,26,12,
3715,19060,1352,27,12,
3716,19061,1352,28,12,
3717,19062,1352,29,12,
3718,19063,1352,30,12,
3719,19064,1352,31,12,
3720,310,1353,1,1,28.52
3721,311,1353,2,1,27.56
3722,312,1353,3,1,28.52
3723,313,1353,4,1,28.52
3724,314,1353,5,1,36.08
3725,315,1353,6,1,86.75
3726,316,1353,7,1,68.54
3727,317,1353,8,1,59.5
3728,318,1353,9,1,60.49
3729,319,1353,10,1,63.15
3730,320,1353,11,1,47.91
3731,321,1353,12,1,43.7
3732,322,1353,13,1,41.62
3733,323,1353,14,1,41.1
3734,324,1353,15,1,42.14
3735,325,1353,16,1,43.18
3736,326,1353,17,1,47.96
3737,327,1353,18,1,43.7
3738,328,1353,19,1,42.66
3739,329,1353,20,1,42.66
3740,330,1353,21,1,41.1
3741,331,1353,22,1,40.6
3742,332,1353,23,1,40.1
3743,333,1353,24,1,39.1
3744,334,1353,25,1,37.76
3745,335,1353,26,1,40.6
3746,336,1353,27,1,41.62
3747,337,1353,28,1,40.1
3748,338,1353,29,1,38.18
3749,339,1353,30,1,37.34
3750,340,1353,31,1,40.1
3751,2015,1353,1,2,48.48
3752,2016,1353,2,2,40.6
3753,2017,1353,3,2,38.6
3754,2018,1353,4,2,38.6
3755,2019,1353,5,2,38.18
3756,2020,1353,6,2,23.7
3757,2021,1353,7,2,31.4
3758,2022,1353,8,2,35.94
3759,2023,1353,9,2,40.6
3760,2024,1353,10,2,37.98
3761,2025,1353,11,2,32.78
3762,2026,1353,12,2,32.78
3763,2027,1353,13,2,29.69
3764,2028,1353,14,2,22.74
3765,2029,1353,15,2,35.56
3766,2030,1353,16,2,27.08
3767,2031,1353,17,2,26.18
3768,2032,1353,18,2,25.76
3769,2033,1353,19,2,25.76
3770,2034,1353,20,2,25.34
3771,2035,1353,21,2,25.34
3772,2036,1353,22,2,25.34
3773,2037,1353,23,2,26.18
3774,2038,1353,24,2,26.6
3775,2039,1353,25,2,25.76
3776,2040,1353,26,2,25.34
3777,2041,1353,27,2,26.62
3778,2042,1353,28,2,19.26
3779,2043,1353,29,2,18.0
3780,2044,1353,30,2,17.6
3781,2045,1353,31,2,16.0
3782,3720,1353,1,3,15.62
3783,3721,1353,2,3,10.02
3784,3722,1353,3,3,5.62
3785,3723,1353,4,3,6.64
3786,3724,1353,5,3,3.86
3787,3725,1353,6,3,3.38
3788,3726,1353,7,3,3.86
3789,3727,1353,8,3,3.6
3790,3728,1353,9,3,2.94
3791,3729,1353,10,3,2.32
3792,3730,1353,11,3,1.96
3793,3731,1353,12,3,1.96
3794,3732,1353,13,3,8.1
3795,3733,1353,14,3,7.8
3796,3734,1353,15,3,7.8
3797,3735,1353,16,3,12.4
3798,3736,1353,17,3,11.04
3799,3737,1353,18,3,9.68
3800,3738,1353,19,3,8.7
3801,3739,1353,20,3,7.5
3802,3740,1353,21,3,7.22
3803,3741,1353,22,3,5.05
3804,3742,1353,23,3,2.94
3805,3743,1353,24,3,3.38
3806,3744,1353,25,3,3.16
3807,3745,1353,26,3,1.46
3808,3746,1353,27,3,0.15
3809,3747,1353,28,3,
3810,3748,1353,29,3,
3811,3749,1353,30,3,2.14
3812,3750,1353,31,3,2.32
3813,5425,1353,1,4,7.5
3814,5426,1353,2,4,6.94
3815,5427,1353,3,4,6.66
3816,5428,1353,4,4,6.66
3817,5429,1353,5,4,7.22
3818,5430,1353,6,4,6.94
3819,5431,1353,7,4,6.94
3820,5432,1353,8,4,6.1
3821,5433,1353,9,4,8.1
3822,5434,1353,10,4,8.1
3823,5435,1353,11,4,7.22
3824,5436,1353,12,4,6.1
3825,5437,1353,13,4,4.12
3826,5438,1353,14,4,3.86
3827,5439,1353,15,4,3.86
3828,5440,1353,16,4,3.6
3829,5441,1353,17,4,3.38
3830,5442,1353,18,4,3.38
3831,5443,1353,19,4,4.64
3832,5444,1353,20,4,4.64
3833,5445,1353,21,4,4.38
3834,5446,1353,22,4,4.38
3835,5447,1353,23,4,4.38
3836,5448,1353,24,4,4.12
3837,5449,1353,25,4,3.86
3838,5450,1353,26,4,3.86
3839,5451,1353,27,4,4.12
3840,5452,1353,28,4,4.38
3841,5453,1353,29,4,4.38
3842,5454,1353,30,4,4.12
3843,5455,1353,31,4,3.86
3844,7130,1353,1,5,3.86
3845,7131,1353,2,5,3.86
3846,7132,1353,3,5,3.6
3847,7133,1353,4,5,3.86
3848,7134,1353,5,5,3.86
3849,7135,1353,6,5,3.86
3850,7136,1353,7,5,3.86
3851,7137,1353,8,5,4.64
3852,7138,1353,9,5,4.64
3853,7139,1353,10,5,4.38
3854,7140,1353,11,5,3.38
3855,7141,1353,12,5,1.32
3856,7142,1353,13,5,0.15
3857,7143,1353,14,5,0.15
3858,7144,1353,15,5,0.15
3859,7145,1353,16,5,0.15
3860,7146,1353,17,5,0.2
3861,7147,1353,18,5,0.38
3862,7148,1353,19,5,0.77
3863,7149,1353,20,5,0.9
3864,7150,1353,21,5,1.04
3865,7151,1353,22,5,0.2
3866,7152,1353,23,5,0.05
3867,7153,1353,24,5,0.1
3868,7154,1353,25,5,0.1
3869,7155,1353,26,5,0.1
3870,7156,1353,27,5,0.1
3871,7157,1353,28,5,0.1
3872,7158,1353,29,5,0.1
3873,7159,1353,30,5,0.1
3874,7160,1353,31,5,0.15
3875,8835,1353,1,6,0.2
3876,8836,1353,2,6,0.2
3877,8837,1353,3,6,0.2
3878,8838,1353,4,6,0.2
3879,8839,1353,5,6,0.2
3880,8840,1353,6,6,0.2
3881,8841,1353,7,6,0.25
3882,8842,1353,8,6,0.2
3883,8843,1353,9,6,0.2
3884,8844,1353,10,6,0.64
3885,8845,1353,11,6,0.64
3886,8846,1353,12,6,0.51
3887,8847,1353,13,6,0.77
3888,8848,1353,14,6,0.9
3889,8849,1353,15,6,0.15
3890,8850,1353,16,6,0.64
3891,8851,1353,17,6,0.77
3892,8852,1353,18,6,0.77
3893,8853,1353,19,6,1.04
3894,8854,1353,20,6,1.18
3895,8855,1353,21,6,1.78
3896,8856,1353,22,6,2.5
3897,8857,1353,23,6,2.32
3898,8858,1353,24,6,2.32
3899,8859,1353,25,6,2.72
3900,8860,1353,26,6,2.32
3901,8861,1353,27,6,2.5
3902,8862,1353,28,6,2.32
3903,8863,1353,29,6,2.5
3904,8864,1353,30,6,2.5
3905,8865,1353,31,6,2.32
3906,10540,1353,1,7,0.38
3907,10541,1353,2,7,0.38
3908,10542,1353,3,7,0.25
