,sal,rooz,Month,zola_Debi
13036,1368,17,10,1.34
13037,1368,18,10,1.34
13038,1368,19,10,2.33
13039,1368,20,10,2.12
13040,1368,21,10,2.23
13041,1368,22,10,1.6
13042,1368,23,10,1.81
13043,1368,24,10,1.51
13044,1368,25,10,2.23
13045,1368,26,10,2.44
13046,1368,27,10,2.12
13047,1368,28,10,1.81
13048,1368,29,10,1.91
13049,1368,30,10,2.12
13050,1368,31,10,
14415,1368,1,11,2.23
14416,1368,2,11,2.23
14417,1368,3,11,2.12
14418,1368,4,11,1.7
14419,1368,5,11,1.42
14420,1368,6,11,1.51
14421,1368,7,11,1.07
14422,1368,8,11,0.81
14423,1368,9,11,1.81
14424,1368,10,11,2.23
14425,1368,11,11,2.12
14426,1368,12,11,0.9
14427,1368,13,11,0.9
14428,1368,14,11,0.9
14429,1368,15,11,0.81
14430,1368,16,11,0.81
14431,1368,17,11,0.81
14432,1368,18,11,0.9
14433,1368,19,11,0.81
14434,1368,20,11,0.9
14435,1368,21,11,0.9
14436,1368,22,11,0.98
14437,1368,23,11,0.98
14438,1368,24,11,0.9
14439,1368,25,11,1.16
14440,1368,26,11,1.16
14441,1368,27,11,1.34
14442,1368,28,11,1.25
14443,1368,29,11,1.25
14444,1368,30,11,1.34
14445,1368,31,11,
15810,1368,1,12,1.6
15811,1368,2,12,1.51
15812,1368,3,12,1.6
15813,1368,4,12,1.6
15814,1368,5,12,1.7
15815,1368,6,12,1.6
15816,1368,7,12,1.51
15817,1368,8,12,1.51
15818,1368,9,12,1.7
15819,1368,10,12,1.7
15820,1368,11,12,1.6
15821,1368,12,12,1.6
15822,1368,13,12,1.42
15823,1368,14,12,1.42
15824,1368,15,12,1.42
15825,1368,16,12,1.42
15826,1368,17,12,1.51
15827,1368,18,12,1.91
15828,1368,19,12,2.02
15829,1368,20,12,2.54
15830,1368,21,12,2.9
15831,1368,22,12,3.27
15832,1368,23,12,3.9
15833,1368,24,12,4.92
15834,1368,25,12,4.78
15835,1368,26,12,4.34
15836,1368,27,12,3.15
15837,1368,28,12,3.02
15838,1368,29,12,3.27
15839,1368,30,12,
15840,1368,31,12,
496,1369,1,1,3.42
497,1369,2,1,3.97
498,1369,3,1,4.8
499,1369,4,1,22.49
500,1369,5,1,17.35
501,1369,6,1,11.4
502,1369,7,1,10.78
503,1369,8,1,11.27
504,1369,9,1,16.5
505,1369,10,1,18.3
506,1369,11,1,20.25
507,1369,12,1,16.86
508,1369,13,1,20.25
509,1369,14,1,17.94
510,1369,15,1,15.84
511,1369,16,1,14.49
512,1369,17,1,10.15
513,1369,18,1,9.01
514,1369,19,1,9.84
515,1369,20,1,11.73
516,1369,21,1,10.15
517,1369,22,1,7.7
518,1369,23,1,7.96
519,1369,24,1,6.31
520,1369,25,1,5.35
521,1369,26,1,4.62
522,1369,27,1,3.68
523,1369,28,1,7.62
524,1369,29,1,8.68
525,1369,30,1,6.76
526,1369,31,1,6.09
1891,1369,1,2,5.72
1892,1369,2,2,5.9
1893,1369,3,2,4.62
1894,1369,4,2,4.98
1895,1369,5,2,5.16
1896,1369,6,2,4.44
1897,1369,7,2,3.68
1898,1369,8,2,3.68
1899,1369,9,2,2.08
1900,1369,10,2,1.42
1901,1369,11,2,1.26
1902,1369,12,2,1.68
1903,1369,13,2,0.9
1904,1369,14,2,0.84
1905,1369,15,2,0.84
1906,1369,16,2,0.65
1907,1369,17,2,0.26
1908,1369,18,2,0.12
1909,1369,19,2,0.07
1910,1369,20,2,0.07
1911,1369,21,2,0.07
1912,1369,22,2,0.05
1913,1369,23,2,0.05
1914,1369,24,2,0.05
1915,1369,25,2,0.02
1916,1369,26,2,
1917,1369,27,2,
1918,1369,28,2,0.02
1919,1369,29,2,
1920,1369,30,2,
1921,1369,31,2,
3286,1369,1,3,
3287,1369,2,3,
3288,1369,3,3,
3289,1369,4,3,
3290,1369,5,3,
3291,1369,6,3,
3292,1369,7,3,
3293,1369,8,3,
3294,1369,9,3,
3295,1369,10,3,
3296,1369,11,3,
3297,1369,12,3,
3298,1369,13,3,
3299,1369,14,3,
3300,1369,15,3,
3301,1369,16,3,
3302,1369,17,3,
3303,1369,18,3,
3304,1369,19,3,
3305,1369,20,3,
3306,1369,21,3,
3307,1369,22,3,
3308,1369,23,3,
3309,1369,24,3,8.52
3310,1369,25,3,1.02
3311,1369,26,3,3.66
3312,1369,27,3,2.4
3313,1369,28,3,2.4
3314,1369,29,3,1.02
3315,1369,30,3,
3316,1369,31,3,
4681,1369,1,4,
4682,1369,2,4,
4683,1369,3,4,
4684,1369,4,4,
4685,1369,5,4,
4686,1369,6,4,
4687,1369,7,4,
4688,1369,8,4,
4689,1369,9,4,
4690,1369,10,4,
4691,1369,11,4,
4692,1369,12,4,
4693,1369,13,4,
4694,1369,14,4,
4695,1369,15,4,
4696,1369,16,4,
4697,1369,17,4,
4698,1369,18,4,
4699,1369,19,4,
4700,1369,20,4,
4701,1369,21,4,
4702,1369,22,4,
4703,1369,23,4,
4704,1369,24,4,
4705,1369,25,4,
4706,1369,26,4,
4707,1369,27,4,
4708,1369,28,4,
4709,1369,29,4,
4710,1369,30,4,
4711,1369,31,4,
6076,1369,1,5,
6077,1369,2,5,
6078,1369,3,5,
6079,1369,4,5,
6080,1369,5,5,
6081,1369,6,5,
6082,1369,7,5,
6083,1369,8,5,
6084,1369,9,5,
6085,1369,10,5,
6086,1369,11,5,
6087,1369,12,5,
6088,1369,13,5,
6089,1369,14,5,
6090,1369,15,5,
6091,1369,16,5,
6092,1369,17,5,
6093,1369,18,5,
6094,1369,19,5,
6095,1369,20,5,
6096,1369,21,5,
6097,1369,22,5,
6098,1369,23,5,
6099,1369,24,5,
6100,1369,25,5,
6101,1369,26,5,
6102,1369,27,5,
6103,1369,28,5,
6104,1369,29,5,
6105,1369,30,5,
6106,1369,31,5,
7471,1369,1,6,
7472,1369,2,6,
7473,1369,3,6,
7474,1369,4,6,
7475,1369,5,6,
7476,1369,6,6,
7477,1369,7,6,
7478,1369,8,6,
7479,1369,9,6,
7480,1369,10,6,
7481,1369,11,6,
7482,1369,12,6,
7483,1369,13,6,
7484,1369,14,6,
7485,1369,15,6,
7486,1369,16,6,
7487,1369,17,6,
7488,1369,18,6,
7489,1369,19,6,
7490,1369,20,6,
7491,1369,21,6,
7492,1369,22,6,
7493,1369,23,6,
7494,1369,24,6,
7495,1369,25,6,
7496,1369,26,6,
7497,1369,27,6,
7498,1369,28,6,
7499,1369,29,6,
7500,1369,30,6,
7501,1369,31,6,
8866,1369,1,7,
8867,1369,2,7,
8868,1369,3,7,
8869,1369,4,7,
8870,1369,5,7,
8871,1369,6,7,
8872,1369,7,7,
8873,1369,8,7,
8874,1369,9,7,
8875,1369,10,7,
8876,1369,11,7,
8877,1369,12,7,
8878,1369,13,7,
8879,1369,14,7,
8880,1369,15,7,
8881,1369,16,7,
8882,1369,17,7,
8883,1369,18,7,
8884,1369,19,7,
8885,1369,20,7,
8886,1369,21,7,
8887,1369,22,7,
8888,1369,23,7,
8889,1369,24,7,
8890,1369,25,7,
8891,1369,26,7,
8892,1369,27,7,
8893,1369,28,7,
8894,1369,29,7,
8895,1369,30,7,
8896,1369,31,7,
10261,1369,1,8,
10262,1369,2,8,
10263,1369,3,8,
10264,1369,4,8,
10265,1369,5,8,
10266,1369,6,8,
10267,1369,7,8,
10268,1369,8,8,
10269,1369,9,8,
10270,1369,10,8,
10271,1369,11,8,
10272,1369,12,8,
10273,1369,13,8,
10274,1369,14,8,
10275,1369,15,8,
10276,1369,16,8,
10277,1369,17,8,
10278,1369,18,8,
10279,1369,19,8,
10280,1369,20,8,
10281,1369,21,8,
10282,1369,22,8,
10283,1369,23,8,
10284,1369,24,8,
10285,1369,25,8,
10286,1369,26,8,
10287,1369,27,8,
10288,1369,28,8,
10289,1369,29,8,
10290,1369,30,8,
10291,1369,31,8,
11656,1369,1,9,
11657,1369,2,9,
11658,1369,3,9,
11659,1369,4,9,
11660,1369,5,9,
11661,1369,6,9,
11662,1369,7,9,
11663,1369,8,9,
11664,1369,9,9,
11665,1369,10,9,
11666,1369,11,9,
11667,1369,12,9,
11668,1369,13,9,
11669,1369,14,9,
11670,1369,15,9,
11671,1369,16,9,0.31
11672,1369,17,9,0.31
11673,1369,18,9,0.26
11674,1369,19,9,0.31
11675,1369,20,9,0.31
11676,1369,21,9,0.43
11677,1369,22,9,0.31
11678,1369,23,9,0.43
11679,1369,24,9,0.31
11680,1369,25,9,0.36
11681,1369,26,9,0.36
11682,1369,27,9,0.43
11683,1369,28,9,0.43
11684,1369,29,9,0.36
11685,1369,30,9,0.5
11686,1369,31,9,
13051,1369,1,10,0.43
13052,1369,2,10,0.43
13053,1369,3,10,0.58
13054,1369,4,10,0.58
13055,1369,5,10,0.72
13056,1369,6,10,0.96
13057,1369,7,10,0.96
13058,1369,8,10,1.02
13059,1369,9,10,1.34
13060,1369,10,10,1.34
13061,1369,11,10,1.26
13062,1369,12,10,1.26
13063,1369,13,10,1.26
13064,1369,14,10,1.34
13065,1369,15,10,0.96
13066,1369,16,10,0.96
13067,1369,17,10,0.96
13068,1369,18,10,0.96
13069,1369,19,10,0.9
13070,1369,20,10,0.96
13071,1369,21,10,0.96
13072,1369,22,10,0.9
13073,1369,23,10,0.72
13074,1369,24,10,0.78
13075,1369,25,10,0.78
13076,1369,26,10,0.72
13077,1369,27,10,0.72
13078,1369,28,10,0.65
13079,1369,29,10,0.65
13080,1369,30,10,0.65
13081,1369,31,10,
14446,1369,1,11,0.72
14447,1369,2,11,0.65
14448,1369,3,11,0.65
14449,1369,4,11,0.58
14450,1369,5,11,0.84
14451,1369,6,11,0.84
14452,1369,7,11,0.9
14453,1369,8,11,0.9
14454,1369,9,11,1.51
14455,1369,10,11,1.34
14456,1369,11,11,0.72
14457,1369,12,11,0.5
14458,1369,13,11,0.26
14459,1369,14,11,0.31
14460,1369,15,11,0.26
14461,1369,16,11,0.5
14462,1369,17,11,0.5
14463,1369,18,11,0.58
14464,1369,19,11,0.43
14465,1369,20,11,0.65
14466,1369,21,11,0.58
14467,1369,22,11,0.58
14468,1369,23,11,0.5
14469,1369,24,11,0.5
14470,1369,25,11,0.58
14471,1369,26,11,0.65
14472,1369,27,11,0.58
14473,1369,28,11,0.78
14474,1369,29,11,0.78
14475,1369,30,11,0.78
14476,1369,31,11,
15841,1369,1,12,0.78
15842,1369,2,12,0.84
15843,1369,3,12,0.9
15844,1369,4,12,0.84
15845,1369,5,12,0.84
15846,1369,6,12,0.84
15847,1369,7,12,1.02
15848,1369,8,12,0.9
15849,1369,9,12,1.02
15850,1369,10,12,0.96
15851,1369,11,12,0.9
15852,1369,12,12,0.9
15853,1369,13,12,0.96
15854,1369,14,12,0.96
15855,1369,15,12,0.96
15856,1369,16,12,1.1
15857,1369,17,12,1.02
15858,1369,18,12,0.9
15859,1369,19,12,0.96
15860,1369,20,12,0.96
15861,1369,21,12,0.96
15862,1369,22,12,1.02
15863,1369,23,12,1.1
15864,1369,24,12,1.42
15865,1369,25,12,1.86
15866,1369,26,12,2.29
15867,1369,27,12,2.29
15868,1369,28,12,2.62
15869,1369,29,12,3.18
15870,1369,30,12,
15871,1369,31,12,
527,1370,1,1,4.72
528,1370,2,1,4.4
529,1370,3,1,4.89
530,1370,4,1,4.4
531,1370,5,1,4.4
532,1370,6,1,3.0
533,1370,7,1,3.15
534,1370,8,1,3.45
535,1370,9,1,3.75
536,1370,10,1,4.56
537,1370,11,1,4.72
538,1370,12,1,4.56
539,1370,13,1,4.56
540,1370,14,1,4.56
541,1370,15,1,4.56
542,1370,16,1,4.56
543,1370,17,1,4.89
544,1370,18,1,4.72
545,1370,19,1,3.9
546,1370,20,1,3.6
547,1370,21,1,3.15
548,1370,22,1,3.15
549,1370,23,1,3.0
550,1370,24,1,3.45
551,1370,25,1,7.65
552,1370,26,1,9.57
553,1370,27,1,9.57
554,1370,28,1,9.09
555,1370,29,1,9.57
556,1370,30,1,9.09
557,1370,31,1,9.57
1922,1370,1,2,7.89
1923,1370,2,2,13.07
1924,1370,3,2,13.73
1925,1370,4,2,14.05
1926,1370,5,2,11.13
1927,1370,6,2,8.85
1928,1370,7,2,8.13
1929,1370,8,2,7.44
1930,1370,9,2,8.13
1931,1370,10,2,7.89
1932,1370,11,2,10.59
1933,1370,12,2,11.4
1934,1370,13,2,10.86
1935,1370,14,2,12.48
1936,1370,15,2,10.86
1937,1370,16,2,10.86
1938,1370,17,2,10.59
1939,1370,18,2,10.59
1940,1370,19,2,11.67
1941,1370,20,2,20.73
1942,1370,21,2,21.07
1943,1370,22,2,29.44
1944,1370,23,2,41.05
1945,1370,24,2,47.7
1946,1370,25,2,45.93
1947,1370,26,2,40.65
1948,1370,27,2,39.45
1949,1370,28,2,38.65
1950,1370,29,2,33.45
1951,1370,30,2,30.45
1952,1370,31,2,28.32
3317,1370,1,3,27.28
3318,1370,2,3,23.49
3319,1370,3,3,22.11
3320,1370,4,3,21.76
3321,1370,5,3,20.04
3322,1370,6,3,19.69
3323,1370,7,3,19.69
3324,1370,8,3,18.01
3325,1370,9,3,17.34
3326,1370,10,3,22.8
3327,1370,11,3,18.92
3328,1370,12,3,17.34
3329,1370,13,3,14.37
3330,1370,14,3,13.07
3331,1370,15,3,10.59
3332,1370,16,3,10.86
3333,1370,17,3,10.32
3334,1370,18,3,10.05
3335,1370,19,3,7.65
3336,1370,20,3,7.23
3337,1370,21,3,6.6
3338,1370,22,3,5.97
3339,1370,23,3,5.76
3340,1370,24,3,5.22
3341,1370,25,3,14.51
3342,1370,26,3,23.14
3343,1370,27,3,11.82
3344,1370,28,3,7.02
3345,1370,29,3,10.05
3346,1370,30,3,8.13
3347,1370,31,3,9.57
4712,1370,1,4,6.6
4713,1370,2,4,5.76
4714,1370,3,4,4.89
4715,1370,4,4,5.97
4716,1370,5,4,7.02
4717,1370,6,4,6.39
4718,1370,7,4,7.65
4719,1370,8,4,5.22
4720,1370,9,4,3.9
4721,1370,10,4,2.4
4722,1370,11,4,1.1
4723,1370,12,4,0.7
4724,1370,13,4,0.7
4725,1370,14,4,0.26
4726,1370,15,4,0.15
4727,1370,16,4,0.12
4728,1370,17,4,0.12
4729,1370,18,4,0.12
4730,1370,19,4,0.06
4731,1370,20,4,0.06
4732,1370,21,4,0.06
4733,1370,22,4,
4734,1370,23,4,
4735,1370,24,4,
4736,1370,25,4,
4737,1370,26,4,
4738,1370,27,4,
4739,1370,28,4,
4740,1370,29,4,
4741,1370,30,4,
4742,1370,31,4,
6107,1370,1,5,
6108,1370,2,5,
6109,1370,3,5,
6110,1370,4,5,
6111,1370,5,5,
6112,1370,6,5,
6113,1370,7,5,
6114,1370,8,5,
6115,1370,9,5,
6116,1370,10,5,
6117,1370,11,5,
6118,1370,12,5,
6119,1370,13,5,
6120,1370,14,5,
6121,1370,15,5,
6122,1370,16,5,
6123,1370,17,5,
6124,1370,18,5,
6125,1370,19,5,
6126,1370,20,5,3.71
6127,1370,21,5,
6128,1370,22,5,
6129,1370,23,5,
6130,1370,24,5,
6131,1370,25,5,
6132,1370,26,5,
6133,1370,27,5,
6134,1370,28,5,
6135,1370,29,5,
6136,1370,30,5,
6137,1370,31,5,
7502,1370,1,6,
7503,1370,2,6,
7504,1370,3,6,
7505,1370,4,6,
7506,1370,5,6,
7507,1370,6,6,
7508,1370,7,6,
7509,1370,8,6,
7510,1370,9,6,
7511,1370,10,6,
7512,1370,11,6,
7513,1370,12,6,
7514,1370,13,6,
7515,1370,14,6,
7516,1370,15,6,
7517,1370,16,6,
7518,1370,17,6,
7519,1370,18,6,
7520,1370,19,6,
7521,1370,20,6,
7522,1370,21,6,
7523,1370,22,6,
7524,1370,23,6,
7525,1370,24,6,
7526,1370,25,6,
7527,1370,26,6,
7528,1370,27,6,
7529,1370,28,6,
7530,1370,29,6,
7531,1370,30,6,
7532,1370,31,6,
8897,1370,1,7,
8898,1370,2,7,
8899,1370,3,7,
8900,1370,4,7,
8901,1370,5,7,
8902,1370,6,7,
8903,1370,7,7,
8904,1370,8,7,
8905,1370,9,7,
8906,1370,10,7,
8907,1370,11,7,
8908,1370,12,7,
8909,1370,13,7,
8910,1370,14,7,
8911,1370,15,7,
8912,1370,16,7,
8913,1370,17,7,
8914,1370,18,7,
8915,1370,19,7,
8916,1370,20,7,
8917,1370,21,7,
8918,1370,22,7,
8919,1370,23,7,
8920,1370,24,7,
8921,1370,25,7,
8922,1370,26,7,
8923,1370,27,7,
8924,1370,28,7,
8925,1370,29,7,
8926,1370,30,7,
8927,1370,31,7,
10292,1370,1,8,
10293,1370,2,8,
10294,1370,3,8,
10295,1370,4,8,
10296,1370,5,8,
10297,1370,6,8,
10298,1370,7,8,
10299,1370,8,8,
10300,1370,9,8,
10301,1370,10,8,
10302,1370,11,8,
10303,1370,12,8,
10304,1370,13,8,0.9
10305,1370,14,8,0.55
10306,1370,15,8,0.22
10307,1370,16,8,0.06
10308,1370,17,8,0.03
10309,1370,18,8,0.12
10310,1370,19,8,0.22
10311,1370,20,8,0.22
10312,1370,21,8,0.26
10313,1370,22,8,0.26
10314,1370,23,8,0.19
10315,1370,24,8,0.22
10316,1370,25,8,0.22
10317,1370,26,8,0.26
10318,1370,27,8,0.22
10319,1370,28,8,0.22
10320,1370,29,8,0.26
10321,1370,30,8,0.26
10322,1370,31,8,
11687,1370,1,9,0.4
11688,1370,2,9,0.4
11689,1370,3,9,0.33
11690,1370,4,9,0.33
11691,1370,5,9,0.33
11692,1370,6,9,0.4
11693,1370,7,9,0.4
11694,1370,8,9,0.4
11695,1370,9,9,0.33
11696,1370,10,9,0.29
11697,1370,11,9,0.29
11698,1370,12,9,0.63
11699,1370,13,9,0.7
11700,1370,14,9,0.8
11701,1370,15,9,1.0
11702,1370,16,9,0.8
11703,1370,17,9,0.9
11704,1370,18,9,0.9
11705,1370,19,9,1.44
11706,1370,20,9,1.2
11707,1370,21,9,1.0
11708,1370,22,9,1.2
11709,1370,23,9,1.1
11710,1370,24,9,1.44
11711,1370,25,9,1.92
11712,1370,26,9,2.4
11713,1370,27,9,2.28
11714,1370,28,9,2.16
11715,1370,29,9,1.44
11716,1370,30,9,1.2
11717,1370,31,9,
13082,1370,1,10,1.2
13083,1370,2,10,1.44
13084,1370,3,10,1.32
13085,1370,4,10,1.44
13086,1370,5,10,1.32
13087,1370,6,10,1.2
13088,1370,7,10,1.44
13089,1370,8,10,1.2
13090,1370,9,10,1.0
13091,1370,10,10,1.44
13092,1370,11,10,1.1
13093,1370,12,10,1.2
13094,1370,13,10,1.56
13095,1370,14,10,1.32
13096,1370,15,10,1.32
13097,1370,16,10,1.32
13098,1370,17,10,1.68
13099,1370,18,10,1.56
13100,1370,19,10,1.0
13101,1370,20,10,0.9
13102,1370,21,10,0.9
13103,1370,22,10,0.8
13104,1370,23,10,1.0
13105,1370,24,10,0.9
13106,1370,25,10,0.9
13107,1370,26,10,1.2
13108,1370,27,10,1.2
13109,1370,28,10,0.9
13110,1370,29,10,0.9
13111,1370,30,10,1.1
13112,1370,31,10,
14477,1370,1,11,1.0
14478,1370,2,11,1.0
14479,1370,3,11,1.1
14480,1370,4,11,0.9
14481,1370,5,11,1.32
14482,1370,6,11,0.9
14483,1370,7,11,0.9
14484,1370,8,11,1.1
14485,1370,9,11,0.8
14486,1370,10,11,1.0
14487,1370,11,11,1.0
14488,1370,12,11,0.9
14489,1370,13,11,1.1
14490,1370,14,11,1.0
14491,1370,15,11,0.7
14492,1370,16,11,0.48
14493,1370,17,11,0.29
14494,1370,18,11,0.48
14495,1370,19,11,0.33
14496,1370,20,11,0.33
14497,1370,21,11,0.4
14498,1370,22,11,0.48
14499,1370,23,11,0.4
14500,1370,24,11,0.55
14501,1370,25,11,0.55
14502,1370,26,11,0.7
14503,1370,27,11,0.63
14504,1370,28,11,0.55
14505,1370,29,11,0.48
14506,1370,30,11,0.55
14507,1370,31,11,
15872,1370,1,12,0.7
15873,1370,2,12,0.55
15874,1370,3,12,0.55
15875,1370,4,12,0.9
15876,1370,5,12,1.1
15877,1370,6,12,1.56
15878,1370,7,12,1.32
15879,1370,8,12,1.2
15880,1370,9,12,1.2
15881,1370,10,12,1.44
15882,1370,11,12,1.68
15883,1370,12,12,1.56
15884,1370,13,12,1.44
15885,1370,14,12,1.44
15886,1370,15,12,1.56
15887,1370,16,12,1.68
15888,1370,17,12,1.68
15889,1370,18,12,1.68
15890,1370,19,12,1.8
15891,1370,20,12,1.8
15892,1370,21,12,1.92
15893,1370,22,12,1.92
15894,1370,23,12,1.92
15895,1370,24,12,2.04
15896,1370,25,12,2.04
15897,1370,26,12,2.16
15898,1370,27,12,2.4
15899,1370,28,12,2.7
15900,1370,29,12,3.3
15901,1370,30,12,3.9
15902,1370,31,12,
558,1371,1,1,4.15
559,1371,2,1,4.0
560,1371,3,1,3.7
561,1371,4,1,3.7
562,1371,5,1,3.85
563,1371,6,1,3.7
564,1371,7,1,4.47
565,1371,8,1,5.83
566,1371,9,1,7.4
567,1371,10,1,9.76
568,1371,11,1,7.8
569,1371,12,1,14.25
570,1371,13,1,14.83
571,1371,14,1,17.2
572,1371,15,1,16.3
573,1371,16,1,16.9
574,1371,17,1,16.9
575,1371,18,1,17.8
576,1371,19,1,17.8
577,1371,20,1,17.2
578,1371,21,1,16.6
579,1371,22,1,16.3
580,1371,23,1,17.5
581,1371,24,1,15.12
582,1371,25,1,14.25
583,1371,26,1,15.12
584,1371,27,1,18.7
585,1371,28,1,20.35
586,1371,29,1,20.68
587,1371,30,1,20.68
588,1371,31,1,31.16
1953,1371,1,2,38.74
1954,1371,2,2,48.2
1955,1371,3,2,26.34
1956,1371,4,2,21.34
1957,1371,5,2,20.35
1958,1371,6,2,20.68
1959,1371,7,2,27.45
1960,1371,8,2,27.08
1961,1371,9,2,32.42
1962,1371,10,2,28.56
1963,1371,11,2,29.3
1964,1371,12,2,29.69
1965,1371,13,2,35.54
1966,1371,14,2,30.08
1967,1371,15,2,26.34
1968,1371,16,2,30.08
1969,1371,17,2,29.69
1970,1371,18,2,32.42
1971,1371,19,2,35.54
1972,1371,20,2,33.2
1973,1371,21,2,29.3
1974,1371,22,2,51.8
1975,1371,23,2,65.07
1976,1371,24,2,58.06
1977,1371,25,2,50.89
1978,1371,26,2,49.15
1979,1371,27,2,45.93
1980,1371,28,2,45.5
1981,1371,29,2,43.35
1982,1371,30,2,45.81
1983,1371,31,2,33.98
3348,1371,1,3,32.42
3349,1371,2,3,29.69
3350,1371,3,3,27.82
3351,1371,4,3,24.88
3352,1371,5,3,22.36
3353,1371,6,3,21.34
3354,1371,7,3,19.36
3355,1371,8,3,17.2
3356,1371,9,3,15.41
3357,1371,10,3,15.12
3358,1371,11,3,13.09
3359,1371,12,3,17.5
3360,1371,13,3,14.83
3361,1371,14,3,15.41
3362,1371,15,3,14.25
3363,1371,16,3,12.8
3364,1371,17,3,13.96
3365,1371,18,3,13.96
3366,1371,19,3,10.84
3367,1371,20,3,6.4
3368,1371,21,3,6.6
3369,1371,22,3,6.4
3370,1371,23,3,5.66
3371,1371,24,3,3.7
3372,1371,25,3,3.4
3373,1371,26,3,2.02
3374,1371,27,3,1.89
3375,1371,28,3,1.89
3376,1371,29,3,1.41
3377,1371,30,3,1.5
3378,1371,31,3,1.14
4743,1371,1,4,1.32
4744,1371,2,4,1.05
4745,1371,3,4,0.87
4746,1371,4,4,0.56
4747,1371,5,4,0.56
4748,1371,6,4,0.48
4749,1371,7,4,0.78
4750,1371,8,4,0.6
4751,1371,9,4,0.2
4752,1371,10,4,0.2
4753,1371,11,4,0.32
4754,1371,12,4,0.2
4755,1371,13,4,0.52
4756,1371,14,4,0.44
4757,1371,15,4,0.2
4758,1371,16,4,0.2
4759,1371,17,4,0.17
4760,1371,18,4,
4761,1371,19,4,
4762,1371,20,4,
4763,1371,21,4,
4764,1371,22,4,0.78
4765,1371,23,4,0.32
4766,1371,24,4,
4767,1371,25,4,
4768,1371,26,4,
4769,1371,27,4,
4770,1371,28,4,
4771,1371,29,4,
4772,1371,30,4,
4773,1371,31,4,
6138,1371,1,5,
6139,1371,2,5,
6140,1371,3,5,
6141,1371,4,5,
6142,1371,5,5,
6143,1371,6,5,
6144,1371,7,5,
6145,1371,8,5,
6146,1371,9,5,
6147,1371,10,5,
6148,1371,11,5,
6149,1371,12,5,
6150,1371,13,5,
6151,1371,14,5,
6152,1371,15,5,
6153,1371,16,5,
6154,1371,17,5,
6155,1371,18,5,
6156,1371,19,5,
6157,1371,20,5,
6158,1371,21,5,
6159,1371,22,5,
6160,1371,23,5,
6161,1371,24,5,
6162,1371,25,5,
6163,1371,26,5,
6164,1371,27,5,
6165,1371,28,5,
6166,1371,29,5,
6167,1371,30,5,
6168,1371,31,5,
7533,1371,1,6,
7534,1371,2,6,
7535,1371,3,6,
7536,1371,4,6,
7537,1371,5,6,
7538,1371,6,6,
7539,1371,7,6,
7540,1371,8,6,
7541,1371,9,6,
7542,1371,10,6,
7543,1371,11,6,
7544,1371,12,6,
7545,1371,13,6,
7546,1371,14,6,
7547,1371,15,6,
7548,1371,16,6,
7549,1371,17,6,
7550,1371,18,6,
7551,1371,19,6,
7552,1371,20,6,
7553,1371,21,6,
7554,1371,22,6,
7555,1371,23,6,
7556,1371,24,6,
7557,1371,25,6,
7558,1371,26,6,
7559,1371,27,6,
7560,1371,28,6,
7561,1371,29,6,
7562,1371,30,6,
7563,1371,31,6,
8928,1371,1,7,
8929,1371,2,7,
8930,1371,3,7,
8931,1371,4,7,
8932,1371,5,7,
8933,1371,6,7,
8934,1371,7,7,
8935,1371,8,7,
8936,1371,9,7,
8937,1371,10,7,
8938,1371,11,7,
8939,1371,12,7,
8940,1371,13,7,
8941,1371,14,7,
8942,1371,15,7,
8943,1371,16,7,
8944,1371,17,7,
8945,1371,18,7,
8946,1371,19,7,
8947,1371,20,7,
8948,1371,21,7,
8949,1371,22,7,
8950,1371,23,7,
8951,1371,24,7,
8952,1371,25,7,
8953,1371,26,7,
8954,1371,27,7,
8955,1371,28,7,
8956,1371,29,7,
8957,1371,30,7,
8958,1371,31,7,
10323,1371,1,8,
10324,1371,2,8,
10325,1371,3,8,
10326,1371,4,8,
10327,1371,5,8,
10328,1371,6,8,
10329,1371,7,8,
10330,1371,8,8,
10331,1371,9,8,
10332,1371,10,8,
10333,1371,11,8,
10334,1371,12,8,
10335,1371,13,8,
10336,1371,14,8,
10337,1371,15,8,0.52
10338,1371,16,8,0.52
10339,1371,17,8,0.87
10340,1371,18,8,0.69
10341,1371,19,8,0.69
10342,1371,20,8,0.6
10343,1371,21,8,0.78
10344,1371,22,8,0.78
10345,1371,23,8,0.87
10346,1371,24,8,1.14
10347,1371,25,8,1.23
10348,1371,26,8,0.96
10349,1371,27,8,0.56
10350,1371,28,8,0.69
10351,1371,29,8,0.87
10352,1371,30,8,0.96
10353,1371,31,8,
11718,1371,1,9,1.05
11719,1371,2,9,0.96
11720,1371,3,9,1.05
11721,1371,4,9,1.89
11722,1371,5,9,2.15
11723,1371,6,9,2.02
11724,1371,7,9,2.28
11725,1371,8,9,2.54
11726,1371,9,9,2.67
11727,1371,10,9,2.54
11728,1371,11,9,2.54
11729,1371,12,9,1.89
11730,1371,13,9,1.89
11731,1371,14,9,1.89
11732,1371,15,9,1.76
11733,1371,16,9,1.89
11734,1371,17,9,1.76
11735,1371,18,9,1.63
11736,1371,19,9,1.63
11737,1371,20,9,1.76
11738,1371,21,9,1.63
11739,1371,22,9,1.76
11740,1371,23,9,1.63
11741,1371,24,9,1.76
11742,1371,25,9,1.76
11743,1371,26,9,1.89
11744,1371,27,9,1.89
11745,1371,28,9,1.89
11746,1371,29,9,1.89
11747,1371,30,9,1.76
11748,1371,31,9,
13113,1371,1,10,1.76
