,sal,rooz,Month,roozeh_Debi
7468,1373,29,7,1.05
7469,1373,30,7,1.2
7470,1373,31,7,
8618,1373,1,8,1.12
8619,1373,2,8,1.05
8620,1373,3,8,1.12
8621,1373,4,8,1.71
8622,1373,5,8,1.36
8623,1373,6,8,1.3
8624,1373,7,8,1.24
8625,1373,8,8,1.3
8626,1373,9,8,1.43
8627,1373,10,8,1.36
8628,1373,11,8,1.3
8629,1373,12,8,1.3
8630,1373,13,8,1.3
8631,1373,14,8,2.27
8632,1373,15,8,1.87
8633,1373,16,8,2.87
8634,1373,17,8,2.45
8635,1373,18,8,2.11
8636,1373,19,8,1.95
8637,1373,20,8,1.95
8638,1373,21,8,1.95
8639,1373,22,8,2.03
8640,1373,23,8,2.03
8641,1373,24,8,1.95
8642,1373,25,8,2.11
8643,1373,26,8,2.27
8644,1373,27,8,2.27
8645,1373,28,8,2.19
8646,1373,29,8,2.03
8647,1373,30,8,2.19
8648,1373,31,8,
9796,1373,1,9,2.35
9797,1373,2,9,3.08
9798,1373,3,9,2.45
9799,1373,4,9,2.19
9800,1373,5,9,1.95
9801,1373,6,9,1.87
9802,1373,7,9,1.63
9803,1373,8,9,1.79
9804,1373,9,9,1.63
9805,1373,10,9,1.63
9806,1373,11,9,1.49
9807,1373,12,9,1.36
9808,1373,13,9,1.18
9809,1373,14,9,1.05
9810,1373,15,9,0.93
9811,1373,16,9,0.93
9812,1373,17,9,0.93
9813,1373,18,9,0.93
9814,1373,19,9,0.87
9815,1373,20,9,0.82
9816,1373,21,9,0.87
9817,1373,22,9,0.87
9818,1373,23,9,0.93
9819,1373,24,9,0.93
9820,1373,25,9,0.99
9821,1373,26,9,0.99
9822,1373,27,9,1.05
9823,1373,28,9,1.12
9824,1373,29,9,0.99
9825,1373,30,9,0.99
9826,1373,31,9,
10974,1373,1,10,1.05
10975,1373,2,10,0.99
10976,1373,3,10,1.12
10977,1373,4,10,1.12
10978,1373,5,10,1.12
10979,1373,6,10,1.12
10980,1373,7,10,1.24
10981,1373,8,10,1.18
10982,1373,9,10,1.18
10983,1373,10,10,1.36
10984,1373,11,10,1.3
10985,1373,12,10,1.3
10986,1373,13,10,1.36
10987,1373,14,10,1.3
10988,1373,15,10,1.3
10989,1373,16,10,1.36
10990,1373,17,10,1.36
10991,1373,18,10,1.43
10992,1373,19,10,1.43
10993,1373,20,10,1.43
10994,1373,21,10,1.43
10995,1373,22,10,1.36
10996,1373,23,10,1.36
10997,1373,24,10,1.26
10998,1373,25,10,1.43
10999,1373,26,10,1.43
11000,1373,27,10,1.55
11001,1373,28,10,1.49
11002,1373,29,10,1.49
11003,1373,30,10,1.49
11004,1373,31,10,
12152,1373,1,11,1.49
12153,1373,2,11,1.43
12154,1373,3,11,1.36
12155,1373,4,11,1.43
12156,1373,5,11,1.55
12157,1373,6,11,1.55
12158,1373,7,11,1.49
12159,1373,8,11,1.49
12160,1373,9,11,1.49
12161,1373,10,11,1.49
12162,1373,11,11,1.36
12163,1373,12,11,1.36
12164,1373,13,11,1.43
12165,1373,14,11,1.36
12166,1373,15,11,1.55
12167,1373,16,11,1.87
12168,1373,17,11,1.71
12169,1373,18,11,1.63
12170,1373,19,11,1.49
12171,1373,20,11,1.36
12172,1373,21,11,1.36
12173,1373,22,11,1.55
12174,1373,23,11,1.55
12175,1373,24,11,1.49
12176,1373,25,11,1.49
12177,1373,26,11,1.49
12178,1373,27,11,1.71
12179,1373,28,11,1.79
12180,1373,29,11,1.71
12181,1373,30,11,1.87
12182,1373,31,11,
13330,1373,1,12,1.71
13331,1373,2,12,1.71
13332,1373,3,12,1.55
13333,1373,4,12,1.49
13334,1373,5,12,1.49
13335,1373,6,12,1.55
13336,1373,7,12,1.49
13337,1373,8,12,1.49
13338,1373,9,12,1.55
13339,1373,10,12,1.55
13340,1373,11,12,1.55
13341,1373,12,12,1.49
13342,1373,13,12,1.49
13343,1373,14,12,1.55
13344,1373,15,12,1.55
13345,1373,16,12,1.63
13346,1373,17,12,1.79
13347,1373,18,12,1.29
13348,1373,19,12,1.63
13349,1373,20,12,1.63
13350,1373,21,12,1.71
13351,1373,22,12,1.63
13352,1373,23,12,1.63
13353,1373,24,12,1.55
13354,1373,25,12,1.55
13355,1373,26,12,1.63
13356,1373,27,12,1.55
13357,1373,28,12,1.63
13358,1373,29,12,1.71
13359,1373,30,12,
13360,1373,31,12,
403,1374,1,1,2.39
404,1374,2,1,2.53
405,1374,3,1,2.68
406,1374,4,1,2.68
407,1374,5,1,2.68
408,1374,6,1,3.11
409,1374,7,1,3.11
410,1374,8,1,2.53
411,1374,9,1,2.53
412,1374,10,1,2.39
413,1374,11,1,2.68
414,1374,12,1,2.82
415,1374,13,1,4.02
416,1374,14,1,3.11
417,1374,15,1,4.71
418,1374,16,1,4.02
419,1374,17,1,3.54
420,1374,18,1,3.25
421,1374,19,1,4.18
422,1374,20,1,4.51
423,1374,21,1,4.02
424,1374,22,1,3.86
425,1374,23,1,3.54
426,1374,24,1,3.7
427,1374,25,1,11.98
428,1374,26,1,4.99
429,1374,27,1,4.83
430,1374,28,1,4.67
431,1374,29,1,4.34
432,1374,30,1,3.7
433,1374,31,1,3.4
1581,1374,1,2,3.25
1582,1374,2,2,2.82
1583,1374,3,2,3.25
1584,1374,4,2,4.02
1585,1374,5,2,3.86
1586,1374,6,2,3.86
1587,1374,7,2,3.4
1588,1374,8,2,3.4
1589,1374,9,2,3.25
1590,1374,10,2,3.11
1591,1374,11,2,3.11
1592,1374,12,2,2.96
1593,1374,13,2,3.11
1594,1374,14,2,3.11
1595,1374,15,2,3.7
1596,1374,16,2,3.86
1597,1374,17,2,2.96
1598,1374,18,2,3.11
1599,1374,19,2,3.54
1600,1374,20,2,3.4
1601,1374,21,2,2.96
1602,1374,22,2,3.4
1603,1374,23,2,3.54
1604,1374,24,2,3.54
1605,1374,25,2,3.54
1606,1374,26,2,3.4
1607,1374,27,2,3.25
1608,1374,28,2,2.68
1609,1374,29,2,2.39
1610,1374,30,2,2.39
1611,1374,31,2,2.24
2759,1374,1,3,2.96
2760,1374,2,3,2.82
2761,1374,3,3,2.82
2762,1374,4,3,2.96
2763,1374,5,3,2.82
2764,1374,6,3,2.53
2765,1374,7,3,2.24
2766,1374,8,3,1.98
2767,1374,9,3,1.72
2768,1374,10,3,1.72
2769,1374,11,3,1.72
2770,1374,12,3,1.72
2771,1374,13,3,1.72
2772,1374,14,3,1.72
2773,1374,15,3,1.72
2774,1374,16,3,1.6
2775,1374,17,3,1.48
2776,1374,18,3,1.72
2777,1374,19,3,1.85
2778,1374,20,3,1.85
2779,1374,21,3,2.24
2780,1374,22,3,2.1
2781,1374,23,3,2.1
2782,1374,24,3,1.98
2783,1374,25,3,1.85
2784,1374,26,3,1.85
2785,1374,27,3,1.72
2786,1374,28,3,1.6
2787,1374,29,3,1.6
2788,1374,30,3,1.6
2789,1374,31,3,1.48
3937,1374,1,4,1.48
3938,1374,2,4,1.48
3939,1374,3,4,1.48
3940,1374,4,4,1.35
3941,1374,5,4,1.35
3942,1374,6,4,1.48
3943,1374,7,4,1.35
3944,1374,8,4,1.22
3945,1374,9,4,1.1
3946,1374,10,4,0.74
3947,1374,11,4,0.52
3948,1374,12,4,0.52
3949,1374,13,4,0.41
3950,1374,14,4,0.3
3951,1374,15,4,0.3
3952,1374,16,4,1.61
3953,1374,17,4,1.22
3954,1374,18,4,1.48
3955,1374,19,4,1.22
3956,1374,20,4,1.26
3957,1374,21,4,1.15
3958,1374,22,4,0.98
3959,1374,23,4,0.58
3960,1374,24,4,0.46
3961,1374,25,4,0.34
3962,1374,26,4,0.29
3963,1374,27,4,0.23
3964,1374,28,4,0.23
3965,1374,29,4,0.23
3966,1374,30,4,0.23
3967,1374,31,4,0.23
5115,1374,1,5,0.17
5116,1374,2,5,0.17
5117,1374,3,5,0.17
5118,1374,4,5,0.17
5119,1374,5,5,0.12
5120,1374,6,5,0.17
5121,1374,7,5,0.17
5122,1374,8,5,0.12
5123,1374,9,5,0.12
5124,1374,10,5,0.12
5125,1374,11,5,0.12
5126,1374,12,5,0.17
5127,1374,13,5,0.17
5128,1374,14,5,0.12
5129,1374,15,5,0.06
5130,1374,16,5,0.06
5131,1374,17,5,0.12
5132,1374,18,5,0.12
5133,1374,19,5,0.12
5134,1374,20,5,0.06
5135,1374,21,5,0.06
5136,1374,22,5,0.06
5137,1374,23,5,
5138,1374,24,5,
5139,1374,25,5,
5140,1374,26,5,
5141,1374,27,5,
5142,1374,28,5,
5143,1374,29,5,
5144,1374,30,5,0.46
5145,1374,31,5,0.4
6293,1374,1,6,
6294,1374,2,6,
6295,1374,3,6,
6296,1374,4,6,
6297,1374,5,6,
6298,1374,6,6,
6299,1374,7,6,
6300,1374,8,6,
6301,1374,9,6,
6302,1374,10,6,
6303,1374,11,6,
6304,1374,12,6,
6305,1374,13,6,
6306,1374,14,6,
6307,1374,15,6,
6308,1374,16,6,
6309,1374,17,6,
6310,1374,18,6,
6311,1374,19,6,
6312,1374,20,6,
6313,1374,21,6,
6314,1374,22,6,
6315,1374,23,6,
6316,1374,24,6,
6317,1374,25,6,
6318,1374,26,6,
6319,1374,27,6,
6320,1374,28,6,
6321,1374,29,6,
6322,1374,30,6,
6323,1374,31,6,
7471,1374,1,7,0.59
7472,1374,2,7,0.88
7473,1374,3,7,1.06
7474,1374,4,7,1.12
7475,1374,5,7,1.12
7476,1374,6,7,1.18
7477,1374,7,7,1.18
7478,1374,8,7,1.18
7479,1374,9,7,1.18
7480,1374,10,7,1.12
7481,1374,11,7,1.12
7482,1374,12,7,1.3
7483,1374,13,7,1.38
7484,1374,14,7,1.42
7485,1374,15,7,1.42
7486,1374,16,7,1.42
7487,1374,17,7,1.48
7488,1374,18,7,1.48
7489,1374,19,7,1.35
7490,1374,20,7,1.35
7491,1374,21,7,1.48
7492,1374,22,7,1.35
7493,1374,23,7,1.48
7494,1374,24,7,1.48
7495,1374,25,7,1.48
7496,1374,26,7,1.48
7497,1374,27,7,1.48
7498,1374,28,7,1.48
7499,1374,29,7,1.48
7500,1374,30,7,1.48
7501,1374,31,7,
8649,1374,1,8,1.35
8650,1374,2,8,1.48
8651,1374,3,8,1.48
8652,1374,4,8,1.48
8653,1374,5,8,1.35
8654,1374,6,8,1.48
8655,1374,7,8,1.48
8656,1374,8,8,1.48
8657,1374,9,8,1.35
8658,1374,10,8,1.48
8659,1374,11,8,1.48
8660,1374,12,8,3.18
8661,1374,13,8,2.1
8662,1374,14,8,1.85
8663,1374,15,8,0.98
8664,1374,16,8,0.85
8665,1374,17,8,1.1
8666,1374,18,8,1.6
8667,1374,19,8,1.22
8668,1374,20,8,1.6
8669,1374,21,8,1.6
8670,1374,22,8,1.35
8671,1374,23,8,1.22
8672,1374,24,8,1.22
8673,1374,25,8,1.1
8674,1374,26,8,0.98
8675,1374,27,8,0.98
8676,1374,28,8,0.85
8677,1374,29,8,0.98
8678,1374,30,8,0.85
8679,1374,31,8,
9827,1374,1,9,0.85
9828,1374,2,9,1.22
9829,1374,3,9,0.98
9830,1374,4,9,0.98
9831,1374,5,9,0.85
9832,1374,6,9,0.85
9833,1374,7,9,0.85
9834,1374,8,9,0.85
9835,1374,9,9,1.1
9836,1374,10,9,1.22
9837,1374,11,9,1.35
9838,1374,12,9,1.48
9839,1374,13,9,1.48
9840,1374,14,9,1.48
9841,1374,15,9,1.85
9842,1374,16,9,1.72
9843,1374,17,9,1.6
9844,1374,18,9,1.48
9845,1374,19,9,1.48
9846,1374,20,9,1.48
9847,1374,21,9,1.48
9848,1374,22,9,1.6
9849,1374,23,9,1.6
9850,1374,24,9,1.6
9851,1374,25,9,1.48
9852,1374,26,9,1.48
9853,1374,27,9,1.35
9854,1374,28,9,1.35
9855,1374,29,9,1.35
9856,1374,30,9,1.48
9857,1374,31,9,
11005,1374,1,10,1.48
11006,1374,2,10,1.48
11007,1374,3,10,1.35
11008,1374,4,10,1.35
11009,1374,5,10,1.35
11010,1374,6,10,1.22
11011,1374,7,10,1.35
11012,1374,8,10,1.22
11013,1374,9,10,1.22
11014,1374,10,10,1.22
11015,1374,11,10,1.35
11016,1374,12,10,1.1
11017,1374,13,10,1.35
11018,1374,14,10,1.48
11019,1374,15,10,1.48
11020,1374,16,10,1.6
11021,1374,17,10,1.6
11022,1374,18,10,1.35
11023,1374,19,10,1.6
11024,1374,20,10,1.6
11025,1374,21,10,1.6
11026,1374,22,10,1.48
11027,1374,23,10,1.48
11028,1374,24,10,1.22
11029,1374,25,10,1.22
11030,1374,26,10,1.22
11031,1374,27,10,1.1
11032,1374,28,10,1.22
11033,1374,29,10,1.35
11034,1374,30,10,1.22
11035,1374,31,10,
12183,1374,1,11,1.22
12184,1374,2,11,1.22
12185,1374,3,11,1.1
12186,1374,4,11,1.1
12187,1374,5,11,1.22
12188,1374,6,11,1.22
12189,1374,7,11,1.22
12190,1374,8,11,1.22
12191,1374,9,11,1.22
12192,1374,10,11,1.22
12193,1374,11,11,1.22
12194,1374,12,11,1.22
12195,1374,13,11,1.22
12196,1374,14,11,1.22
12197,1374,15,11,1.22
12198,1374,16,11,1.22
12199,1374,17,11,1.1
12200,1374,18,11,1.1
12201,1374,19,11,1.35
12202,1374,20,11,2.53
12203,1374,21,11,2.82
12204,1374,22,11,2.24
12205,1374,23,11,1.85
12206,1374,24,11,1.72
12207,1374,25,11,1.72
12208,1374,26,11,1.72
12209,1374,27,11,1.72
12210,1374,28,11,1.72
12211,1374,29,11,1.6
12212,1374,30,11,1.6
12213,1374,31,11,
13361,1374,1,12,1.6
13362,1374,2,12,1.72
13363,1374,3,12,1.85
13364,1374,4,12,1.85
13365,1374,5,12,1.98
13366,1374,6,12,1.85
13367,1374,7,12,1.85
13368,1374,8,12,2.1
13369,1374,9,12,2.1
13370,1374,10,12,2.1
13371,1374,11,12,1.98
13372,1374,12,12,1.98
13373,1374,13,12,2.1
13374,1374,14,12,2.24
13375,1374,15,12,2.1
13376,1374,16,12,2.1
13377,1374,17,12,2.39
13378,1374,18,12,2.39
13379,1374,19,12,2.68
13380,1374,20,12,2.39
13381,1374,21,12,2.39
13382,1374,22,12,2.39
13383,1374,23,12,2.39
13384,1374,24,12,2.53
13385,1374,25,12,2.39
13386,1374,26,12,2.39
13387,1374,27,12,2.24
13388,1374,28,12,2.53
13389,1374,29,12,2.53
13390,1374,30,12,
13391,1374,31,12,
434,1375,1,1,2.0
435,1375,2,1,2.0
436,1375,3,1,2.29
437,1375,4,1,2.29
438,1375,5,1,2.29
439,1375,6,1,2.29
440,1375,7,1,2.09
441,1375,8,1,2.09
442,1375,9,1,2.9
443,1375,10,1,3.15
444,1375,11,1,3.02
445,1375,12,1,3.02
446,1375,13,1,3.15
447,1375,14,1,3.51
448,1375,15,1,3.76
449,1375,16,1,5.02
450,1375,17,1,4.58
451,1375,18,1,5.02
452,1375,19,1,4.44
453,1375,20,1,3.51
454,1375,21,1,3.69
455,1375,22,1,3.51
456,1375,23,1,3.27
457,1375,24,1,3.39
458,1375,25,1,3.51
459,1375,26,1,6.15
460,1375,27,1,7.05
461,1375,28,1,6.77
462,1375,29,1,5.95
463,1375,30,1,5.45
464,1375,31,1,4.87
1612,1375,1,2,4.58
1613,1375,2,2,4.15
1614,1375,3,2,4.0
1615,1375,4,2,3.88
1616,1375,5,2,4.15
1617,1375,6,2,4.29
1618,1375,7,2,4.58
1619,1375,8,2,6.11
1620,1375,9,2,5.16
1621,1375,10,2,4.73
1622,1375,11,2,3.76
1623,1375,12,2,3.02
1624,1375,13,2,2.49
1625,1375,14,2,2.49
1626,1375,15,2,2.0
1627,1375,16,2,1.64
1628,1375,17,2,1.56
1629,1375,18,2,1.24
1630,1375,19,2,0.82
1631,1375,20,2,0.64
1632,1375,21,2,0.46
1633,1375,22,2,0.4
1634,1375,23,2,0.4
1635,1375,24,2,0.4
1636,1375,25,2,0.46
1637,1375,26,2,0.7
1638,1375,27,2,0.88
1639,1375,28,2,2.31
1640,1375,29,2,2.78
1641,1375,30,2,4.44
1642,1375,31,2,3.88
2790,1375,1,3,3.39
2791,1375,2,3,3.15
2792,1375,3,3,3.02
2793,1375,4,3,2.78
2794,1375,5,3,2.58
2795,1375,6,3,2.49
2796,1375,7,3,2.49
2797,1375,8,3,2.19
2798,1375,9,3,2.19
2799,1375,10,3,2.19
2800,1375,11,3,1.56
2801,1375,12,3,1.48
2802,1375,13,3,1.4
2803,1375,14,3,1.32
2804,1375,15,3,2.9
2805,1375,16,3,3.27
2806,1375,17,3,3.15
2807,1375,18,3,3.15
2808,1375,19,3,2.78
2809,1375,20,3,2.68
2810,1375,21,3,2.39
2811,1375,22,3,2.19
2812,1375,23,3,1.48
2813,1375,24,3,1.4
2814,1375,25,3,1.72
2815,1375,26,3,1.64
2816,1375,27,3,1.56
2817,1375,28,3,1.56
2818,1375,29,3,1.48
2819,1375,30,3,1.48
2820,1375,31,3,1.4
3968,1375,1,4,1.32
3969,1375,2,4,1.08
3970,1375,3,4,1.08
3971,1375,4,4,1.0
3972,1375,5,4,1.24
3973,1375,6,4,1.08
3974,1375,7,4,1.08
3975,1375,8,4,1.4
3976,1375,9,4,1.4
3977,1375,10,4,1.32
3978,1375,11,4,1.24
3979,1375,12,4,1.32
3980,1375,13,4,7.88
3981,1375,14,4,4.29
3982,1375,15,4,7.9
3983,1375,16,4,4.58
3984,1375,17,4,3.51
3985,1375,18,4,3.63
3986,1375,19,4,3.15
3987,1375,20,4,3.02
3988,1375,21,4,2.78
3989,1375,22,4,2.19
3990,1375,23,4,1.32
3991,1375,24,4,0.82
3992,1375,25,4,0.52
3993,1375,26,4,0.52
3994,1375,27,4,0.46
3995,1375,28,4,0.46
3996,1375,29,4,0.26
3997,1375,30,4,0.17
3998,1375,31,4,0.13
5146,1375,1,5,0.04
5147,1375,2,5,
5148,1375,3,5,
5149,1375,4,5,
5150,1375,5,5,
5151,1375,6,5,0.04
5152,1375,7,5,0.08
5153,1375,8,5,0.13
5154,1375,9,5,0.13
5155,1375,10,5,0.13
5156,1375,11,5,0.17
5157,1375,12,5,0.13
5158,1375,13,5,0.17
5159,1375,14,5,0.17
5160,1375,15,5,0.17
5161,1375,16,5,0.13
5162,1375,17,5,0.08
5163,1375,18,5,
5164,1375,19,5,
5165,1375,20,5,
5166,1375,21,5,
5167,1375,22,5,
5168,1375,23,5,
5169,1375,24,5,
5170,1375,25,5,
5171,1375,26,5,
5172,1375,27,5,
5173,1375,28,5,
5174,1375,29,5,
5175,1375,30,5,
5176,1375,31,5,
6324,1375,1,6,
6325,1375,2,6,
6326,1375,3,6,0.08
6327,1375,4,6,0.08
6328,1375,5,6,
6329,1375,6,6,
6330,1375,7,6,
6331,1375,8,6,
6332,1375,9,6,0.08
6333,1375,10,6,
6334,1375,11,6,
6335,1375,12,6,
6336,1375,13,6,
6337,1375,14,6,
6338,1375,15,6,
6339,1375,16,6,
6340,1375,17,6,
6341,1375,18,6,0.08
6342,1375,19,6,
6343,1375,20,6,
6344,1375,21,6,
6345,1375,22,6,
6346,1375,23,6,
6347,1375,24,6,0.22
6348,1375,25,6,0.17
6349,1375,26,6,0.13
6350,1375,27,6,0.13
6351,1375,28,6,0.08
6352,1375,29,6,0.17
6353,1375,30,6,0.17
6354,1375,31,6,0.17
7502,1375,1,7,
7503,1375,2,7,
7504,1375,3,7,
7505,1375,4,7,0.08
7506,1375,5,7,0.08
7507,1375,6,7,0.13
7508,1375,7,7,0.08
7509,1375,8,7,0.13
7510,1375,9,7,0.13
7511,1375,10,7,0.22
7512,1375,11,7,0.26
7513,1375,12,7,0.31
7514,1375,13,7,0.31
7515,1375,14,7,0.31
7516,1375,15,7,0.35
7517,1375,16,7,0.35
7518,1375,17,7,0.35
7519,1375,18,7,0.46
7520,1375,19,7,0.52
7521,1375,20,7,0.58
7522,1375,21,7,0.7
7523,1375,22,7,0.76
7524,1375,23,7,0.64
7525,1375,24,7,0.7
7526,1375,25,7,0.94
7527,1375,26,7,1.0
7528,1375,27,7,1.0
7529,1375,28,7,1.08
7530,1375,29,7,1.0
7531,1375,30,7,0.94
7532,1375,31,7,
8680,1375,1,8,0.82
8681,1375,2,8,0.82
8682,1375,3,8,0.82
8683,1375,4,8,0.76
8684,1375,5,8,0.82
8685,1375,6,8,0.82
8686,1375,7,8,0.76
8687,1375,8,8,0.82
8688,1375,9,8,0.82
8689,1375,10,8,0.88
8690,1375,11,8,0.76
8691,1375,12,8,0.76
8692,1375,13,8,0.7
8693,1375,14,8,0.58
8694,1375,15,8,0.58
8695,1375,16,8,0.7
8696,1375,17,8,1.67
8697,1375,18,8,1.32
8698,1375,19,8,1.24
8699,1375,20,8,1.08
8700,1375,21,8,0.94
8701,1375,22,8,0.94
8702,1375,23,8,0.88
8703,1375,24,8,0.88
8704,1375,25,8,0.88
8705,1375,26,8,0.88
8706,1375,27,8,0.88
8707,1375,28,8,0.88
8708,1375,29,8,0.88
8709,1375,30,8,0.88
8710,1375,31,8,
9858,1375,1,9,0.94
9859,1375,2,9,0.94
9860,1375,3,9,0.94
9861,1375,4,9,1.0
9862,1375,5,9,1.0
9863,1375,6,9,1.0
9864,1375,7,9,1.0
9865,1375,8,9,1.0
9866,1375,9,9,1.0
9867,1375,10,9,1.0
9868,1375,11,9,1.0
9869,1375,12,9,0.94
9870,1375,13,9,1.08
9871,1375,14,9,1.08
9872,1375,15,9,1.08
9873,1375,16,9,1.16
9874,1375,17,9,1.16
9875,1375,18,9,1.16
9876,1375,19,9,1.24
9877,1375,20,9,1.24
9878,1375,21,9,1.4
9879,1375,22,9,1.32
9880,1375,23,9,1.32
9881,1375,24,9,1.4
9882,1375,25,9,1.4
9883,1375,26,9,1.32
9884,1375,27,9,1.32
9885,1375,28,9,1.32
9886,1375,29,9,1.24
9887,1375,30,9,1.08
9888,1375,31,9,
11036,1375,1,10,1.24
11037,1375,2,10,1.24
11038,1375,3,10,1.16
11039,1375,4,10,1.16
11040,1375,5,10,1.0
11041,1375,6,10,1.0
11042,1375,7,10,1.0
11043,1375,8,10,1.0
11044,1375,9,10,1.0
11045,1375,10,10,1.08
11046,1375,11,10,1.16
11047,1375,12,10,1.16
11048,1375,13,10,1.16
11049,1375,14,10,1.08
11050,1375,15,10,1.08
11051,1375,16,10,1.08
11052,1375,17,10,1.08
11053,1375,18,10,1.16
11054,1375,19,10,1.16
11055,1375,20,10,1.24
11056,1375,21,10,1.16
11057,1375,22,10,1.16
11058,1375,23,10,1.16
11059,1375,24,10,1.08
11060,1375,25,10,1.16
11061,1375,26,10,1.16
11062,1375,27,10,1.24
11063,1375,28,10,1.16
11064,1375,29,10,1.08
11065,1375,30,10,1.16
11066,1375,31,10,
12214,1375,1,11,1.08
12215,1375,2,11,1.08
12216,1375,3,11,1.0
12217,1375,4,11,1.0
12218,1375,5,11,1.08
12219,1375,6,11,1.0
12220,1375,7,11,1.16
12221,1375,8,11,1.16
12222,1375,9,11,1.24
12223,1375,10,11,1.24
12224,1375,11,11,1.16
12225,1375,12,11,1.16
12226,1375,13,11,1.16
12227,1375,14,11,1.16
12228,1375,15,11,1.16
12229,1375,16,11,1.16
12230,1375,17,11,1.08
12231,1375,18,11,1.08
12232,1375,19,11,1.08
12233,1375,20,11,1.08
12234,1375,21,11,1.08
12235,1375,22,11,1.08
12236,1375,23,11,1.08
12237,1375,24,11,1.16
12238,1375,25,11,1.24
12239,1375,26,11,1.24
12240,1375,27,11,1.24
12241,1375,28,11,1.24
12242,1375,29,11,1.24
12243,1375,30,11,1.32
12244,1375,31,11,
13392,1375,1,12,1.32
13393,1375,2,12,1.32
13394,1375,3,12,1.48
13395,1375,4,12,1.48
13396,1375,5,12,1.72
13397,1375,6,12,1.72
13398,1375,7,12,1.72
13399,1375,8,12,1.72
13400,1375,9,12,1.72
13401,1375,10,12,1.64
13402,1375,11,12,1.72
13403,1375,12,12,1.72
13404,1375,13,12,1.8
13405,1375,14,12,2.0
13406,1375,15,12,2.0
13407,1375,16,12,1.9
13408,1375,17,12,1.9
13409,1375,18,12,1.72
13410,1375,19,12,1.64
13411,1375,20,12,1.56
13412,1375,21,12,1.48
13413,1375,22,12,1.8
13414,1375,23,12,2.0
13415,1375,24,12,1.9
13416,1375,25,12,2.0
13417,1375,26,12,2.0
13418,1375,27,12,2.0
13419,1375,28,12,2.0
13420,1375,29,12,2.0
13421,1375,30,12,1.8
13422,1375,31,12,
465,1376,1,1,2.34
466,1376,2,1,1.96
467,1376,3,1,1.86
468,1376,4,1,2.84
469,1376,5,1,2.43
470,1376,6,1,1.76
471,1376,7,1,1.58
472,1376,8,1,1.76
473,1376,9,1,1.76
474,1376,10,1,3.32
475,1376,11,1,2.7
476,1376,12,1,2.34
477,1376,13,1,2.14
478,1376,14,1,2.14
479,1376,15,1,3.58
480,1376,16,1,2.98
481,1376,17,1,2.84
482,1376,18,1,2.57
483,1376,19,1,2.43
484,1376,20,1,2.24
485,1376,21,1,2.34
486,1376,22,1,2.57
487,1376,23,1,2.34
488,1376,24,1,2.34
489,1376,25,1,2.34
490,1376,26,1,2.43
491,1376,27,1,2.57
492,1376,28,1,2.57
493,1376,29,1,2.98
494,1376,30,1,2.24
495,1376,31,1,2.98
1643,1376,1,2,2.98
1644,1376,2,2,2.7
1645,1376,3,2,2.57
1646,1376,4,2,2.34
1647,1376,5,2,2.24
1648,1376,6,2,1.96
1649,1376,7,2,1.96
1650,1376,8,2,2.14
1651,1376,9,2,2.05
1652,1376,10,2,1.96
1653,1376,11,2,1.86
1654,1376,12,2,2.05
1655,1376,13,2,2.05
1656,1376,14,2,1.86
1657,1376,15,2,1.76
1658,1376,16,2,1.96
1659,1376,17,2,1.76
1660,1376,18,2,1.76
1661,1376,19,2,1.41
1662,1376,20,2,1.27
1663,1376,21,2,1.27
1664,1376,22,2,1.12
1665,1376,23,2,2.05
1666,1376,24,2,1.86
1667,1376,25,2,2.05
1668,1376,26,2,1.96
1669,1376,27,2,1.86
1670,1376,28,2,1.76
1671,1376,29,2,1.96
1672,1376,30,2,1.86
1673,1376,31,2,1.67
2821,1376,1,3,1.48
2822,1376,2,3,1.34
2823,1376,3,3,1.27
2824,1376,4,3,0.91
2825,1376,5,3,0.84
2826,1376,6,3,0.77
2827,1376,7,3,0.77
2828,1376,8,3,0.84
2829,1376,9,3,1.34
2830,1376,10,3,1.86
2831,1376,11,3,1.48
2832,1376,12,3,1.67
2833,1376,13,3,1.67
2834,1376,14,3,1.58
2835,1376,15,3,1.41
2836,1376,16,3,1.41
2837,1376,17,3,1.41
2838,1376,18,3,1.12
2839,1376,19,3,1.05
2840,1376,20,3,0.98
2841,1376,21,3,0.98
2842,1376,22,3,0.59
2843,1376,23,3,0.59
2844,1376,24,3,0.42
2845,1376,25,3,0.36
2846,1376,26,3,0.1
2847,1376,27,3,0.08
2848,1376,28,3,0.1
2849,1376,29,3,0.1
2850,1376,30,3,0.09
2851,1376,31,3,0.08
3999,1376,1,4,0.08
4000,1376,2,4,0.07
4001,1376,3,4,0.07
4002,1376,4,4,0.07
4003,1376,5,4,0.07
4004,1376,6,4,0.02
4005,1376,7,4,0.02
4006,1376,8,4,0.03
4007,1376,9,4,0.03
4008,1376,10,4,0.07
4009,1376,11,4,0.06
4010,1376,12,4,0.07
4011,1376,13,4,1.56
4012,1376,14,4,1.12
4013,1376,15,4,0.06
4014,1376,16,4,0.06
4015,1376,17,4,0.04
4016,1376,18,4,0.04
4017,1376,19,4,0.04
4018,1376,20,4,0.06
4019,1376,21,4,0.07
4020,1376,22,4,0.07
4021,1376,23,4,0.07
4022,1376,24,4,0.07
4023,1376,25,4,0.06
4024,1376,26,4,0.02
4025,1376,27,4,0.02
4026,1376,28,4,0.03
4027,1376,29,4,0.02
4028,1376,30,4,0.03
4029,1376,31,4,0.02
