,sal,rooz,Month,mahabad_Debi
560,1386,3,1,0.927
561,1386,4,1,0.927
562,1386,5,1,0.867
563,1386,6,1,0.838
564,1386,7,1,0.783
565,1386,8,1,0.754
566,1386,9,1,0.702
567,1386,10,1,0.728
568,1386,11,1,0.702
569,1386,12,1,0.627
570,1386,13,1,0.627
571,1386,14,1,0.516
572,1386,15,1,0.414
573,1386,16,1,0.413
574,1386,17,1,0.452
575,1386,18,1,0.413
576,1386,19,1,0.395
577,1386,20,1,0.395
578,1386,21,1,0.395
579,1386,22,1,0.326
580,1386,23,1,0.294
581,1386,24,1,0.342
582,1386,25,1,0.377
583,1386,26,1,0.433
584,1386,27,1,0.472
585,1386,28,1,0.492
586,1386,29,1,0.413
587,1386,30,1,0.395
588,1386,31,1,0.433
1519,1386,1,2,0.452
1520,1386,2,2,0.433
1521,1386,3,2,0.452
1522,1386,4,2,0.433
1523,1386,5,2,0.452
1524,1386,6,2,0.377
1525,1386,7,2,0.433
1526,1386,8,2,0.45
1527,1386,9,2,0.294
1528,1386,10,2,0.342
1529,1386,11,2,0.377
1530,1386,12,2,0.581
1531,1386,13,2,0.558
1532,1386,14,2,1.12
1533,1386,15,2,1.8
1534,1386,16,2,1.8
1535,1386,17,2,1.75
1536,1386,18,2,1.85
1537,1386,19,2,1.85
1538,1386,20,2,1.8
1539,1386,21,2,1.75
1540,1386,22,2,1.8
1541,1386,23,2,1.89
1542,1386,24,2,1.94
1543,1386,25,2,1.8
1544,1386,26,2,1.89
1545,1386,27,2,1.8
1546,1386,28,2,1.63
1547,1386,29,2,1.58
1548,1386,30,2,1.5
1549,1386,31,2,1.46
2480,1386,1,3,1.5
2481,1386,2,3,1.26
2482,1386,3,3,1.14
2483,1386,4,3,1.13
2484,1386,5,3,0.617
2485,1386,6,3,0.559
2486,1386,7,3,0.332
2487,1386,8,3,0.117
2488,1386,9,3,0.305
2489,1386,10,3,0.479
2490,1386,11,3,0.435
2491,1386,12,3,0.665
2492,1386,13,3,1.09
2493,1386,14,3,1.09
2494,1386,15,3,1.38
2495,1386,16,3,1.38
2496,1386,17,3,1.62
2497,1386,18,3,1.46
2498,1386,19,3,1.54
2499,1386,20,3,1.58
2500,1386,21,3,1.63
2501,1386,22,3,1.67
2502,1386,23,3,1.54
2503,1386,24,3,1.58
2504,1386,25,3,1.46
2505,1386,26,3,1.5
2506,1386,27,3,1.46
2507,1386,28,3,1.38
2508,1386,29,3,1.46
2509,1386,30,3,1.62
2510,1386,31,3,1.54
3441,1386,1,4,1.5
3442,1386,2,4,1.35
3443,1386,3,4,1.2
3444,1386,4,4,1.5
3445,1386,5,4,1.5
3446,1386,6,4,1.09
3447,1386,7,4,0.896
3448,1386,8,4,0.867
3449,1386,9,4,0.896
3450,1386,10,4,1.05
3451,1386,11,4,1.2
3452,1386,12,4,1.5
3453,1386,13,4,1.58
3454,1386,14,4,1.63
3455,1386,15,4,1.66
3456,1386,16,4,1.54
3457,1386,17,4,1.85
3458,1386,18,4,2.04
3459,1386,19,4,2.3
3460,1386,20,4,2.63
3461,1386,21,4,2.74
3462,1386,22,4,2.74
3463,1386,23,4,2.8
3464,1386,24,4,2.98
3465,1386,25,4,2.4
3466,1386,26,4,1.99
3467,1386,27,4,2.04
3468,1386,28,4,1.8
3469,1386,29,4,1.09
3470,1386,30,4,1.2
3471,1386,31,4,0.61
4402,1386,1,5,0.472
4403,1386,2,5,0.597
4404,1386,3,5,0.964
4405,1386,4,5,1.05
4406,1386,5,5,0.632
4407,1386,6,5,0.999
4408,1386,7,5,0.958
4409,1386,8,5,0.553
4410,1386,9,5,1.0
4411,1386,10,5,1.2
4412,1386,11,5,0.812
4413,1386,12,5,0.581
4414,1386,13,5,0.559
4415,1386,14,5,0.359
4416,1386,15,5,0.414
4417,1386,16,5,0.381
4418,1386,17,5,0.113
4419,1386,18,5,0.162
4420,1386,19,5,0.148
4421,1386,20,5,0.036
4422,1386,21,5,0.065
4423,1386,22,5,0.093
4424,1386,23,5,0.091
4425,1386,24,5,0.228
4426,1386,25,5,0.433
4427,1386,26,5,0.628
4428,1386,27,5,0.809
4429,1386,28,5,0.957
4430,1386,29,5,0.809
4431,1386,30,5,0.929
4432,1386,31,5,0.809
5363,1386,1,6,1.02
5364,1386,2,6,0.869
5365,1386,3,6,0.988
5366,1386,4,6,1.06
5367,1386,5,6,1.09
5368,1386,6,6,1.02
5369,1386,7,6,0.993
5370,1386,8,6,1.13
5371,1386,9,6,0.958
5372,1386,10,6,0.988
5373,1386,11,6,0.927
5374,1386,12,6,0.927
5375,1386,13,6,0.786
5376,1386,14,6,0.558
5377,1386,15,6,0.536
5378,1386,16,6,0.604
5379,1386,17,6,0.496
5380,1386,18,6,0.472
5381,1386,19,6,0.558
5382,1386,20,6,0.535
5383,1386,21,6,0.581
5384,1386,22,6,0.783
5385,1386,23,6,2.1
5386,1386,24,6,1.46
5387,1386,25,6,2.27
5388,1386,26,6,1.2
5389,1386,27,6,0.867
5390,1386,28,6,0.702
5391,1386,29,6,0.61
5392,1386,30,6,0.605
5393,1386,31,6,0.493
6324,1386,1,7,1.63
6325,1386,2,7,1.38
6326,1386,3,7,1.34
6327,1386,4,7,1.16
6328,1386,5,7,1.02
6329,1386,6,7,0.958
6330,1386,7,7,0.958
6331,1386,8,7,0.867
6332,1386,9,7,0.838
6333,1386,10,7,0.867
6334,1386,11,7,1.3
6335,1386,12,7,1.42
6336,1386,13,7,1.02
6337,1386,14,7,0.896
6338,1386,15,7,0.867
6339,1386,16,7,0.781
6340,1386,17,7,0.781
6341,1386,18,7,0.781
6342,1386,19,7,0.781
6343,1386,20,7,0.781
6344,1386,21,7,0.781
6345,1386,22,7,0.754
6346,1386,23,7,0.702
6347,1386,24,7,0.628
6348,1386,25,7,0.558
6349,1386,26,7,0.536
6350,1386,27,7,0.58
6351,1386,28,7,0.628
6352,1386,29,7,0.558
6353,1386,30,7,0.58
6354,1386,31,7,
7285,1386,1,8,0.604
7286,1386,2,8,0.628
7287,1386,3,8,0.786
7288,1386,4,8,0.627
7289,1386,5,8,0.58
7290,1386,6,8,0.848
7291,1386,7,8,0.757
7292,1386,8,8,0.676
7293,1386,9,8,0.729
7294,1386,10,8,0.604
7295,1386,11,8,0.604
7296,1386,12,8,0.729
7297,1386,13,8,0.781
7298,1386,14,8,0.678
7299,1386,15,8,0.651
7300,1386,16,8,0.702
7301,1386,17,8,0.809
7302,1386,18,8,0.867
7303,1386,19,8,0.809
7304,1386,20,8,0.781
7305,1386,21,8,0.781
7306,1386,22,8,0.786
7307,1386,23,8,0.627
7308,1386,24,8,0.604
7309,1386,25,8,0.604
7310,1386,26,8,0.729
7311,1386,27,8,0.728
7312,1386,28,8,0.702
7313,1386,29,8,0.651
7314,1386,30,8,0.702
7315,1386,31,8,
8246,1386,1,9,0.627
8247,1386,2,9,0.627
8248,1386,3,9,0.651
8249,1386,4,9,0.627
8250,1386,5,9,0.627
8251,1386,6,9,0.604
8252,1386,7,9,0.58
8253,1386,8,9,0.58
8254,1386,9,9,0.452
8255,1386,10,9,0.452
8256,1386,11,9,0.536
8257,1386,12,9,0.535
8258,1386,13,9,0.536
8259,1386,14,9,0.535
8260,1386,15,9,0.513
8261,1386,16,9,0.604
8262,1386,17,9,0.754
8263,1386,18,9,0.58
8264,1386,19,9,0.558
8265,1386,20,9,0.535
8266,1386,21,9,0.558
8267,1386,22,9,0.604
8268,1386,23,9,0.781
8269,1386,24,9,0.654
8270,1386,25,9,0.581
8271,1386,26,9,0.558
8272,1386,27,9,0.492
8273,1386,28,9,0.604
8274,1386,29,9,0.58
8275,1386,30,9,0.604
8276,1386,31,9,
9207,1386,1,10,0.558
9208,1386,2,10,0.58
9209,1386,3,10,0.58
9210,1386,4,10,0.733
9211,1386,5,10,0.676
9212,1386,6,10,0.627
9213,1386,7,10,0.627
9214,1386,8,10,0.627
9215,1386,9,10,0.627
9216,1386,10,10,0.604
9217,1386,11,10,0.627
9218,1386,12,10,0.604
9219,1386,13,10,0.604
9220,1386,14,10,0.58
9221,1386,15,10,0.58
9222,1386,16,10,0.627
9223,1386,17,10,0.627
9224,1386,18,10,0.733
9225,1386,19,10,0.783
9226,1386,20,10,0.58
9227,1386,21,10,0.452
9228,1386,22,10,0.452
9229,1386,23,10,0.493
9230,1386,24,10,0.58
9231,1386,25,10,0.604
9232,1386,26,10,0.627
9233,1386,27,10,0.627
9234,1386,28,10,0.627
9235,1386,29,10,0.627
9236,1386,30,10,0.627
9237,1386,31,10,
10168,1386,1,11,0.627
10169,1386,2,11,0.627
10170,1386,3,11,0.651
10171,1386,4,11,0.604
10172,1386,5,11,0.654
10173,1386,6,11,0.728
10174,1386,7,11,0.728
10175,1386,8,11,0.651
10176,1386,9,11,0.627
10177,1386,10,11,0.651
10178,1386,11,11,1.03
10179,1386,12,11,0.676
10180,1386,13,11,0.676
10181,1386,14,11,0.651
10182,1386,15,11,0.627
10183,1386,16,11,0.627
10184,1386,17,11,0.627
10185,1386,18,11,0.627
10186,1386,19,11,0.604
10187,1386,20,11,0.604
10188,1386,21,11,0.627
10189,1386,22,11,0.651
10190,1386,23,11,0.988
10191,1386,24,11,1.35
10192,1386,25,11,0.839
10193,1386,26,11,0.838
10194,1386,27,11,0.781
10195,1386,28,11,0.754
10196,1386,29,11,0.754
10197,1386,30,11,0.781
10198,1386,31,11,
11129,1386,1,12,1.02
11130,1386,2,12,0.896
11131,1386,3,12,0.9
11132,1386,4,12,0.988
11133,1386,5,12,0.897
11134,1386,6,12,0.838
11135,1386,7,12,1.02
11136,1386,8,12,1.16
11137,1386,9,12,1.2
11138,1386,10,12,1.02
11139,1386,11,12,1.02
11140,1386,12,12,0.988
11141,1386,13,12,0.957
11142,1386,14,12,1.2
11143,1386,15,12,1.16
11144,1386,16,12,1.02
11145,1386,17,12,0.957
11146,1386,18,12,1.31
11147,1386,19,12,1.13
11148,1386,20,12,0.896
11149,1386,21,12,0.867
11150,1386,22,12,0.867
11151,1386,23,12,0.988
11152,1386,24,12,1.4
11153,1386,25,12,2.21
11154,1386,26,12,1.97
11155,1386,27,12,1.38
11156,1386,28,12,1.11
11157,1386,29,12,1.09
11158,1386,30,12,
11159,1386,31,12,
589,1387,1,1,0.488
590,1387,2,1,0.417
591,1387,3,1,0.4
592,1387,4,1,0.4
593,1387,5,1,0.604
594,1387,6,1,0.706
595,1387,7,1,0.489
596,1387,8,1,0.47
597,1387,9,1,0.384
598,1387,10,1,0.417
599,1387,11,1,0.681
600,1387,12,1,0.637
601,1387,13,1,0.527
602,1387,14,1,0.528
603,1387,15,1,0.368
604,1387,16,1,0.47
605,1387,17,1,0.452
606,1387,18,1,0.354
607,1387,19,1,0.298
608,1387,20,1,0.259
609,1387,21,1,0.204
610,1387,22,1,0.169
611,1387,23,1,0.065
612,1387,24,1,0.152
613,1387,25,1,1.03
614,1387,26,1,0.837
615,1387,27,1,0.756
616,1387,28,1,0.705
617,1387,29,1,0.681
618,1387,30,1,0.809
619,1387,31,1,0.895
1550,1387,1,2,0.757
1551,1387,2,2,0.515
1552,1387,3,2,0.406
1553,1387,4,2,0.196
1554,1387,5,2,0.206
1555,1387,6,2,0.283
1556,1387,7,2,0.166
1557,1387,8,2,0.368
1558,1387,9,2,0.354
1559,1387,10,2,1.15
1560,1387,11,2,0.688
1561,1387,12,2,0.706
1562,1387,13,2,0.73
1563,1387,14,2,0.757
1564,1387,15,2,1.03
1565,1387,16,2,1.42
1566,1387,17,2,1.46
1567,1387,18,2,0.895
1568,1387,19,2,0.925
1569,1387,20,2,1.02
1570,1387,21,2,1.19
1571,1387,22,2,1.23
1572,1387,23,2,1.19
1573,1387,24,2,1.15
1574,1387,25,2,1.03
1575,1387,26,2,0.985
1576,1387,27,2,1.3
1577,1387,28,2,1.46
1578,1387,29,2,1.26
1579,1387,30,2,1.23
1580,1387,31,2,1.23
2511,1387,1,3,1.12
2512,1387,2,3,1.19
2513,1387,3,3,1.15
2514,1387,4,3,1.26
2515,1387,5,3,1.38
2516,1387,6,3,1.46
2517,1387,7,3,1.46
2518,1387,8,3,1.42
2519,1387,9,3,1.34
2520,1387,10,3,1.42
2521,1387,11,3,1.38
2522,1387,12,3,1.42
2523,1387,13,3,1.5
2524,1387,14,3,1.38
2525,1387,15,3,1.59
2526,1387,16,3,1.68
2527,1387,17,3,1.73
2528,1387,18,3,1.34
2529,1387,19,3,1.47
2530,1387,20,3,1.46
2531,1387,21,3,1.5
2532,1387,22,3,1.42
2533,1387,23,3,1.5
2534,1387,24,3,1.13
2535,1387,25,3,0.785
2536,1387,26,3,0.684
2537,1387,27,3,0.681
2538,1387,28,3,0.811
2539,1387,29,3,0.987
2540,1387,30,3,0.867
2541,1387,31,3,0.73
3472,1387,1,4,0.73
3473,1387,2,4,0.657
3474,1387,3,4,0.756
3475,1387,4,4,0.973
3476,1387,5,4,0.955
3477,1387,6,4,1.05
3478,1387,7,4,1.23
3479,1387,8,4,1.23
3480,1387,9,4,1.23
3481,1387,10,4,1.26
3482,1387,11,4,1.38
3483,1387,12,4,1.42
3484,1387,13,4,1.42
3485,1387,14,4,1.5
3486,1387,15,4,1.09
3487,1387,16,4,1.05
3488,1387,17,4,1.05
3489,1387,18,4,1.12
3490,1387,19,4,1.19
3491,1387,20,4,1.26
3492,1387,21,4,1.26
3493,1387,22,4,1.15
3494,1387,23,4,1.38
3495,1387,24,4,1.3
3496,1387,25,4,1.38
3497,1387,26,4,1.38
3498,1387,27,4,1.46
3499,1387,28,4,1.3
3500,1387,29,4,1.19
3501,1387,30,4,1.12
3502,1387,31,4,1.05
4433,1387,1,5,1.19
4434,1387,2,5,1.3
4435,1387,3,5,1.42
4436,1387,4,5,1.5
4437,1387,5,5,1.38
4438,1387,6,5,1.54
4439,1387,7,5,1.63
4440,1387,8,5,1.82
4441,1387,9,5,1.82
4442,1387,10,5,1.77
4443,1387,11,5,1.77
4444,1387,12,5,1.82
4445,1387,13,5,1.68
4446,1387,14,5,1.68
4447,1387,15,5,1.87
4448,1387,16,5,1.97
4449,1387,17,5,1.87
4450,1387,18,5,1.92
4451,1387,19,5,1.92
4452,1387,20,5,1.87
4453,1387,21,5,1.68
4454,1387,22,5,1.54
4455,1387,23,5,1.59
4456,1387,24,5,1.68
4457,1387,25,5,1.82
4458,1387,26,5,1.92
4459,1387,27,5,1.87
4460,1387,28,5,1.82
4461,1387,29,5,1.82
4462,1387,30,5,1.97
4463,1387,31,5,2.08
5394,1387,1,6,1.87
5395,1387,2,6,2.08
5396,1387,3,6,2.08
5397,1387,4,6,2.24
5398,1387,5,6,2.08
5399,1387,6,6,2.42
5400,1387,7,6,2.36
5401,1387,8,6,2.42
5402,1387,9,6,2.48
5403,1387,10,6,2.42
5404,1387,11,6,2.42
5405,1387,12,6,2.61
5406,1387,13,6,2.54
5407,1387,14,6,2.55
5408,1387,15,6,2.42
5409,1387,16,6,2.48
5410,1387,17,6,2.48
5411,1387,18,6,2.3
5412,1387,19,6,2.36
5413,1387,20,6,2.3
5414,1387,21,6,2.36
5415,1387,22,6,2.37
5416,1387,23,6,2.42
5417,1387,24,6,2.31
5418,1387,25,6,2.19
5419,1387,26,6,2.24
5420,1387,27,6,2.42
5421,1387,28,6,2.93
5422,1387,29,6,3.3
5423,1387,30,6,1.63
5424,1387,31,6,1.59
6355,1387,1,7,0.452
6356,1387,2,7,0.662
6357,1387,3,7,1.02
6358,1387,4,7,0.662
6359,1387,5,7,0.616
6360,1387,6,7,0.434
6361,1387,7,7,0.568
6362,1387,8,7,0.681
6363,1387,9,7,0.681
6364,1387,10,7,0.837
6365,1387,11,7,0.924
6366,1387,12,7,0.756
6367,1387,13,7,0.73
6368,1387,14,7,0.681
6369,1387,15,7,0.756
6370,1387,16,7,0.681
6371,1387,17,7,0.57
6372,1387,18,7,0.612
6373,1387,19,7,0.657
6374,1387,20,7,0.548
6375,1387,21,7,0.659
6376,1387,22,7,0.659
6377,1387,23,7,0.59
6378,1387,24,7,0.489
6379,1387,25,7,0.451
6380,1387,26,7,0.612
6381,1387,27,7,0.681
6382,1387,28,7,0.681
6383,1387,29,7,0.681
6384,1387,30,7,0.681
6385,1387,31,7,
7316,1387,1,8,0.659
7317,1387,2,8,0.757
7318,1387,3,8,0.895
7319,1387,4,8,1.15
7320,1387,5,8,2.43
7321,1387,6,8,1.35
7322,1387,7,8,1.12
7323,1387,8,8,0.955
7324,1387,9,8,1.02
7325,1387,10,8,1.35
7326,1387,11,8,1.47
7327,1387,12,8,1.23
7328,1387,13,8,1.15
7329,1387,14,8,1.05
7330,1387,15,8,0.985
7331,1387,16,8,0.955
7332,1387,17,8,0.985
7333,1387,18,8,0.985
7334,1387,19,8,0.955
7335,1387,20,8,0.924
7336,1387,21,8,0.955
7337,1387,22,8,0.924
7338,1387,23,8,0.924
7339,1387,24,8,0.955
7340,1387,25,8,1.05
7341,1387,26,8,1.09
7342,1387,27,8,1.02
7343,1387,28,8,1.05
7344,1387,29,8,1.12
7345,1387,30,8,1.23
7346,1387,31,8,
8277,1387,1,9,1.42
8278,1387,2,9,1.3
8279,1387,3,9,1.12
8280,1387,4,9,1.05
8281,1387,5,9,1.05
8282,1387,6,9,1.05
8283,1387,7,9,1.05
8284,1387,8,9,1.05
8285,1387,9,9,1.05
8286,1387,10,9,1.26
8287,1387,11,9,1.21
8288,1387,12,9,1.05
8289,1387,13,9,1.2
8290,1387,14,9,1.12
8291,1387,15,9,1.12
8292,1387,16,9,1.12
8293,1387,17,9,1.02
8294,1387,18,9,0.985
8295,1387,19,9,0.985
8296,1387,20,9,1.05
8297,1387,21,9,1.05
8298,1387,22,9,1.05
8299,1387,23,9,1.05
8300,1387,24,9,0.987
8301,1387,25,9,1.05
8302,1387,26,9,1.05
8303,1387,27,9,1.02
8304,1387,28,9,1.09
8305,1387,29,9,1.05
8306,1387,30,9,1.05
8307,1387,31,9,
9238,1387,1,10,1.05
9239,1387,2,10,1.05
9240,1387,3,10,1.09
9241,1387,4,10,1.12
9242,1387,5,10,1.12
9243,1387,6,10,1.15
9244,1387,7,10,1.12
9245,1387,8,10,1.12
9246,1387,9,10,1.15
9247,1387,10,10,1.15
9248,1387,11,10,1.15
9249,1387,12,10,1.12
9250,1387,13,10,1.19
9251,1387,14,10,1.19
9252,1387,15,10,1.77
9253,1387,16,10,1.23
9254,1387,17,10,1.05
9255,1387,18,10,1.02
9256,1387,19,10,1.02
9257,1387,20,10,0.955
9258,1387,21,10,0.924
9259,1387,22,10,0.924
9260,1387,23,10,0.865
9261,1387,24,10,0.865
9262,1387,25,10,0.895
9263,1387,26,10,0.865
9264,1387,27,10,0.865
9265,1387,28,10,0.865
9266,1387,29,10,0.809
9267,1387,30,10,0.809
9268,1387,31,10,
10199,1387,1,11,0.809
10200,1387,2,11,0.756
10201,1387,3,11,0.613
10202,1387,4,11,0.612
10203,1387,5,11,0.59
10204,1387,6,11,0.59
10205,1387,7,11,0.635
10206,1387,8,11,0.612
10207,1387,9,11,0.59
10208,1387,10,11,0.59
10209,1387,11,11,0.612
10210,1387,12,11,0.635
10211,1387,13,11,0.657
10212,1387,14,11,0.705
10213,1387,15,11,0.681
10214,1387,16,11,0.681
10215,1387,17,11,0.657
10216,1387,18,11,0.657
10217,1387,19,11,0.657
10218,1387,20,11,0.657
10219,1387,21,11,0.681
10220,1387,22,11,0.681
10221,1387,23,11,0.681
10222,1387,24,11,0.73
10223,1387,25,11,0.657
10224,1387,26,11,0.657
10225,1387,27,11,0.635
10226,1387,28,11,0.55
10227,1387,29,11,0.489
10228,1387,30,11,0.635
10229,1387,31,11,
11160,1387,1,12,0.613
11161,1387,2,12,0.59
11162,1387,3,12,0.57
11163,1387,4,12,0.637
11164,1387,5,12,0.681
11165,1387,6,12,0.51
11166,1387,7,12,0.451
11167,1387,8,12,0.493
11168,1387,9,12,0.254
11169,1387,10,12,0.224
11170,1387,11,12,0.193
11171,1387,12,12,0.163
11172,1387,13,12,0.2
11173,1387,14,12,0.236
11174,1387,15,12,0.273
11175,1387,16,12,0.31
11176,1387,17,12,0.346
11177,1387,18,12,0.383
11178,1387,19,12,0.42
11179,1387,20,12,0.456
11180,1387,21,12,0.493
11181,1387,22,12,0.386
11182,1387,23,12,0.108
11183,1387,24,12,1.46
11184,1387,25,12,1.86
11185,1387,26,12,0.84
11186,1387,27,12,0.612
11187,1387,28,12,0.548
11188,1387,29,12,0.489
11189,1387,30,12,0.434
11190,1387,31,12,
620,1388,1,1,0.618
621,1388,2,1,0.525
622,1388,3,1,0.548
623,1388,4,1,0.319
624,1388,5,1,0.305
625,1388,6,1,0.268
626,1388,7,1,0.345
627,1388,8,1,0.444
628,1388,9,1,0.854
629,1388,10,1,0.6
630,1388,11,1,0.483
631,1388,12,1,0.465
632,1388,13,1,0.409
633,1388,14,1,0.341
634,1388,15,1,0.21
635,1388,16,1,0.126
636,1388,17,1,0.098
637,1388,18,1,0.103
638,1388,19,1,0.099
639,1388,20,1,0.171
640,1388,21,1,0.199
641,1388,22,1,0.256
642,1388,23,1,0.36
643,1388,24,1,0.483
644,1388,25,1,0.674
645,1388,26,1,0.465
646,1388,27,1,0.465
647,1388,28,1,0.465
648,1388,29,1,0.6
649,1388,30,1,0.785
650,1388,31,1,0.766
1581,1388,1,2,0.444
1582,1388,2,2,0.426
1583,1388,3,2,0.595
1584,1388,4,2,0.67
1585,1388,5,2,0.376
1586,1388,6,2,0.345
1587,1388,7,2,0.292
1588,1388,8,2,0.331
1589,1388,9,2,0.361
1590,1388,10,2,0.361
1591,1388,11,2,0.345
1592,1388,12,2,0.36
1593,1388,13,2,0.409
1594,1388,14,2,0.361
1595,1388,15,2,0.361
1596,1388,16,2,0.392
1597,1388,17,2,0.392
1598,1388,18,2,0.392
1599,1388,19,2,0.392
1600,1388,20,2,0.392
1601,1388,21,2,0.36
1602,1388,22,2,0.36
1603,1388,23,2,0.36
1604,1388,24,2,0.345
1605,1388,25,2,0.317
1606,1388,26,2,0.426
1607,1388,27,2,0.447
1608,1388,28,2,0.257
1609,1388,29,2,0.317
1610,1388,30,2,0.331
1611,1388,31,2,0.348
2542,1388,1,3,0.392
2543,1388,2,3,0.393
2544,1388,3,3,0.379
2545,1388,4,3,0.444
2546,1388,5,3,0.57
2547,1388,6,3,0.618
2548,1388,7,3,0.754
2549,1388,8,3,0.785
2550,1388,9,3,0.884
2551,1388,10,3,0.919
2552,1388,11,3,0.957
2553,1388,12,3,1.21
2554,1388,13,3,1.3
2555,1388,14,3,1.04
2556,1388,15,3,0.785
2557,1388,16,3,0.757
2558,1388,17,3,0.817
2559,1388,18,3,0.819
2560,1388,19,3,0.697
2561,1388,20,3,0.817
2562,1388,21,3,0.763
2563,1388,22,3,1.04
2564,1388,23,3,0.955
2565,1388,24,3,0.955
2566,1388,25,3,0.596
2567,1388,26,3,0.535
2568,1388,27,3,0.603
2569,1388,28,3,0.628
2570,1388,29,3,0.664
2571,1388,30,3,0.664
2572,1388,31,3,0.779
3503,1388,1,4,0.871
3504,1388,2,4,0.914
3505,1388,3,4,1.08
3506,1388,4,4,1.07
3507,1388,5,4,1.13
3508,1388,6,4,1.14
3509,1388,7,4,0.968
3510,1388,8,4,0.968
3511,1388,9,4,0.914
3512,1388,10,4,0.866
3513,1388,11,4,0.822
3514,1388,12,4,0.968
3515,1388,13,4,0.885
3516,1388,14,4,0.822
3517,1388,15,4,0.914
3518,1388,16,4,0.632
3519,1388,17,4,0.632
3520,1388,18,4,0.664
3521,1388,19,4,0.914
3522,1388,20,4,1.25
3523,1388,21,4,1.13
3524,1388,22,4,1.25
3525,1388,23,4,1.25
3526,1388,24,4,1.39
3527,1388,25,4,1.35
3528,1388,26,4,1.25
3529,1388,27,4,1.07
3530,1388,28,4,1.02
3531,1388,29,4,0.984
3532,1388,30,4,0.831
3533,1388,31,4,1.07
4464,1388,1,5,1.03
4465,1388,2,5,1.03
4466,1388,3,5,1.08
4467,1388,4,5,1.03
4468,1388,5,5,1.08
4469,1388,6,5,0.7
4470,1388,7,5,0.553
4471,1388,8,5,0.54
4472,1388,9,5,0.567
4473,1388,10,5,0.508
4474,1388,11,5,0.567
4475,1388,12,5,0.822
4476,1388,13,5,0.968
4477,1388,14,5,1.02
4478,1388,15,5,1.2
4479,1388,16,5,1.32
4480,1388,17,5,1.55
4481,1388,18,5,1.46
4482,1388,19,5,1.54
4483,1388,20,5,1.33
4484,1388,21,5,1.32
4485,1388,22,5,1.54
4486,1388,23,5,1.54
4487,1388,24,5,1.54
4488,1388,25,5,1.46
4489,1388,26,5,1.4
4490,1388,27,5,1.08
4491,1388,28,5,1.2
4492,1388,29,5,0.924
4493,1388,30,5,0.783
4494,1388,31,5,0.739
5425,1388,1,6,0.779
5426,1388,2,6,0.516
5427,1388,3,6,0.429
5428,1388,4,6,0.596
5429,1388,5,6,0.7
5430,1388,6,6,0.703
5431,1388,7,6,0.739
5432,1388,8,6,0.822
5433,1388,9,6,0.739
5434,1388,10,6,0.968
5435,1388,11,6,1.25
5436,1388,12,6,1.54
5437,1388,13,6,1.47
5438,1388,14,6,1.47
5439,1388,15,6,1.39
5440,1388,16,6,1.39
5441,1388,17,6,1.25
5442,1388,18,6,1.62
5443,1388,19,6,1.8
5444,1388,20,6,0.596
5445,1388,21,6,0.564
5446,1388,22,6,0.508
5447,1388,23,6,0.628
5448,1388,24,6,0.703
5449,1388,25,6,0.779
5450,1388,26,6,0.822
5451,1388,27,6,0.739
5452,1388,28,6,0.505
5453,1388,29,6,0.703
5454,1388,30,6,0.703
5455,1388,31,6,0.664
6386,1388,1,7,1.46
6387,1388,2,7,1.51
6388,1388,3,7,1.35
6389,1388,4,7,1.46
6390,1388,5,7,1.35
6391,1388,6,7,1.4
6392,1388,7,7,1.69
6393,1388,8,7,1.57
6394,1388,9,7,1.63
6395,1388,10,7,1.51
6396,1388,11,7,1.51
6397,1388,12,7,1.51
6398,1388,13,7,1.46
6399,1388,14,7,1.69
6400,1388,15,7,1.91
6401,1388,16,7,1.57
6402,1388,17,7,1.51
6403,1388,18,7,1.35
6404,1388,19,7,1.4
6405,1388,20,7,1.61
6406,1388,21,7,4.25
6407,1388,22,7,1.4
6408,1388,23,7,1.4
6409,1388,24,7,1.46
6410,1388,25,7,1.4
6411,1388,26,7,0.993
6412,1388,27,7,0.993
6413,1388,28,7,1.03
6414,1388,29,7,1.12
6415,1388,30,7,1.08
6416,1388,31,7,
7347,1388,1,8,1.08
7348,1388,2,8,1.03
7349,1388,3,8,1.08
7350,1388,4,8,1.16
7351,1388,5,8,1.12
7352,1388,6,8,1.16
7353,1388,7,8,1.2
7354,1388,8,8,1.2
7355,1388,9,8,1.3
7356,1388,10,8,1.46
7357,1388,11,8,1.35
7358,1388,12,8,1.66
7359,1388,13,8,1.76
7360,1388,14,8,1.25
7361,1388,15,8,1.2
7362,1388,16,8,1.16
7363,1388,17,8,1.48
7364,1388,18,8,1.32
7365,1388,19,8,1.12
7366,1388,20,8,1.03
7367,1388,21,8,1.08
7368,1388,22,8,1.12
7369,1388,23,8,1.12
7370,1388,24,8,1.25
7371,1388,25,8,1.69
7372,1388,26,8,1.75
7373,1388,27,8,2.11
7374,1388,28,8,3.24
7375,1388,29,8,2.44
7376,1388,30,8,2.11
7377,1388,31,8,
8308,1388,1,9,1.57
8309,1388,2,9,1.46
8310,1388,3,9,1.3
8311,1388,4,9,1.41
8312,1388,5,9,1.63
8313,1388,6,9,1.57
8314,1388,7,9,1.63
8315,1388,8,9,1.63
8316,1388,9,9,1.63
8317,1388,10,9,1.69
8318,1388,11,9,1.63
8319,1388,12,9,1.89
8320,1388,13,9,1.75
8321,1388,14,9,1.75
8322,1388,15,9,1.89
8323,1388,16,9,1.75
8324,1388,17,9,1.96
8325,1388,18,9,2.27
