,sal,rooz,Month,shahar_Debi
113,1346,21,1,5.6
114,1346,22,1,6.2
115,1346,23,1,7.8
116,1346,24,1,8.8
117,1346,25,1,10.0
118,1346,26,1,12.0
119,1346,27,1,13.0
120,1346,28,1,19.0
121,1346,29,1,21.0
122,1346,30,1,31.0
123,1346,31,1,22.0
1023,1346,1,2,21.0
1024,1346,2,2,23.0
1025,1346,3,2,21.0
1026,1346,4,2,18.0
1027,1346,5,2,17.0
1028,1346,6,2,15.0
1029,1346,7,2,14.0
1030,1346,8,2,13.0
1031,1346,9,2,14.0
1032,1346,10,2,14.0
1033,1346,11,2,15.0
1034,1346,12,2,16.0
1035,1346,13,2,17.0
1036,1346,14,2,18.0
1037,1346,15,2,19.0
1038,1346,16,2,19.0
1039,1346,17,2,19.0
1040,1346,18,2,21.0
1041,1346,19,2,22.0
1042,1346,20,2,23.0
1043,1346,21,2,24.0
1044,1346,22,2,20.0
1045,1346,23,2,20.0
1046,1346,24,2,20.0
1047,1346,25,2,19.0
1048,1346,26,2,20.0
1049,1346,27,2,19.0
1050,1346,28,2,20.0
1051,1346,29,2,21.0
1052,1346,30,2,22.0
1053,1346,31,2,22.0
1953,1346,1,3,22.0
1954,1346,2,3,22.0
1955,1346,3,3,22.0
1956,1346,4,3,22.0
1957,1346,5,3,21.0
1958,1346,6,3,24.0
1959,1346,7,3,21.0
1960,1346,8,3,24.0
1961,1346,9,3,23.0
1962,1346,10,3,28.0
1963,1346,11,3,26.0
1964,1346,12,3,24.0
1965,1346,13,3,26.0
1966,1346,14,3,25.0
1967,1346,15,3,26.0
1968,1346,16,3,28.0
1969,1346,17,3,25.0
1970,1346,18,3,23.0
1971,1346,19,3,20.0
1972,1346,20,3,18.0
1973,1346,21,3,17.0
1974,1346,22,3,17.0
1975,1346,23,3,17.0
1976,1346,24,3,17.0
1977,1346,25,3,14.0
1978,1346,26,3,13.0
1979,1346,27,3,12.0
1980,1346,28,3,11.0
1981,1346,29,3,9.0
1982,1346,30,3,8.1
1983,1346,31,3,7.7
2883,1346,1,4,6.9
2884,1346,2,4,5.9
2885,1346,3,4,5.1
2886,1346,4,4,4.8
2887,1346,5,4,4.5
2888,1346,6,4,4.0
2889,1346,7,4,3.7
2890,1346,8,4,3.0
2891,1346,9,4,2.6
2892,1346,10,4,2.0
2893,1346,11,4,2.5
2894,1346,12,4,1.7
2895,1346,13,4,1.8
2896,1346,14,4,1.8
2897,1346,15,4,1.1
2898,1346,16,4,1.0
2899,1346,17,4,0.86
2900,1346,18,4,0.47
2901,1346,19,4,0.47
2902,1346,20,4,0.37
2903,1346,21,4,0.36
2904,1346,22,4,0.24
2905,1346,23,4,0.24
2906,1346,24,4,0.19
2907,1346,25,4,0.19
2908,1346,26,4,0.15
2909,1346,27,4,0.11
2910,1346,28,4,0.09
2911,1346,29,4,0.08
2912,1346,30,4,0.09
2913,1346,31,4,0.1
3813,1346,1,5,0.08
3814,1346,2,5,0.09
3815,1346,3,5,0.08
3816,1346,4,5,0.09
3817,1346,5,5,0.1
3818,1346,6,5,0.09
3819,1346,7,5,0.1
3820,1346,8,5,
3821,1346,9,5,
3822,1346,10,5,
3823,1346,11,5,
3824,1346,12,5,
3825,1346,13,5,
3826,1346,14,5,
3827,1346,15,5,
3828,1346,16,5,
3829,1346,17,5,
3830,1346,18,5,
3831,1346,19,5,
3832,1346,20,5,
3833,1346,21,5,
3834,1346,22,5,
3835,1346,23,5,
3836,1346,24,5,
3837,1346,25,5,
3838,1346,26,5,
3839,1346,27,5,
3840,1346,28,5,
3841,1346,29,5,
3842,1346,30,5,
3843,1346,31,5,
4743,1346,1,6,
4744,1346,2,6,
4745,1346,3,6,
4746,1346,4,6,
4747,1346,5,6,
4748,1346,6,6,
4749,1346,7,6,
4750,1346,8,6,
4751,1346,9,6,
4752,1346,10,6,
4753,1346,11,6,
4754,1346,12,6,
4755,1346,13,6,
4756,1346,14,6,
4757,1346,15,6,
4758,1346,16,6,
4759,1346,17,6,
4760,1346,18,6,
4761,1346,19,6,
4762,1346,20,6,
4763,1346,21,6,
4764,1346,22,6,
4765,1346,23,6,
4766,1346,24,6,
4767,1346,25,6,
4768,1346,26,6,
4769,1346,27,6,
4770,1346,28,6,
4771,1346,29,6,
4772,1346,30,6,
4773,1346,31,6,
5673,1346,1,7,
5674,1346,2,7,
5675,1346,3,7,
5676,1346,4,7,
5677,1346,5,7,
5678,1346,6,7,
5679,1346,7,7,
5680,1346,8,7,
5681,1346,9,7,
5682,1346,10,7,
5683,1346,11,7,
5684,1346,12,7,
5685,1346,13,7,
5686,1346,14,7,
5687,1346,15,7,
5688,1346,16,7,
5689,1346,17,7,
5690,1346,18,7,
5691,1346,19,7,
5692,1346,20,7,
5693,1346,21,7,
5694,1346,22,7,
5695,1346,23,7,
5696,1346,24,7,
5697,1346,25,7,
5698,1346,26,7,
5699,1346,27,7,
5700,1346,28,7,
5701,1346,29,7,
5702,1346,30,7,
5703,1346,31,7,
6603,1346,1,8,
6604,1346,2,8,
6605,1346,3,8,
6606,1346,4,8,
6607,1346,5,8,
6608,1346,6,8,
6609,1346,7,8,
6610,1346,8,8,
6611,1346,9,8,
6612,1346,10,8,
6613,1346,11,8,
6614,1346,12,8,
6615,1346,13,8,
6616,1346,14,8,
6617,1346,15,8,
6618,1346,16,8,
6619,1346,17,8,
6620,1346,18,8,
6621,1346,19,8,
6622,1346,20,8,
6623,1346,21,8,
6624,1346,22,8,
6625,1346,23,8,
6626,1346,24,8,
6627,1346,25,8,
6628,1346,26,8,
6629,1346,27,8,
6630,1346,28,8,
6631,1346,29,8,
6632,1346,30,8,
6633,1346,31,8,
7533,1346,1,9,
7534,1346,2,9,
7535,1346,3,9,
7536,1346,4,9,
7537,1346,5,9,
7538,1346,6,9,
7539,1346,7,9,
7540,1346,8,9,
7541,1346,9,9,
7542,1346,10,9,
7543,1346,11,9,
7544,1346,12,9,
7545,1346,13,9,
7546,1346,14,9,
7547,1346,15,9,
7548,1346,16,9,
7549,1346,17,9,
7550,1346,18,9,
7551,1346,19,9,
7552,1346,20,9,
7553,1346,21,9,
7554,1346,22,9,
7555,1346,23,9,
7556,1346,24,9,
7557,1346,25,9,
7558,1346,26,9,
7559,1346,27,9,
7560,1346,28,9,
7561,1346,29,9,
7562,1346,30,9,
7563,1346,31,9,
8463,1346,1,10,
8464,1346,2,10,
8465,1346,3,10,
8466,1346,4,10,
8467,1346,5,10,
8468,1346,6,10,
8469,1346,7,10,
8470,1346,8,10,
8471,1346,9,10,
8472,1346,10,10,
8473,1346,11,10,
8474,1346,12,10,
8475,1346,13,10,
8476,1346,14,10,
8477,1346,15,10,
8478,1346,16,10,
8479,1346,17,10,
8480,1346,18,10,
8481,1346,19,10,
8482,1346,20,10,
8483,1346,21,10,
8484,1346,22,10,
8485,1346,23,10,
8486,1346,24,10,
8487,1346,25,10,
8488,1346,26,10,
8489,1346,27,10,
8490,1346,28,10,
8491,1346,29,10,
8492,1346,30,10,
8493,1346,31,10,
9393,1346,1,11,
9394,1346,2,11,
9395,1346,3,11,
9396,1346,4,11,
9397,1346,5,11,
9398,1346,6,11,
9399,1346,7,11,
9400,1346,8,11,
9401,1346,9,11,
9402,1346,10,11,
9403,1346,11,11,
9404,1346,12,11,
9405,1346,13,11,
9406,1346,14,11,
9407,1346,15,11,
9408,1346,16,11,
9409,1346,17,11,
9410,1346,18,11,
9411,1346,19,11,
9412,1346,20,11,
9413,1346,21,11,
9414,1346,22,11,
9415,1346,23,11,
9416,1346,24,11,
9417,1346,25,11,
9418,1346,26,11,
9419,1346,27,11,
9420,1346,28,11,
9421,1346,29,11,
9422,1346,30,11,
9423,1346,31,11,
10323,1346,1,12,
10324,1346,2,12,
10325,1346,3,12,
10326,1346,4,12,
10327,1346,5,12,
10328,1346,6,12,
10329,1346,7,12,
10330,1346,8,12,
10331,1346,9,12,
10332,1346,10,12,
10333,1346,11,12,
10334,1346,12,12,
10335,1346,13,12,
10336,1346,14,12,
10337,1346,15,12,
10338,1346,16,12,0.09
10339,1346,17,12,0.05
10340,1346,18,12,0.08
10341,1346,19,12,0.08
10342,1346,20,12,0.32
10343,1346,21,12,0.82
10344,1346,22,12,1.0
10345,1346,23,12,1.8
10346,1346,24,12,2.7
10347,1346,25,12,1.8
10348,1346,26,12,1.5
10349,1346,27,12,1.2
10350,1346,28,12,1.2
10351,1346,29,12,1.4
10352,1346,30,12,1.5
10353,1346,31,12,
124,1347,1,1,18.0
125,1347,2,1,14.0
126,1347,3,1,13.0
127,1347,4,1,9.5
128,1347,5,1,8.2
129,1347,6,1,7.6
130,1347,7,1,8.1
131,1347,8,1,9.2
132,1347,9,1,11.0
133,1347,10,1,15.0
134,1347,11,1,17.0
135,1347,12,1,43.0
136,1347,13,1,56.0
137,1347,14,1,48.0
138,1347,15,1,33.0
139,1347,16,1,29.0
140,1347,17,1,25.0
141,1347,18,1,25.0
142,1347,19,1,22.0
143,1347,20,1,20.0
144,1347,21,1,17.0
145,1347,22,1,17.0
146,1347,23,1,16.0
147,1347,24,1,16.0
148,1347,25,1,14.0
149,1347,26,1,14.0
150,1347,27,1,13.0
151,1347,28,1,15.0
152,1347,29,1,15.0
153,1347,30,1,13.0
154,1347,31,1,13.0
1054,1347,1,2,14.0
1055,1347,2,2,16.0
1056,1347,3,2,18.0
1057,1347,4,2,17.0
1058,1347,5,2,21.0
1059,1347,6,2,24.0
1060,1347,7,2,28.0
1061,1347,8,2,33.0
1062,1347,9,2,33.0
1063,1347,10,2,50.0
1064,1347,11,2,74.0
1065,1347,12,2,49.0
1066,1347,13,2,48.0
1067,1347,14,2,43.0
1068,1347,15,2,42.0
1069,1347,16,2,41.0
1070,1347,17,2,40.0
1071,1347,18,2,41.0
1072,1347,19,2,39.0
1073,1347,20,2,40.0
1074,1347,21,2,41.0
1075,1347,22,2,43.0
1076,1347,23,2,45.0
1077,1347,24,2,52.0
1078,1347,25,2,60.0
1079,1347,26,2,48.0
1080,1347,27,2,42.0
1081,1347,28,2,35.0
1082,1347,29,2,34.0
1083,1347,30,2,33.0
1084,1347,31,2,34.0
1984,1347,1,3,35.0
1985,1347,2,3,38.0
1986,1347,3,3,39.0
1987,1347,4,3,42.0
1988,1347,5,3,45.0
1989,1347,6,3,42.0
1990,1347,7,3,38.0
1991,1347,8,3,34.0
1992,1347,9,3,33.0
1993,1347,10,3,33.0
1994,1347,11,3,32.0
1995,1347,12,3,32.0
1996,1347,13,3,33.0
1997,1347,14,3,34.0
1998,1347,15,3,31.0
1999,1347,16,3,34.0
2000,1347,17,3,35.0
2001,1347,18,3,34.0
2002,1347,19,3,35.0
2003,1347,20,3,34.0
2004,1347,21,3,33.0
2005,1347,22,3,31.0
2006,1347,23,3,28.0
2007,1347,24,3,26.0
2008,1347,25,3,26.0
2009,1347,26,3,24.0
2010,1347,27,3,22.0
2011,1347,28,3,21.0
2012,1347,29,3,22.0
2013,1347,30,3,19.0
2014,1347,31,3,22.0
2914,1347,1,4,20.0
2915,1347,2,4,19.0
2916,1347,3,4,18.0
2917,1347,4,4,17.0
2918,1347,5,4,15.0
2919,1347,6,4,14.0
2920,1347,7,4,13.0
2921,1347,8,4,12.0
2922,1347,9,4,10.0
2923,1347,10,4,11.0
2924,1347,11,4,9.7
2925,1347,12,4,8.4
2926,1347,13,4,9.1
2927,1347,14,4,8.1
2928,1347,15,4,7.2
2929,1347,16,4,7.2
2930,1347,17,4,6.2
2931,1347,18,4,6.2
2932,1347,19,4,5.9
2933,1347,20,4,6.1
2934,1347,21,4,5.5
2935,1347,22,4,5.7
2936,1347,23,4,5.4
2937,1347,24,4,5.4
2938,1347,25,4,5.3
2939,1347,26,4,3.7
2940,1347,27,4,3.5
2941,1347,28,4,2.8
2942,1347,29,4,2.4
2943,1347,30,4,2.0
2944,1347,31,4,1.8
3844,1347,1,5,1.3
3845,1347,2,5,1.0
3846,1347,3,5,0.9
3847,1347,4,5,0.9
3848,1347,5,5,0.9
3849,1347,6,5,0.87
3850,1347,7,5,0.83
3851,1347,8,5,0.9
3852,1347,9,5,0.6
3853,1347,10,5,0.4
3854,1347,11,5,0.08
3855,1347,12,5,
3856,1347,13,5,
3857,1347,14,5,
3858,1347,15,5,
3859,1347,16,5,
3860,1347,17,5,
3861,1347,18,5,
3862,1347,19,5,
3863,1347,20,5,
3864,1347,21,5,
3865,1347,22,5,
3866,1347,23,5,
3867,1347,24,5,
3868,1347,25,5,
3869,1347,26,5,
3870,1347,27,5,
3871,1347,28,5,
3872,1347,29,5,
3873,1347,30,5,
3874,1347,31,5,
4774,1347,1,6,
4775,1347,2,6,
4776,1347,3,6,
4777,1347,4,6,
4778,1347,5,6,
4779,1347,6,6,
4780,1347,7,6,
4781,1347,8,6,
4782,1347,9,6,
4783,1347,10,6,
4784,1347,11,6,
4785,1347,12,6,
4786,1347,13,6,
4787,1347,14,6,
4788,1347,15,6,
4789,1347,16,6,
4790,1347,17,6,
4791,1347,18,6,
4792,1347,19,6,
4793,1347,20,6,
4794,1347,21,6,
4795,1347,22,6,
4796,1347,23,6,
4797,1347,24,6,
4798,1347,25,6,
4799,1347,26,6,
4800,1347,27,6,
4801,1347,28,6,
4802,1347,29,6,
4803,1347,30,6,
4804,1347,31,6,
5704,1347,1,7,
5705,1347,2,7,
5706,1347,3,7,
5707,1347,4,7,
5708,1347,5,7,
5709,1347,6,7,
5710,1347,7,7,
5711,1347,8,7,
5712,1347,9,7,
5713,1347,10,7,
5714,1347,11,7,
5715,1347,12,7,
5716,1347,13,7,
5717,1347,14,7,
5718,1347,15,7,
5719,1347,16,7,
5720,1347,17,7,
5721,1347,18,7,
5722,1347,19,7,
5723,1347,20,7,
5724,1347,21,7,
5725,1347,22,7,
5726,1347,23,7,
5727,1347,24,7,
5728,1347,25,7,
5729,1347,26,7,
5730,1347,27,7,
5731,1347,28,7,
5732,1347,29,7,
5733,1347,30,7,
5734,1347,31,7,
6634,1347,1,8,
6635,1347,2,8,
6636,1347,3,8,
6637,1347,4,8,
6638,1347,5,8,
6639,1347,6,8,
6640,1347,7,8,
6641,1347,8,8,
6642,1347,9,8,
6643,1347,10,8,
6644,1347,11,8,
6645,1347,12,8,
6646,1347,13,8,
6647,1347,14,8,
6648,1347,15,8,
6649,1347,16,8,
6650,1347,17,8,
6651,1347,18,8,
6652,1347,19,8,
6653,1347,20,8,
6654,1347,21,8,
6655,1347,22,8,
6656,1347,23,8,
6657,1347,24,8,
6658,1347,25,8,
6659,1347,26,8,
6660,1347,27,8,
6661,1347,28,8,
6662,1347,29,8,
6663,1347,30,8,
6664,1347,31,8,
7564,1347,1,9,
7565,1347,2,9,
7566,1347,3,9,
7567,1347,4,9,
7568,1347,5,9,
7569,1347,6,9,
7570,1347,7,9,0.9
7571,1347,8,9,0.59
7572,1347,9,9,0.47
7573,1347,10,9,0.36
7574,1347,11,9,0.36
7575,1347,12,9,0.36
7576,1347,13,9,0.3
7577,1347,14,9,0.3
7578,1347,15,9,0.3
7579,1347,16,9,0.27
7580,1347,17,9,0.5
7581,1347,18,9,0.43
7582,1347,19,9,0.43
7583,1347,20,9,0.36
7584,1347,21,9,0.23
7585,1347,22,9,0.23
7586,1347,23,9,0.3
7587,1347,24,9,0.3
7588,1347,25,9,0.27
7589,1347,26,9,0.23
7590,1347,27,9,0.56
7591,1347,28,9,0.5
7592,1347,29,9,0.5
7593,1347,30,9,0.39
7594,1347,31,9,
8494,1347,1,10,0.33
8495,1347,2,10,0.3
8496,1347,3,10,0.3
8497,1347,4,10,0.3
8498,1347,5,10,0.3
8499,1347,6,10,0.43
8500,1347,7,10,0.47
8501,1347,8,10,0.39
8502,1347,9,10,0.36
8503,1347,10,10,0.36
8504,1347,11,10,0.36
8505,1347,12,10,0.36
8506,1347,13,10,0.5
8507,1347,14,10,0.36
8508,1347,15,10,0.36
8509,1347,16,10,0.43
8510,1347,17,10,0.43
8511,1347,18,10,0.4
8512,1347,19,10,0.36
8513,1347,20,10,0.4
8514,1347,21,10,0.43
8515,1347,22,10,0.43
8516,1347,23,10,0.43
8517,1347,24,10,0.43
8518,1347,25,10,0.5
8519,1347,26,10,0.46
8520,1347,27,10,0.3
8521,1347,28,10,0.15
8522,1347,29,10,0.15
8523,1347,30,10,0.43
8524,1347,31,10,
9424,1347,1,11,0.43
9425,1347,2,11,0.47
9426,1347,3,11,0.5
9427,1347,4,11,0.53
9428,1347,5,11,0.5
9429,1347,6,11,0.5
9430,1347,7,11,0.5
9431,1347,8,11,0.36
9432,1347,9,11,0.36
9433,1347,10,11,0.43
9434,1347,11,11,0.5
9435,1347,12,11,0.5
9436,1347,13,11,0.53
9437,1347,14,11,0.59
9438,1347,15,11,0.56
9439,1347,16,11,0.4
9440,1347,17,11,0.23
9441,1347,18,11,0.3
9442,1347,19,11,0.36
9443,1347,20,11,0.43
9444,1347,21,11,0.5
9445,1347,22,11,0.56
9446,1347,23,11,0.56
9447,1347,24,11,0.63
9448,1347,25,11,0.63
9449,1347,26,11,0.5
9450,1347,27,11,0.59
9451,1347,28,11,0.69
9452,1347,29,11,0.77
9453,1347,30,11,0.77
9454,1347,31,11,
10354,1347,1,12,0.8
10355,1347,2,12,0.82
10356,1347,3,12,0.83
10357,1347,4,12,0.86
10358,1347,5,12,0.9
10359,1347,6,12,0.9
10360,1347,7,12,0.9
10361,1347,8,12,1.0
10362,1347,9,12,4.4
10363,1347,10,12,3.8
10364,1347,11,12,2.9
10365,1347,12,12,2.8
10366,1347,13,12,2.6
10367,1347,14,12,2.5
10368,1347,15,12,2.8
10369,1347,16,12,3.7
10370,1347,17,12,5.2
10371,1347,18,12,5.7
10372,1347,19,12,5.9
10373,1347,20,12,6.3
10374,1347,21,12,7.2
10375,1347,22,12,5.7
10376,1347,23,12,5.9
10377,1347,24,12,5.9
10378,1347,25,12,5.5
10379,1347,26,12,5.1
10380,1347,27,12,6.1
10381,1347,28,12,8.0
10382,1347,29,12,15.0
10383,1347,30,12,
10384,1347,31,12,
155,1348,1,1,2.6
156,1348,2,1,2.2
157,1348,3,1,2.3
158,1348,4,1,2.5
159,1348,5,1,2.5
160,1348,6,1,2.5
161,1348,7,1,2.5
162,1348,8,1,2.4
163,1348,9,1,2.2
164,1348,10,1,2.2
165,1348,11,1,2.4
166,1348,12,1,3.7
167,1348,13,1,5.0
168,1348,14,1,4.5
169,1348,15,1,4.3
170,1348,16,1,4.3
171,1348,17,1,6.3
172,1348,18,1,8.9
173,1348,19,1,7.9
174,1348,20,1,6.5
175,1348,21,1,6.1
176,1348,22,1,5.7
177,1348,23,1,6.5
178,1348,24,1,6.5
179,1348,25,1,6.6
180,1348,26,1,8.2
181,1348,27,1,8.3
182,1348,28,1,9.0
183,1348,29,1,16.0
184,1348,30,1,35.0
185,1348,31,1,22.0
1085,1348,1,2,17.0
1086,1348,2,2,13.0
1087,1348,3,2,11.0
1088,1348,4,2,9.5
1089,1348,5,2,8.4
1090,1348,6,2,7.5
1091,1348,7,2,7.6
1092,1348,8,2,7.5
1093,1348,9,2,9.5
1094,1348,10,2,13.0
1095,1348,11,2,14.0
1096,1348,12,2,13.0
1097,1348,13,2,14.0
1098,1348,14,2,13.0
1099,1348,15,2,14.0
1100,1348,16,2,14.0
1101,1348,17,2,12.0
1102,1348,18,2,10.0
1103,1348,19,2,9.5
1104,1348,20,2,9.8
1105,1348,21,2,8.9
1106,1348,22,2,8.4
1107,1348,23,2,9.0
1108,1348,24,2,10.0
1109,1348,25,2,11.0
1110,1348,26,2,12.0
1111,1348,27,2,10.0
1112,1348,28,2,9.5
1113,1348,29,2,9.3
1114,1348,30,2,8.3
1115,1348,31,2,7.6
2015,1348,1,3,6.6
2016,1348,2,3,6.7
2017,1348,3,3,6.8
2018,1348,4,3,6.5
2019,1348,5,3,6.2
2020,1348,6,3,5.5
2021,1348,7,3,4.7
2022,1348,8,3,3.7
2023,1348,9,3,3.2
2024,1348,10,3,2.5
2025,1348,11,3,2.2
2026,1348,12,3,1.7
2027,1348,13,3,1.1
2028,1348,14,3,0.54
2029,1348,15,3,0.35
2030,1348,16,3,0.33
2031,1348,17,3,0.22
2032,1348,18,3,0.29
2033,1348,19,3,0.37
2034,1348,20,3,0.31
2035,1348,21,3,0.31
2036,1348,22,3,0.29
2037,1348,23,3,0.2
2038,1348,24,3,0.18
2039,1348,25,3,0.18
2040,1348,26,3,0.18
2041,1348,27,3,0.22
2042,1348,28,3,0.22
2043,1348,29,3,0.18
2044,1348,30,3,0.07
2045,1348,31,3,0.07
2945,1348,1,4,0.07
2946,1348,2,4,0.1
2947,1348,3,4,0.1
2948,1348,4,4,0.08
2949,1348,5,4,0.07
2950,1348,6,4,
2951,1348,7,4,
2952,1348,8,4,
2953,1348,9,4,
2954,1348,10,4,
2955,1348,11,4,
2956,1348,12,4,
2957,1348,13,4,
2958,1348,14,4,
2959,1348,15,4,
2960,1348,16,4,
2961,1348,17,4,
2962,1348,18,4,
2963,1348,19,4,
2964,1348,20,4,
2965,1348,21,4,
2966,1348,22,4,
2967,1348,23,4,
2968,1348,24,4,
2969,1348,25,4,
2970,1348,26,4,
2971,1348,27,4,
2972,1348,28,4,
2973,1348,29,4,
2974,1348,30,4,
2975,1348,31,4,
3875,1348,1,5,
3876,1348,2,5,
3877,1348,3,5,
3878,1348,4,5,
3879,1348,5,5,
3880,1348,6,5,
3881,1348,7,5,
3882,1348,8,5,
3883,1348,9,5,
3884,1348,10,5,
3885,1348,11,5,
3886,1348,12,5,
3887,1348,13,5,
3888,1348,14,5,
3889,1348,15,5,
3890,1348,16,5,
3891,1348,17,5,
3892,1348,18,5,
3893,1348,19,5,
3894,1348,20,5,
3895,1348,21,5,
3896,1348,22,5,
3897,1348,23,5,
3898,1348,24,5,
3899,1348,25,5,
3900,1348,26,5,
3901,1348,27,5,
3902,1348,28,5,
3903,1348,29,5,
3904,1348,30,5,
3905,1348,31,5,
4805,1348,1,6,
4806,1348,2,6,
4807,1348,3,6,
4808,1348,4,6,
4809,1348,5,6,
4810,1348,6,6,
4811,1348,7,6,
4812,1348,8,6,
4813,1348,9,6,
4814,1348,10,6,
4815,1348,11,6,
4816,1348,12,6,
4817,1348,13,6,
4818,1348,14,6,
4819,1348,15,6,
4820,1348,16,6,
4821,1348,17,6,
4822,1348,18,6,
4823,1348,19,6,
4824,1348,20,6,
4825,1348,21,6,
4826,1348,22,6,
4827,1348,23,6,
4828,1348,24,6,
4829,1348,25,6,
4830,1348,26,6,
4831,1348,27,6,
4832,1348,28,6,
4833,1348,29,6,
4834,1348,30,6,
4835,1348,31,6,
5735,1348,1,7,
5736,1348,2,7,
5737,1348,3,7,
5738,1348,4,7,
5739,1348,5,7,
5740,1348,6,7,
5741,1348,7,7,
5742,1348,8,7,
5743,1348,9,7,
5744,1348,10,7,
5745,1348,11,7,
5746,1348,12,7,
5747,1348,13,7,
5748,1348,14,7,
5749,1348,15,7,
5750,1348,16,7,
5751,1348,17,7,
5752,1348,18,7,
5753,1348,19,7,
5754,1348,20,7,
5755,1348,21,7,
5756,1348,22,7,
5757,1348,23,7,
5758,1348,24,7,
5759,1348,25,7,
5760,1348,26,7,
5761,1348,27,7,
5762,1348,28,7,
5763,1348,29,7,
5764,1348,30,7,3.5
5765,1348,31,7,
6665,1348,1,8,2.1
6666,1348,2,8,1.8
6667,1348,3,8,2.0
6668,1348,4,8,1.3
6669,1348,5,8,0.97
6670,1348,6,8,0.72
6671,1348,7,8,0.41
6672,1348,8,8,0.43
6673,1348,9,8,0.24
6674,1348,10,8,0.12
6675,1348,11,8,0.07
6676,1348,12,8,0.24
6677,1348,13,8,0.52
6678,1348,14,8,0.31
6679,1348,15,8,0.31
6680,1348,16,8,0.22
6681,1348,17,8,0.13
6682,1348,18,8,0.13
6683,1348,19,8,0.08
6684,1348,20,8,0.08
6685,1348,21,8,0.07
6686,1348,22,8,0.09
6687,1348,23,8,0.07
6688,1348,24,8,0.06
6689,1348,25,8,0.02
6690,1348,26,8,0.01
6691,1348,27,8,0.03
6692,1348,28,8,0.03
6693,1348,29,8,0.04
6694,1348,30,8,0.03
6695,1348,31,8,
7595,1348,1,9,0.03
7596,1348,2,9,0.04
7597,1348,3,9,0.09
7598,1348,4,9,0.07
7599,1348,5,9,0.06
7600,1348,6,9,0.06
7601,1348,7,9,0.03
7602,1348,8,9,0.04
7603,1348,9,9,0.06
7604,1348,10,9,0.06
7605,1348,11,9,0.01
7606,1348,12,9,0.01
7607,1348,13,9,0.01
7608,1348,14,9,0.01
7609,1348,15,9,0.01
7610,1348,16,9,0.01
7611,1348,17,9,0.01
7612,1348,18,9,0.01
7613,1348,19,9,0.01
7614,1348,20,9,0.01
7615,1348,21,9,0.02
7616,1348,22,9,0.03
7617,1348,23,9,0.03
7618,1348,24,9,0.03
7619,1348,25,9,0.04
7620,1348,26,9,0.04
7621,1348,27,9,0.04
7622,1348,28,9,0.04
7623,1348,29,9,0.04
7624,1348,30,9,0.03
7625,1348,31,9,
8525,1348,1,10,0.02
8526,1348,2,10,0.02
8527,1348,3,10,2.8
8528,1348,4,10,1.6
8529,1348,5,10,1.2
8530,1348,6,10,1.2
8531,1348,7,10,1.0
8532,1348,8,10,0.89
8533,1348,9,10,0.89
8534,1348,10,10,0.89
8535,1348,11,10,0.72
8536,1348,12,10,0.72
8537,1348,13,10,0.45
8538,1348,14,10,0.39
8539,1348,15,10,0.39
8540,1348,16,10,0.39
8541,1348,17,10,0.48
8542,1348,18,10,0.48
8543,1348,19,10,0.39
8544,1348,20,10,0.39
8545,1348,21,10,0.37
8546,1348,22,10,0.35
8547,1348,23,10,0.27
8548,1348,24,10,0.24
8549,1348,25,10,0.22
8550,1348,26,10,0.22
8551,1348,27,10,0.18
8552,1348,28,10,0.14
8553,1348,29,10,0.14
8554,1348,30,10,0.14
8555,1348,31,10,
9455,1348,1,11,0.18
9456,1348,2,11,0.27
9457,1348,3,11,0.27
9458,1348,4,11,0.18
9459,1348,5,11,0.27
9460,1348,6,11,0.27
9461,1348,7,11,0.28
9462,1348,8,11,0.31
9463,1348,9,11,0.31
9464,1348,10,11,0.28
9465,1348,11,11,0.14
9466,1348,12,11,0.12
9467,1348,13,11,0.12
9468,1348,14,11,0.12
9469,1348,15,11,0.12
9470,1348,16,11,0.12
9471,1348,17,11,0.12
9472,1348,18,11,0.12
9473,1348,19,11,0.13
9474,1348,20,11,0.12
9475,1348,21,11,0.12
9476,1348,22,11,0.12
9477,1348,23,11,0.12
9478,1348,24,11,0.12
9479,1348,25,11,0.12
9480,1348,26,11,0.12
9481,1348,27,11,0.12
9482,1348,28,11,0.12
9483,1348,29,11,0.12
9484,1348,30,11,0.12
9485,1348,31,11,
10385,1348,1,12,0.11
10386,1348,2,12,0.09
10387,1348,3,12,0.14
10388,1348,4,12,0.31
10389,1348,5,12,0.31
10390,1348,6,12,0.31
10391,1348,7,12,0.31
10392,1348,8,12,0.29
10393,1348,9,12,0.27
10394,1348,10,12,0.27
10395,1348,11,12,0.27
10396,1348,12,12,0.27
10397,1348,13,12,0.29
10398,1348,14,12,0.31
10399,1348,15,12,0.39
10400,1348,16,12,0.64
10401,1348,17,12,0.52
10402,1348,18,12,0.43
10403,1348,19,12,0.48
10404,1348,20,12,0.81
10405,1348,21,12,0.85
10406,1348,22,12,0.89
10407,1348,23,12,1.2
10408,1348,24,12,1.2
10409,1348,25,12,1.1
10410,1348,26,12,1.1
10411,1348,27,12,1.1
10412,1348,28,12,4.7
10413,1348,29,12,3.7
10414,1348,30,12,
10415,1348,31,12,
186,1349,1,1,
187,1349,2,1,
188,1349,3,1,
189,1349,4,1,
190,1349,5,1,
191,1349,6,1,
192,1349,7,1,
193,1349,8,1,
194,1349,9,1,
195,1349,10,1,
196,1349,11,1,0.13
197,1349,12,1,0.2
