,sal,rooz,Month,golman_abShoor_EV
9727,1378,25,9,0.1
9728,1378,26,9,0.1
9729,1378,27,9,0.1
9730,1378,28,9,0.2
9731,1378,29,9,0.3
9732,1378,30,9,0.1
9733,1378,31,9,
10881,1378,1,10,0.3
10882,1378,2,10,0.1
10883,1378,3,10,0.2
10884,1378,4,10,0.1
10885,1378,5,10,0.3
10886,1378,6,10,0.4
10887,1378,7,10,0.3
10888,1378,8,10,0.6
10889,1378,9,10,0.3
10890,1378,10,10,0.3
10891,1378,11,10,0.4
10892,1378,12,10,0.5
10893,1378,13,10,0.2
10894,1378,14,10,0.3
10895,1378,15,10,0.8
10896,1378,16,10,0.4
10897,1378,17,10,0.3
10898,1378,18,10,0.3
10899,1378,19,10,0.3
10900,1378,20,10,0.3
10901,1378,21,10,0.1
10902,1378,22,10,0.1
10903,1378,23,10,2.8
10904,1378,24,10,1.9
10905,1378,25,10,0.1
10906,1378,26,10,3.7
10907,1378,27,10,0.3
10908,1378,28,10,0.3
10909,1378,29,10,0.1
10910,1378,30,10,0.2
10911,1378,31,10,
12059,1378,1,11,0.2
12060,1378,2,11,0.4
12061,1378,3,11,0.6
12062,1378,4,11,0.6
12063,1378,5,11,1.6
12064,1378,6,11,1.3
12065,1378,7,11,0.8
12066,1378,8,11,0.9
12067,1378,9,11,0.7
12068,1378,10,11,0.9
12069,1378,11,11,0.3
12070,1378,12,11,0.3
12071,1378,13,11,0.6
12072,1378,14,11,0.3
12073,1378,15,11,0.4
12074,1378,16,11,0.3
12075,1378,17,11,0.5
12076,1378,18,11,0.3
12077,1378,19,11,0.3
12078,1378,20,11,0.7
12079,1378,21,11,0.6
12080,1378,22,11,0.1
12081,1378,23,11,0.4
12082,1378,24,11,0.5
12083,1378,25,11,0.5
12084,1378,26,11,0.1
12085,1378,27,11,0.2
12086,1378,28,11,0.3
12087,1378,29,11,0.3
12088,1378,30,11,3.1
12089,1378,31,11,
13237,1378,1,12,0.3
13238,1378,2,12,0.5
13239,1378,3,12,0.6
13240,1378,4,12,0.3
13241,1378,5,12,0.6
13242,1378,6,12,0.9
13243,1378,7,12,0.9
13244,1378,8,12,0.6
13245,1378,9,12,0.2
13246,1378,10,12,0.1
13247,1378,11,12,0.3
13248,1378,12,12,1.4
13249,1378,13,12,
13250,1378,14,12,0.5
13251,1378,15,12,0.6
13252,1378,16,12,0.2
13253,1378,17,12,0.3
13254,1378,18,12,1.1
13255,1378,19,12,1.8
13256,1378,20,12,0.4
13257,1378,21,12,0.5
13258,1378,22,12,0.5
13259,1378,23,12,1.1
13260,1378,24,12,1.6
13261,1378,25,12,1.8
13262,1378,26,12,2.8
13263,1378,27,12,1.3
13264,1378,28,12,1.2
13265,1378,29,12,1.0
13266,1378,30,12,
13267,1378,31,12,
310,1379,1,1,4.0
311,1379,2,1,1.5
312,1379,3,1,2.3
313,1379,4,1,4.5
314,1379,5,1,11.6
315,1379,6,1,2.8
316,1379,7,1,4.1
317,1379,8,1,2.6
318,1379,9,1,4.2
319,1379,10,1,5.6
320,1379,11,1,2.7
321,1379,12,1,2.9
322,1379,13,1,3.7
323,1379,14,1,2.8
324,1379,15,1,2.8
325,1379,16,1,5.1
326,1379,17,1,3.5
327,1379,18,1,4.8
328,1379,19,1,13.6
329,1379,20,1,14.5
330,1379,21,1,2.6
331,1379,22,1,7.6
332,1379,23,1,4.2
333,1379,24,1,4.5
334,1379,25,1,5.3
335,1379,26,1,5.0
336,1379,27,1,4.8
337,1379,28,1,5.7
338,1379,29,1,4.0
339,1379,30,1,4.7
340,1379,31,1,6.6
1488,1379,1,2,3.5
1489,1379,2,2,4.2
1490,1379,3,2,4.4
1491,1379,4,2,3.7
1492,1379,5,2,15.4
1493,1379,6,2,3.5
1494,1379,7,2,3.3
1495,1379,8,2,4.4
1496,1379,9,2,5.0
1497,1379,10,2,4.4
1498,1379,11,2,3.3
1499,1379,12,2,3.4
1500,1379,13,2,5.2
1501,1379,14,2,2.4
1502,1379,15,2,5.9
1503,1379,16,2,3.5
1504,1379,17,2,4.2
1505,1379,18,2,6.1
1506,1379,19,2,3.7
1507,1379,20,2,4.2
1508,1379,21,2,6.0
1509,1379,22,2,3.2
1510,1379,23,2,4.3
1511,1379,24,2,5.7
1512,1379,25,2,4.1
1513,1379,26,2,4.5
1514,1379,27,2,7.3
1515,1379,28,2,3.6
1516,1379,29,2,3.5
1517,1379,30,2,5.7
1518,1379,31,2,3.5
2666,1379,1,3,6.5
2667,1379,2,3,6.5
2668,1379,3,3,4.9
2669,1379,4,3,6.1
2670,1379,5,3,8.5
2671,1379,6,3,4.6
2672,1379,7,3,6.9
2673,1379,8,3,5.6
2674,1379,9,3,1.1
2675,1379,10,3,6.0
2676,1379,11,3,7.9
2677,1379,12,3,3.8
2678,1379,13,3,5.9
2679,1379,14,3,6.6
2680,1379,15,3,5.2
2681,1379,16,3,6.2
2682,1379,17,3,7.3
2683,1379,18,3,7.3
2684,1379,19,3,6.1
2685,1379,20,3,5.3
2686,1379,21,3,7.3
2687,1379,22,3,7.3
2688,1379,23,3,7.1
2689,1379,24,3,6.4
2690,1379,25,3,7.9
2691,1379,26,3,8.0
2692,1379,27,3,5.5
2693,1379,28,3,5.5
2694,1379,29,3,6.6
2695,1379,30,3,9.6
2696,1379,31,3,5.2
3844,1379,1,4,8.0
3845,1379,2,4,9.4
3846,1379,3,4,8.0
3847,1379,4,4,7.3
3848,1379,5,4,11.4
3849,1379,6,4,5.8
3850,1379,7,4,8.0
3851,1379,8,4,8.3
3852,1379,9,4,7.2
3853,1379,10,4,7.5
3854,1379,11,4,9.4
3855,1379,12,4,8.0
3856,1379,13,4,8.1
3857,1379,14,4,8.9
3858,1379,15,4,8.0
3859,1379,16,4,9.1
3860,1379,17,4,10.2
3861,1379,18,4,7.7
3862,1379,19,4,7.4
3863,1379,20,4,7.4
3864,1379,21,4,7.4
3865,1379,22,4,5.9
3866,1379,23,4,6.9
3867,1379,24,4,7.1
3868,1379,25,4,7.7
3869,1379,26,4,9.2
3870,1379,27,4,0.6
3871,1379,28,4,9.4
3872,1379,29,4,6.8
3873,1379,30,4,6.0
3874,1379,31,4,8.1
5022,1379,1,5,4.6
5023,1379,2,5,4.6
5024,1379,3,5,5.2
5025,1379,4,5,5.7
5026,1379,5,5,6.2
5027,1379,6,5,6.3
5028,1379,7,5,5.2
5029,1379,8,5,5.6
5030,1379,9,5,7.2
5031,1379,10,5,6.8
5032,1379,11,5,7.0
5033,1379,12,5,5.4
5034,1379,13,5,5.8
5035,1379,14,5,5.3
5036,1379,15,5,5.0
5037,1379,16,5,6.0
5038,1379,17,5,5.4
5039,1379,18,5,4.9
5040,1379,19,5,6.1
5041,1379,20,5,4.5
5042,1379,21,5,4.5
5043,1379,22,5,4.5
5044,1379,23,5,4.2
5045,1379,24,5,6.0
5046,1379,25,5,6.6
5047,1379,26,5,5.2
5048,1379,27,5,5.3
5049,1379,28,5,5.2
5050,1379,29,5,5.0
5051,1379,30,5,5.2
5052,1379,31,5,4.7
6200,1379,1,6,5.2
6201,1379,2,6,5.3
6202,1379,3,6,4.5
6203,1379,4,6,5.2
6204,1379,5,6,4.5
6205,1379,6,6,4.8
6206,1379,7,6,4.3
6207,1379,8,6,5.2
6208,1379,9,6,5.2
6209,1379,10,6,5.2
6210,1379,11,6,5.0
6211,1379,12,6,5.0
6212,1379,13,6,4.4
6213,1379,14,6,4.1
6214,1379,15,6,5.9
6215,1379,16,6,3.7
6216,1379,17,6,4.3
6217,1379,18,6,4.7
6218,1379,19,6,5.8
6219,1379,20,6,5.2
6220,1379,21,6,5.5
6221,1379,22,6,5.5
6222,1379,23,6,5.2
6223,1379,24,6,4.8
6224,1379,25,6,4.4
6225,1379,26,6,4.0
6226,1379,27,6,4.8
6227,1379,28,6,4.1
6228,1379,29,6,4.6
6229,1379,30,6,3.5
6230,1379,31,6,3.3
7378,1379,1,7,3.1
7379,1379,2,7,4.5
7380,1379,3,7,3.9
7381,1379,4,7,3.6
7382,1379,5,7,3.4
7383,1379,6,7,4.5
7384,1379,7,7,7.5
7385,1379,8,7,0.1
7386,1379,9,7,4.8
7387,1379,10,7,2.7
7388,1379,11,7,1.0
7389,1379,12,7,2.5
7390,1379,13,7,1.9
7391,1379,14,7,1.7
7392,1379,15,7,2.1
7393,1379,16,7,3.6
7394,1379,17,7,3.2
7395,1379,18,7,2.3
7396,1379,19,7,2.8
7397,1379,20,7,2.1
7398,1379,21,7,3.0
7399,1379,22,7,0.7
7400,1379,23,7,0.4
7401,1379,24,7,1.7
7402,1379,25,7,0.4
7403,1379,26,7,3.2
7404,1379,27,7,0.1
7405,1379,28,7,3.6
7406,1379,29,7,3.3
7407,1379,30,7,4.0
7408,1379,31,7,
8556,1379,1,8,4.1
8557,1379,2,8,4.3
8558,1379,3,8,7.0
8559,1379,4,8,2.2
8560,1379,5,8,0.9
8561,1379,6,8,1.0
8562,1379,7,8,0.8
8563,1379,8,8,1.7
8564,1379,9,8,1.3
8565,1379,10,8,2.2
8566,1379,11,8,5.2
8567,1379,12,8,4.5
8568,1379,13,8,0.3
8569,1379,14,8,0.8
8570,1379,15,8,1.7
8571,1379,16,8,1.5
8572,1379,17,8,1.8
8573,1379,18,8,1.7
8574,1379,19,8,1.1
8575,1379,20,8,0.9
8576,1379,21,8,0.8
8577,1379,22,8,1.1
8578,1379,23,8,1.2
8579,1379,24,8,1.5
8580,1379,25,8,0.9
8581,1379,26,8,1.3
8582,1379,27,8,1.0
8583,1379,28,8,0.5
8584,1379,29,8,1.0
8585,1379,30,8,0.4
8586,1379,31,8,
9734,1379,1,9,0.6
9735,1379,2,9,0.5
9736,1379,3,9,0.5
9737,1379,4,9,18.8
9738,1379,5,9,6.3
9739,1379,6,9,0.6
9740,1379,7,9,0.5
9741,1379,8,9,0.3
9742,1379,9,9,0.4
9743,1379,10,9,0.3
9744,1379,11,9,0.3
9745,1379,12,9,0.3
9746,1379,13,9,0.2
9747,1379,14,9,0.4
9748,1379,15,9,0.3
9749,1379,16,9,2.0
9750,1379,17,9,0.2
9751,1379,18,9,0.3
9752,1379,19,9,0.6
9753,1379,20,9,3.9
9754,1379,21,9,0.3
9755,1379,22,9,0.3
9756,1379,23,9,0.1
9757,1379,24,9,1.7
9758,1379,25,9,1.3
9759,1379,26,9,0.3
9760,1379,27,9,0.4
9761,1379,28,9,0.3
9762,1379,29,9,0.3
9763,1379,30,9,2.9
9764,1379,31,9,
10912,1379,1,10,0.2
10913,1379,2,10,1.4
10914,1379,3,10,0.9
10915,1379,4,10,0.5
10916,1379,5,10,0.3
10917,1379,6,10,0.4
10918,1379,7,10,0.5
10919,1379,8,10,0.4
10920,1379,9,10,0.4
10921,1379,10,10,0.4
10922,1379,11,10,0.3
10923,1379,12,10,0.4
10924,1379,13,10,0.1
10925,1379,14,10,0.2
10926,1379,15,10,0.1
10927,1379,16,10,0.2
10928,1379,17,10,0.1
10929,1379,18,10,0.3
10930,1379,19,10,0.2
10931,1379,20,10,0.1
10932,1379,21,10,0.3
10933,1379,22,10,0.1
10934,1379,23,10,0.2
10935,1379,24,10,0.3
10936,1379,25,10,0.3
10937,1379,26,10,0.1
10938,1379,27,10,0.2
10939,1379,28,10,0.3
10940,1379,29,10,0.3
10941,1379,30,10,0.3
10942,1379,31,10,
12090,1379,1,11,0.6
12091,1379,2,11,1.7
12092,1379,3,11,0.1
12093,1379,4,11,0.1
12094,1379,5,11,3.7
12095,1379,6,11,8.7
12096,1379,7,11,2.5
12097,1379,8,11,0.2
12098,1379,9,11,0.1
12099,1379,10,11,0.2
12100,1379,11,11,0.1
12101,1379,12,11,0.1
12102,1379,13,11,0.2
12103,1379,14,11,0.1
12104,1379,15,11,0.2
12105,1379,16,11,0.2
12106,1379,17,11,0.2
12107,1379,18,11,0.3
12108,1379,19,11,0.4
12109,1379,20,11,0.2
12110,1379,21,11,0.3
12111,1379,22,11,0.7
12112,1379,23,11,0.3
12113,1379,24,11,0.4
12114,1379,25,11,0.4
12115,1379,26,11,0.9
12116,1379,27,11,1.0
12117,1379,28,11,0.2
12118,1379,29,11,0.2
12119,1379,30,11,0.3
12120,1379,31,11,
13268,1379,1,12,0.5
13269,1379,2,12,0.4
13270,1379,3,12,0.8
13271,1379,4,12,1.2
13272,1379,5,12,0.3
13273,1379,6,12,1.0
13274,1379,7,12,0.6
13275,1379,8,12,1.0
13276,1379,9,12,0.7
13277,1379,10,12,1.0
13278,1379,11,12,1.0
13279,1379,12,12,1.0
13280,1379,13,12,3.1
13281,1379,14,12,0.8
13282,1379,15,12,1.1
13283,1379,16,12,1.3
13284,1379,17,12,2.1
13285,1379,18,12,0.6
13286,1379,19,12,13.1
13287,1379,20,12,1.5
13288,1379,21,12,0.7
13289,1379,22,12,0.9
13290,1379,23,12,1.0
13291,1379,24,12,1.1
13292,1379,25,12,1.3
13293,1379,26,12,2.1
13294,1379,27,12,1.4
13295,1379,28,12,2.1
13296,1379,29,12,1.1
13297,1379,30,12,1.5
13298,1379,31,12,
341,1380,1,1,0.1
342,1380,2,1,0.7
343,1380,3,1,2.5
344,1380,4,1,2.0
345,1380,5,1,2.0
346,1380,6,1,0.9
347,1380,7,1,2.0
348,1380,8,1,3.1
349,1380,9,1,2.7
350,1380,10,1,5.9
351,1380,11,1,4.0
352,1380,12,1,0.4
353,1380,13,1,2.7
354,1380,14,1,2.8
355,1380,15,1,1.7
356,1380,16,1,2.8
357,1380,17,1,1.2
358,1380,18,1,3.7
359,1380,19,1,7.4
360,1380,20,1,2.6
361,1380,21,1,4.2
362,1380,22,1,4.2
363,1380,23,1,2.4
364,1380,24,1,2.5
365,1380,25,1,3.8
366,1380,26,1,3.7
367,1380,27,1,2.5
368,1380,28,1,1.6
369,1380,29,1,3.6
370,1380,30,1,1.5
371,1380,31,1,2.8
1519,1380,1,2,0.3
1520,1380,2,2,1.9
1521,1380,3,2,2.3
1522,1380,4,2,1.9
1523,1380,5,2,3.6
1524,1380,6,2,4.2
1525,1380,7,2,3.8
1526,1380,8,2,3.5
1527,1380,9,2,4.1
1528,1380,10,2,4.7
1529,1380,11,2,4.4
1530,1380,12,2,3.7
1531,1380,13,2,1.9
1532,1380,14,2,3.9
1533,1380,15,2,1.3
1534,1380,16,2,2.6
1535,1380,17,2,3.0
1536,1380,18,2,3.1
1537,1380,19,2,4.4
1538,1380,20,2,1.7
1539,1380,21,2,2.1
1540,1380,22,2,2.8
1541,1380,23,2,2.4
1542,1380,24,2,0.4
1543,1380,25,2,1.7
1544,1380,26,2,2.3
1545,1380,27,2,2.4
1546,1380,28,2,1.7
1547,1380,29,2,4.0
1548,1380,30,2,3.4
1549,1380,31,2,4.9
2697,1380,1,3,2.6
2698,1380,2,3,4.5
2699,1380,3,3,3.1
2700,1380,4,3,2.5
2701,1380,5,3,3.4
2702,1380,6,3,3.5
2703,1380,7,3,3.5
2704,1380,8,3,4.1
2705,1380,9,3,3.6
2706,1380,10,3,3.8
2707,1380,11,3,5.1
2708,1380,12,3,5.7
2709,1380,13,3,5.2
2710,1380,14,3,5.2
2711,1380,15,3,4.5
2712,1380,16,3,6.3
2713,1380,17,3,5.2
2714,1380,18,3,5.2
2715,1380,19,3,3.8
2716,1380,20,3,5.4
2717,1380,21,3,5.9
2718,1380,22,3,5.5
2719,1380,23,3,5.4
2720,1380,24,3,5.7
2721,1380,25,3,4.3
2722,1380,26,3,4.8
2723,1380,27,3,4.8
2724,1380,28,3,9.8
2725,1380,29,3,7.9
2726,1380,30,3,8.3
2727,1380,31,3,5.4
3875,1380,1,4,5.9
3876,1380,2,4,5.4
3877,1380,3,4,5.6
3878,1380,4,4,5.5
3879,1380,5,4,5.2
3880,1380,6,4,5.9
3881,1380,7,4,6.0
3882,1380,8,4,5.9
3883,1380,9,4,5.9
3884,1380,10,4,6.1
3885,1380,11,4,6.0
3886,1380,12,4,6.2
3887,1380,13,4,6.2
3888,1380,14,4,6.6
3889,1380,15,4,5.4
3890,1380,16,4,5.8
3891,1380,17,4,5.8
3892,1380,18,4,5.2
3893,1380,19,4,5.4
3894,1380,20,4,5.4
3895,1380,21,4,6.6
3896,1380,22,4,6.7
3897,1380,23,4,7.2
3898,1380,24,4,6.8
3899,1380,25,4,8.0
3900,1380,26,4,3.8
3901,1380,27,4,5.3
3902,1380,28,4,6.2
3903,1380,29,4,9.2
3904,1380,30,4,7.1
3905,1380,31,4,7.2
5053,1380,1,5,5.2
5054,1380,2,5,7.3
5055,1380,3,5,8.7
5056,1380,4,5,7.4
5057,1380,5,5,9.9
5058,1380,6,5,5.4
5059,1380,7,5,8.1
5060,1380,8,5,8.3
5061,1380,9,5,6.8
5062,1380,10,5,5.4
5063,1380,11,5,7.9
5064,1380,12,5,5.3
5065,1380,13,5,4.8
5066,1380,14,5,9.6
5067,1380,15,5,8.7
5068,1380,16,5,8.0
5069,1380,17,5,6.3
5070,1380,18,5,7.0
5071,1380,19,5,4.8
5072,1380,20,5,7.2
5073,1380,21,5,6.5
5074,1380,22,5,5.8
5075,1380,23,5,7.2
5076,1380,24,5,4.8
5077,1380,25,5,7.9
5078,1380,26,5,8.0
5079,1380,27,5,7.0
5080,1380,28,5,5.9
5081,1380,29,5,6.7
5082,1380,30,5,5.9
5083,1380,31,5,5.2
6231,1380,1,6,6.1
6232,1380,2,6,3.5
6233,1380,3,6,2.4
6234,1380,4,6,3.5
6235,1380,5,6,3.3
6236,1380,6,6,4.4
6237,1380,7,6,4.6
6238,1380,8,6,4.2
6239,1380,9,6,4.4
6240,1380,10,6,5.3
6241,1380,11,6,4.7
6242,1380,12,6,3.7
6243,1380,13,6,3.2
6244,1380,14,6,3.7
6245,1380,15,6,2.6
6246,1380,16,6,5.2
6247,1380,17,6,4.0
6248,1380,18,6,4.3
6249,1380,19,6,6.5
6250,1380,20,6,4.7
6251,1380,21,6,4.8
6252,1380,22,6,6.7
6253,1380,23,6,6.3
6254,1380,24,6,4.5
6255,1380,25,6,4.5
6256,1380,26,6,5.1
6257,1380,27,6,3.1
6258,1380,28,6,4.7
6259,1380,29,6,4.5
6260,1380,30,6,3.3
6261,1380,31,6,3.7
7409,1380,1,7,5.0
7410,1380,2,7,4.8
7411,1380,3,7,4.9
7412,1380,4,7,4.5
7413,1380,5,7,4.5
7414,1380,6,7,3.3
7415,1380,7,7,4.9
7416,1380,8,7,4.5
7417,1380,9,7,4.5
7418,1380,10,7,3.8
7419,1380,11,7,3.2
7420,1380,12,7,1.9
7421,1380,13,7,3.4
7422,1380,14,7,2.4
7423,1380,15,7,2.5
7424,1380,16,7,2.4
7425,1380,17,7,3.7
7426,1380,18,7,2.9
7427,1380,19,7,2.8
7428,1380,20,7,2.8
7429,1380,21,7,1.7
7430,1380,22,7,2.5
7431,1380,23,7,3.7
7432,1380,24,7,2.7
7433,1380,25,7,3.4
7434,1380,26,7,2.7
7435,1380,27,7,1.3
7436,1380,28,7,1.5
7437,1380,29,7,1.5
7438,1380,30,7,2.1
7439,1380,31,7,
8587,1380,1,8,4.9
8588,1380,2,8,3.5
8589,1380,3,8,3.4
8590,1380,4,8,3.6
8591,1380,5,8,3.7
8592,1380,6,8,3.4
8593,1380,7,8,6.6
8594,1380,8,8,1.7
8595,1380,9,8,2.9
8596,1380,10,8,1.4
8597,1380,11,8,1.5
8598,1380,12,8,1.2
8599,1380,13,8,1.0
8600,1380,14,8,3.4
8601,1380,15,8,2.3
8602,1380,16,8,4.5
8603,1380,17,8,0.6
8604,1380,18,8,1.0
8605,1380,19,8,1.3
8606,1380,20,8,1.4
8607,1380,21,8,1.9
8608,1380,22,8,1.4
8609,1380,23,8,0.7
8610,1380,24,8,0.6
8611,1380,25,8,1.1
8612,1380,26,8,1.5
8613,1380,27,8,1.9
8614,1380,28,8,1.3
8615,1380,29,8,0.6
8616,1380,30,8,0.7
8617,1380,31,8,
9765,1380,1,9,0.4
9766,1380,2,9,0.6
9767,1380,3,9,0.9
9768,1380,4,9,0.3
9769,1380,5,9,0.3
9770,1380,6,9,0.3
9771,1380,7,9,0.3
9772,1380,8,9,0.4
9773,1380,9,9,0.3
9774,1380,10,9,0.1
9775,1380,11,9,0.3
9776,1380,12,9,0.1
9777,1380,13,9,0.7
9778,1380,14,9,0.1
9779,1380,15,9,0.1
9780,1380,16,9,0.3
9781,1380,17,9,0.9
9782,1380,18,9,0.2
9783,1380,19,9,0.1
9784,1380,20,9,0.7
9785,1380,21,9,0.3
9786,1380,22,9,0.2
9787,1380,23,9,0.4
9788,1380,24,9,0.3
9789,1380,25,9,0.4
9790,1380,26,9,0.7
9791,1380,27,9,0.3
9792,1380,28,9,0.5
9793,1380,29,9,0.4
9794,1380,30,9,0.4
9795,1380,31,9,
10943,1380,1,10,4.8
10944,1380,2,10,5.6
10945,1380,3,10,5.1
10946,1380,4,10,4.2
10947,1380,5,10,5.5
10948,1380,6,10,5.8
10949,1380,7,10,5.9
10950,1380,8,10,5.3
10951,1380,9,10,7.5
10952,1380,10,10,3.5
10953,1380,11,10,5.2
10954,1380,12,10,3.6
10955,1380,13,10,0.4
10956,1380,14,10,3.9
10957,1380,15,10,3.7
10958,1380,16,10,0.5
10959,1380,17,10,7.0
10960,1380,18,10,4.6
10961,1380,19,10,3.6
10962,1380,20,10,3.6
10963,1380,21,10,2.2
10964,1380,22,10,2.2
10965,1380,23,10,2.7
10966,1380,24,10,2.2
10967,1380,25,10,1.5
10968,1380,26,10,2.0
10969,1380,27,10,1.7
10970,1380,28,10,1.4
10971,1380,29,10,1.5
10972,1380,30,10,2.1
10973,1380,31,10,
12121,1380,1,11,0.6
12122,1380,2,11,0.5
12123,1380,3,11,0.7
12124,1380,4,11,0.3
12125,1380,5,11,0.4
12126,1380,6,11,0.3
12127,1380,7,11,0.2
12128,1380,8,11,0.4
12129,1380,9,11,0.2
12130,1380,10,11,0.4
12131,1380,11,11,0.6
12132,1380,12,11,0.4
12133,1380,13,11,0.3
12134,1380,14,11,0.5
12135,1380,15,11,0.5
12136,1380,16,11,0.4
12137,1380,17,11,0.5
12138,1380,18,11,0.8
12139,1380,19,11,0.7
12140,1380,20,11,0.7
12141,1380,21,11,0.9
12142,1380,22,11,0.7
12143,1380,23,11,0.8
12144,1380,24,11,1.0
12145,1380,25,11,0.9
12146,1380,26,11,1.1
12147,1380,27,11,1.0
12148,1380,28,11,1.4
12149,1380,29,11,0.6
12150,1380,30,11,0.3
12151,1380,31,11,
13299,1380,1,12,1.1
13300,1380,2,12,1.0
13301,1380,3,12,1.7
13302,1380,4,12,1.0
13303,1380,5,12,1.9
13304,1380,6,12,0.4
13305,1380,7,12,1.2
13306,1380,8,12,2.8
13307,1380,9,12,1.2
13308,1380,10,12,1.0
13309,1380,11,12,1.4
13310,1380,12,12,1.5
13311,1380,13,12,1.5
13312,1380,14,12,1.7
13313,1380,15,12,1.8
13314,1380,16,12,1.9
13315,1380,17,12,2.1
13316,1380,18,12,1.3
13317,1380,19,12,1.7
13318,1380,20,12,1.7
13319,1380,21,12,2.0
13320,1380,22,12,1.8
13321,1380,23,12,1.7
13322,1380,24,12,1.0
13323,1380,25,12,2.2
13324,1380,26,12,1.7
13325,1380,27,12,0.1
13326,1380,28,12,0.6
13327,1380,29,12,0.1
13328,1380,30,12,
13329,1380,31,12,
372,1381,1,1,0.9
373,1381,1,1,0.9
374,1381,1,1,0.9
375,1381,2,1,3.6
376,1381,2,1,3.6
377,1381,2,1,3.6
378,1381,3,1,4.3
379,1381,3,1,4.3
380,1381,3,1,4.3
381,1381,4,1,5.2
382,1381,4,1,5.2
383,1381,4,1,5.2
384,1381,5,1,5.2
385,1381,5,1,5.2
386,1381,5,1,5.2
387,1381,6,1,4.1
388,1381,6,1,4.1
389,1381,6,1,4.1
390,1381,7,1,1.6
391,1381,7,1,1.6
392,1381,7,1,1.6
393,1381,8,1,2.0
394,1381,8,1,2.0
395,1381,8,1,2.0
396,1381,9,1,6.1
397,1381,9,1,6.1
398,1381,9,1,6.1
399,1381,10,1,1.3
400,1381,10,1,1.3
401,1381,10,1,1.3
402,1381,11,1,1.9
403,1381,11,1,1.9
404,1381,11,1,1.9
405,1381,12,1,2.4
406,1381,12,1,2.4
407,1381,12,1,2.4
408,1381,13,1,2.6
409,1381,13,1,2.6
410,1381,13,1,2.6
411,1381,14,1,3.4
412,1381,14,1,3.4
413,1381,14,1,3.4
414,1381,15,1,2.2
415,1381,15,1,2.2
416,1381,15,1,2.2
417,1381,16,1,4.5
418,1381,16,1,4.5
419,1381,16,1,4.5
420,1381,17,1,2.7
421,1381,17,1,2.7
422,1381,17,1,2.7
423,1381,18,1,2.5
424,1381,18,1,2.5
425,1381,18,1,2.5
426,1381,19,1,2.0
427,1381,19,1,2.0
428,1381,19,1,2.0
429,1381,20,1,1.5
430,1381,20,1,1.5
431,1381,20,1,1.5
432,1381,21,1,3.7
433,1381,21,1,3.7
434,1381,21,1,3.7
435,1381,22,1,3.4
436,1381,22,1,3.4
437,1381,22,1,3.4
438,1381,23,1,4.1
439,1381,23,1,4.1
440,1381,23,1,4.1
441,1381,24,1,3.4
442,1381,24,1,3.4
443,1381,24,1,3.4
444,1381,25,1,2.7
445,1381,25,1,2.7
446,1381,25,1,2.7
447,1381,26,1,1.9
448,1381,26,1,1.9
449,1381,26,1,1.9
450,1381,27,1,2.2
451,1381,27,1,2.2
452,1381,27,1,2.2
453,1381,28,1,0.6
454,1381,28,1,0.6
455,1381,28,1,0.6
456,1381,29,1,1.9
457,1381,29,1,1.9
458,1381,29,1,1.9
459,1381,30,1,0.7
460,1381,30,1,0.7
461,1381,30,1,0.7
462,1381,31,1,3.6
463,1381,31,1,3.6
464,1381,31,1,3.6
1550,1381,1,2,4.6
1551,1381,1,2,4.6
1552,1381,1,2,4.6
1553,1381,2,2,4.5
1554,1381,2,2,4.5
1555,1381,2,2,4.5
1556,1381,3,2,5.2
1557,1381,3,2,5.2
1558,1381,3,2,5.2
1559,1381,4,2,4.3
1560,1381,4,2,4.3
1561,1381,4,2,4.3
1562,1381,5,2,4.4
1563,1381,5,2,4.4
1564,1381,5,2,4.4
1565,1381,6,2,5.7
1566,1381,6,2,5.7
1567,1381,6,2,5.7
1568,1381,7,2,2.8
1569,1381,7,2,2.8
1570,1381,7,2,2.8
1571,1381,8,2,7.0
1572,1381,8,2,7.0
1573,1381,8,2,7.0
1574,1381,9,2,5.2
1575,1381,9,2,5.2
1576,1381,9,2,5.2
1577,1381,10,2,3.1
1578,1381,10,2,3.1
1579,1381,10,2,3.1
1580,1381,11,2,3.4
1581,1381,11,2,3.4
1582,1381,11,2,3.4
1583,1381,12,2,4.3
1584,1381,12,2,4.3
1585,1381,12,2,4.3
1586,1381,13,2,4.5
1587,1381,13,2,4.5
1588,1381,13,2,4.5
1589,1381,14,2,3.4
1590,1381,14,2,3.4
1591,1381,14,2,3.4
1592,1381,15,2,4.3
1593,1381,15,2,4.3
1594,1381,15,2,4.3
1595,1381,16,2,4.6
1596,1381,16,2,4.6
1597,1381,16,2,4.6
1598,1381,17,2,3.7
1599,1381,17,2,3.7
1600,1381,17,2,3.7
1601,1381,18,2,1.7
1602,1381,18,2,1.7
1603,1381,18,2,1.7
1604,1381,19,2,2.7
1605,1381,19,2,2.7
1606,1381,19,2,2.7
1607,1381,20,2,4.0
1608,1381,20,2,4.0
1609,1381,20,2,4.0
1610,1381,21,2,3.7
1611,1381,21,2,3.7
1612,1381,21,2,3.7
1613,1381,22,2,4.4
1614,1381,22,2,4.4
1615,1381,22,2,4.4
1616,1381,23,2,3.7
1617,1381,23,2,3.7
1618,1381,23,2,3.7
1619,1381,24,2,4.3
1620,1381,24,2,4.3
1621,1381,24,2,4.3
1622,1381,25,2,5.1
1623,1381,25,2,5.1
1624,1381,25,2,5.1
1625,1381,26,2,4.6
