,sal,rooz,Month,chehrig_olia_EV
1082,1386,31,1,7.0
1083,1386,31,1,7.0
1084,1386,31,1,7.0
2573,1386,1,2,6.1
2574,1386,1,2,6.1
2575,1386,1,2,6.1
2576,1386,2,2,6.1
2577,1386,2,2,6.1
2578,1386,2,2,6.1
2579,1386,3,2,5.2
2580,1386,3,2,5.2
2581,1386,3,2,5.2
2582,1386,4,2,6.2
2583,1386,4,2,6.2
2584,1386,4,2,6.2
2585,1386,5,2,10.5
2586,1386,5,2,10.5
2587,1386,5,2,10.5
2588,1386,6,2,11.4
2589,1386,6,2,11.4
2590,1386,6,2,11.4
2591,1386,7,2,7.0
2592,1386,7,2,7.0
2593,1386,7,2,7.0
2594,1386,8,2,8.7
2595,1386,8,2,8.7
2596,1386,8,2,8.7
2597,1386,9,2,10.5
2598,1386,9,2,10.5
2599,1386,9,2,10.5
2600,1386,10,2,12.2
2601,1386,10,2,12.2
2602,1386,10,2,12.2
2603,1386,11,2,10.6
2604,1386,11,2,10.6
2605,1386,11,2,10.6
2606,1386,12,2,8.7
2607,1386,12,2,8.7
2608,1386,12,2,8.7
2609,1386,13,2,8.1
2610,1386,13,2,8.1
2611,1386,13,2,8.1
2612,1386,14,2,3.7
2613,1386,14,2,3.7
2614,1386,14,2,3.7
2615,1386,15,2,5.2
2616,1386,15,2,5.2
2617,1386,15,2,5.2
2618,1386,16,2,7.0
2619,1386,16,2,7.0
2620,1386,16,2,7.0
2621,1386,17,2,10.5
2622,1386,17,2,10.5
2623,1386,17,2,10.5
2624,1386,18,2,7.9
2625,1386,18,2,7.9
2626,1386,18,2,7.9
2627,1386,19,2,7.0
2628,1386,19,2,7.0
2629,1386,19,2,7.0
2630,1386,20,2,8.0
2631,1386,20,2,8.0
2632,1386,20,2,8.0
2633,1386,21,2,7.9
2634,1386,21,2,7.9
2635,1386,21,2,7.9
2636,1386,22,2,8.7
2637,1386,22,2,8.7
2638,1386,22,2,8.7
2639,1386,23,2,8.7
2640,1386,23,2,8.7
2641,1386,23,2,8.7
2642,1386,24,2,8.7
2643,1386,24,2,8.7
2644,1386,24,2,8.7
2645,1386,25,2,9.6
2646,1386,25,2,9.6
2647,1386,25,2,9.6
2648,1386,26,2,10.5
2649,1386,26,2,10.5
2650,1386,26,2,10.5
2651,1386,27,2,9.6
2652,1386,27,2,9.6
2653,1386,27,2,9.6
2654,1386,28,2,7.9
2655,1386,28,2,7.9
2656,1386,28,2,7.9
2657,1386,29,2,5.6
2658,1386,29,2,5.6
2659,1386,29,2,5.6
2660,1386,30,2,5.2
2661,1386,30,2,5.2
2662,1386,30,2,5.2
2663,1386,31,2,4.5
2664,1386,31,2,4.5
2665,1386,31,2,4.5
4154,1386,1,3,7.9
4155,1386,1,3,7.9
4156,1386,1,3,7.9
4157,1386,2,3,8.7
4158,1386,2,3,8.7
4159,1386,2,3,8.7
4160,1386,3,3,10.5
4161,1386,3,3,10.5
4162,1386,3,3,10.5
4163,1386,4,3,10.6
4164,1386,4,3,10.6
4165,1386,4,3,10.6
4166,1386,5,3,10.5
4167,1386,5,3,10.5
4168,1386,5,3,10.5
4169,1386,6,3,12.2
4170,1386,6,3,12.2
4171,1386,6,3,12.2
4172,1386,7,3,9.6
4173,1386,7,3,9.6
4174,1386,7,3,9.6
4175,1386,8,3,9.6
4176,1386,8,3,9.6
4177,1386,8,3,9.6
4178,1386,9,3,9.6
4179,1386,9,3,9.6
4180,1386,9,3,9.6
4181,1386,10,3,11.4
4182,1386,10,3,11.4
4183,1386,10,3,11.4
4184,1386,11,3,10.5
4185,1386,11,3,10.5
4186,1386,11,3,10.5
4187,1386,12,3,9.6
4188,1386,12,3,9.6
4189,1386,12,3,9.6
4190,1386,13,3,10.5
4191,1386,13,3,10.5
4192,1386,13,3,10.5
4193,1386,14,3,12.2
4194,1386,14,3,12.2
4195,1386,14,3,12.2
4196,1386,15,3,11.4
4197,1386,15,3,11.4
4198,1386,15,3,11.4
4199,1386,16,3,10.5
4200,1386,16,3,10.5
4201,1386,16,3,10.5
4202,1386,17,3,13.1
4203,1386,17,3,13.1
4204,1386,17,3,13.1
4205,1386,18,3,13.1
4206,1386,18,3,13.1
4207,1386,18,3,13.1
4208,1386,19,3,11.4
4209,1386,19,3,11.4
4210,1386,19,3,11.4
4211,1386,20,3,10.5
4212,1386,20,3,10.5
4213,1386,20,3,10.5
4214,1386,21,3,9.6
4215,1386,21,3,9.6
4216,1386,21,3,9.6
4217,1386,22,3,11.4
4218,1386,22,3,11.4
4219,1386,22,3,11.4
4220,1386,23,3,9.6
4221,1386,23,3,9.6
4222,1386,23,3,9.6
4223,1386,24,3,9.6
4224,1386,24,3,9.6
4225,1386,24,3,9.6
4226,1386,25,3,8.7
4227,1386,25,3,8.7
4228,1386,25,3,8.7
4229,1386,26,3,9.6
4230,1386,26,3,9.6
4231,1386,26,3,9.6
4232,1386,27,3,10.5
4233,1386,27,3,10.5
4234,1386,27,3,10.5
4235,1386,28,3,10.5
4236,1386,28,3,10.5
4237,1386,28,3,10.5
4238,1386,29,3,9.6
4239,1386,29,3,9.6
4240,1386,29,3,9.6
4241,1386,30,3,9.6
4242,1386,30,3,9.6
4243,1386,30,3,9.6
4244,1386,31,3,8.7
4245,1386,31,3,8.7
4246,1386,31,3,8.7
5735,1386,1,4,11.4
5736,1386,1,4,11.4
5737,1386,1,4,11.4
5738,1386,2,4,9.6
5739,1386,2,4,9.6
5740,1386,2,4,9.6
5741,1386,3,4,8.6
5742,1386,3,4,8.6
5743,1386,3,4,8.6
5744,1386,4,4,8.5
5745,1386,4,4,8.5
5746,1386,4,4,8.5
5747,1386,5,4,9.6
5748,1386,5,4,9.6
5749,1386,5,4,9.6
5750,1386,6,4,12.2
5751,1386,6,4,12.2
5752,1386,6,4,12.2
5753,1386,7,4,10.5
5754,1386,7,4,10.5
5755,1386,7,4,10.5
5756,1386,8,4,11.4
5757,1386,8,4,11.4
5758,1386,8,4,11.4
5759,1386,9,4,11.5
5760,1386,9,4,11.5
5761,1386,9,4,11.5
5762,1386,10,4,7.4
5763,1386,10,4,7.4
5764,1386,10,4,7.4
5765,1386,11,4,5.2
5766,1386,11,4,5.2
5767,1386,11,4,5.2
5768,1386,12,4,7.9
5769,1386,12,4,7.9
5770,1386,12,4,7.9
5771,1386,13,4,14.0
5772,1386,13,4,14.0
5773,1386,13,4,14.0
5774,1386,14,4,10.5
5775,1386,14,4,10.5
5776,1386,14,4,10.5
5777,1386,15,4,11.4
5778,1386,15,4,11.4
5779,1386,15,4,11.4
5780,1386,16,4,13.1
5781,1386,16,4,13.1
5782,1386,16,4,13.1
5783,1386,17,4,14.0
5784,1386,17,4,14.0
5785,1386,17,4,14.0
5786,1386,18,4,10.5
5787,1386,18,4,10.5
5788,1386,18,4,10.5
5789,1386,19,4,7.9
5790,1386,19,4,7.9
5791,1386,19,4,7.9
5792,1386,20,4,7.9
5793,1386,20,4,7.9
5794,1386,20,4,7.9
5795,1386,21,4,7.9
5796,1386,21,4,7.9
5797,1386,21,4,7.9
5798,1386,22,4,9.6
5799,1386,22,4,9.6
5800,1386,22,4,9.6
5801,1386,23,4,11.4
5802,1386,23,4,11.4
5803,1386,23,4,11.4
5804,1386,24,4,13.1
5805,1386,24,4,13.1
5806,1386,24,4,13.1
5807,1386,25,4,11.4
5808,1386,25,4,11.4
5809,1386,25,4,11.4
5810,1386,26,4,11.4
5811,1386,26,4,11.4
5812,1386,26,4,11.4
5813,1386,27,4,10.5
5814,1386,27,4,10.5
5815,1386,27,4,10.5
5816,1386,28,4,8.6
5817,1386,28,4,8.6
5818,1386,28,4,8.6
5819,1386,29,4,14.9
5820,1386,29,4,14.9
5821,1386,29,4,14.9
5822,1386,30,4,11.4
5823,1386,30,4,11.4
5824,1386,30,4,11.4
5825,1386,31,4,11.4
5826,1386,31,4,11.4
5827,1386,31,4,11.4
7316,1386,1,5,11.4
7317,1386,1,5,11.4
7318,1386,1,5,11.4
7319,1386,2,5,13.1
7320,1386,2,5,13.1
7321,1386,2,5,13.1
7322,1386,3,5,12.2
7323,1386,3,5,12.2
7324,1386,3,5,12.2
7325,1386,4,5,12.2
7326,1386,4,5,12.2
7327,1386,4,5,12.2
7328,1386,5,5,13.1
7329,1386,5,5,13.1
7330,1386,5,5,13.1
7331,1386,6,5,13.1
7332,1386,6,5,13.1
7333,1386,6,5,13.1
7334,1386,7,5,14.0
7335,1386,7,5,14.0
7336,1386,7,5,14.0
7337,1386,8,5,14.0
7338,1386,8,5,14.0
7339,1386,8,5,14.0
7340,1386,9,5,14.0
7341,1386,9,5,14.0
7342,1386,9,5,14.0
7343,1386,10,5,14.0
7344,1386,10,5,14.0
7345,1386,10,5,14.0
7346,1386,11,5,14.0
7347,1386,11,5,14.0
7348,1386,11,5,14.0
7349,1386,12,5,14.9
7350,1386,12,5,14.9
7351,1386,12,5,14.9
7352,1386,13,5,14.9
7353,1386,13,5,14.9
7354,1386,13,5,14.9
7355,1386,14,5,14.9
7356,1386,14,5,14.9
7357,1386,14,5,14.9
7358,1386,15,5,15.7
7359,1386,15,5,15.7
7360,1386,15,5,15.7
7361,1386,16,5,18.4
7362,1386,16,5,18.4
7363,1386,16,5,18.4
7364,1386,17,5,14.9
7365,1386,17,5,14.9
7366,1386,17,5,14.9
7367,1386,18,5,13.1
7368,1386,18,5,13.1
7369,1386,18,5,13.1
7370,1386,19,5,9.4
7371,1386,19,5,9.4
7372,1386,19,5,9.4
7373,1386,20,5,4.4
7374,1386,20,5,4.4
7375,1386,20,5,4.4
7376,1386,21,5,7.0
7377,1386,21,5,7.0
7378,1386,21,5,7.0
7379,1386,22,5,7.9
7380,1386,22,5,7.9
7381,1386,22,5,7.9
7382,1386,23,5,7.0
7383,1386,23,5,7.0
7384,1386,23,5,7.0
7385,1386,24,5,7.9
7386,1386,24,5,7.9
7387,1386,24,5,7.9
7388,1386,25,5,10.5
7389,1386,25,5,10.5
7390,1386,25,5,10.5
7391,1386,26,5,10.5
7392,1386,26,5,10.5
7393,1386,26,5,10.5
7394,1386,27,5,11.4
7395,1386,27,5,11.4
7396,1386,27,5,11.4
7397,1386,28,5,11.4
7398,1386,28,5,11.4
7399,1386,28,5,11.4
7400,1386,29,5,9.6
7401,1386,29,5,9.6
7402,1386,29,5,9.6
7403,1386,30,5,11.4
7404,1386,30,5,11.4
7405,1386,30,5,11.4
7406,1386,31,5,10.5
7407,1386,31,5,10.5
7408,1386,31,5,10.5
8897,1386,1,6,5.2
8898,1386,1,6,5.2
8899,1386,1,6,5.2
8900,1386,2,6,7.9
8901,1386,2,6,7.9
8902,1386,2,6,7.9
8903,1386,3,6,8.7
8904,1386,3,6,8.7
8905,1386,3,6,8.7
8906,1386,4,6,8.7
8907,1386,4,6,8.7
8908,1386,4,6,8.7
8909,1386,5,6,10.5
8910,1386,5,6,10.5
8911,1386,5,6,10.5
8912,1386,6,6,9.6
8913,1386,6,6,9.6
8914,1386,6,6,9.6
8915,1386,7,6,7.9
8916,1386,7,6,7.9
8917,1386,7,6,7.9
8918,1386,8,6,8.7
8919,1386,8,6,8.7
8920,1386,8,6,8.7
8921,1386,9,6,11.4
8922,1386,9,6,11.4
8923,1386,9,6,11.4
8924,1386,10,6,12.2
8925,1386,10,6,12.2
8926,1386,10,6,12.2
8927,1386,11,6,10.5
8928,1386,11,6,10.5
8929,1386,11,6,10.5
8930,1386,12,6,9.6
8931,1386,12,6,9.6
8932,1386,12,6,9.6
8933,1386,13,6,10.5
8934,1386,13,6,10.5
8935,1386,13,6,10.5
8936,1386,14,6,12.2
8937,1386,14,6,12.2
8938,1386,14,6,12.2
8939,1386,15,6,13.1
8940,1386,15,6,13.1
8941,1386,15,6,13.1
8942,1386,16,6,10.5
8943,1386,16,6,10.5
8944,1386,16,6,10.5
8945,1386,17,6,10.5
8946,1386,17,6,10.5
8947,1386,17,6,10.5
8948,1386,18,6,8.7
8949,1386,18,6,8.7
8950,1386,18,6,8.7
8951,1386,19,6,7.7
8952,1386,19,6,7.7
8953,1386,19,6,7.7
8954,1386,20,6,7.3
8955,1386,20,6,7.3
8956,1386,20,6,7.3
8957,1386,21,6,3.0
8958,1386,21,6,3.0
8959,1386,21,6,3.0
8960,1386,22,6,6.1
8961,1386,22,6,6.1
8962,1386,22,6,6.1
8963,1386,23,6,7.0
8964,1386,23,6,7.0
8965,1386,23,6,7.0
8966,1386,24,6,7.0
8967,1386,24,6,7.0
8968,1386,24,6,7.0
8969,1386,25,6,7.9
8970,1386,25,6,7.9
8971,1386,25,6,7.9
8972,1386,26,6,8.7
8973,1386,26,6,8.7
8974,1386,26,6,8.7
8975,1386,27,6,6.0
8976,1386,27,6,6.0
8977,1386,27,6,6.0
8978,1386,28,6,6.6
8979,1386,28,6,6.6
8980,1386,28,6,6.6
8981,1386,29,6,8.7
8982,1386,29,6,8.7
8983,1386,29,6,8.7
8984,1386,30,6,8.7
8985,1386,30,6,8.7
8986,1386,30,6,8.7
8987,1386,31,6,8.7
8988,1386,31,6,8.7
8989,1386,31,6,8.7
10478,1386,1,7,8.7
10479,1386,1,7,8.7
10480,1386,1,7,8.7
10481,1386,2,7,7.9
10482,1386,2,7,7.9
10483,1386,2,7,7.9
10484,1386,3,7,6.1
10485,1386,3,7,6.1
10486,1386,3,7,6.1
10487,1386,4,7,7.0
10488,1386,4,7,7.0
10489,1386,4,7,7.0
10490,1386,5,7,6.1
10491,1386,5,7,6.1
10492,1386,5,7,6.1
10493,1386,6,7,7.9
10494,1386,6,7,7.9
10495,1386,6,7,7.9
10496,1386,7,7,6.1
10497,1386,7,7,6.1
10498,1386,7,7,6.1
10499,1386,8,7,6.1
10500,1386,8,7,6.1
10501,1386,8,7,6.1
10502,1386,9,7,6.1
10503,1386,9,7,6.1
10504,1386,9,7,6.1
10505,1386,10,7,7.0
10506,1386,10,7,7.0
10507,1386,10,7,7.0
10508,1386,11,7,6.1
10509,1386,11,7,6.1
10510,1386,11,7,6.1
10511,1386,12,7,7.9
10512,1386,12,7,7.9
10513,1386,12,7,7.9
10514,1386,13,7,6.1
10515,1386,13,7,6.1
10516,1386,13,7,6.1
10517,1386,14,7,6.1
10518,1386,14,7,6.1
10519,1386,14,7,6.1
10520,1386,15,7,4.4
10521,1386,15,7,4.4
10522,1386,15,7,4.4
10523,1386,16,7,4.9
10524,1386,16,7,4.9
10525,1386,16,7,4.9
10526,1386,17,7,4.4
10527,1386,17,7,4.4
10528,1386,17,7,4.4
10529,1386,18,7,6.1
10530,1386,18,7,6.1
10531,1386,18,7,6.1
10532,1386,19,7,4.4
10533,1386,19,7,4.4
10534,1386,19,7,4.4
10535,1386,20,7,4.4
10536,1386,20,7,4.4
10537,1386,20,7,4.4
10538,1386,21,7,5.2
10539,1386,21,7,5.2
10540,1386,21,7,5.2
10541,1386,22,7,6.1
10542,1386,22,7,6.1
10543,1386,22,7,6.1
10544,1386,23,7,6.1
10545,1386,23,7,6.1
10546,1386,23,7,6.1
10547,1386,24,7,6.1
10548,1386,24,7,6.1
10549,1386,24,7,6.1
10550,1386,25,7,6.1
10551,1386,25,7,6.1
10552,1386,25,7,6.1
10553,1386,26,7,3.5
10554,1386,26,7,3.5
10555,1386,26,7,3.5
10556,1386,27,7,1.3
10557,1386,27,7,1.3
10558,1386,27,7,1.3
10559,1386,28,7,1.9
10560,1386,28,7,1.9
10561,1386,28,7,1.9
10562,1386,29,7,1.9
10563,1386,29,7,1.9
10564,1386,29,7,1.9
10565,1386,30,7,2.6
10566,1386,30,7,2.6
10567,1386,30,7,2.6
10568,1386,31,7,
10569,1386,31,7,
10570,1386,31,7,
12059,1386,1,8,2.6
12060,1386,1,8,2.6
12061,1386,1,8,2.6
12062,1386,2,8,2.6
12063,1386,2,8,2.6
12064,1386,2,8,2.6
12065,1386,3,8,2.6
12066,1386,3,8,2.6
12067,1386,3,8,2.6
12068,1386,4,8,2.9
12069,1386,4,8,2.9
12070,1386,4,8,2.9
12071,1386,5,8,2.6
12072,1386,5,8,2.6
12073,1386,5,8,2.6
12074,1386,6,8,2.6
12075,1386,6,8,2.6
12076,1386,6,8,2.6
12077,1386,7,8,4.4
12078,1386,7,8,4.4
12079,1386,7,8,4.4
12080,1386,8,8,2.6
12081,1386,8,8,2.6
12082,1386,8,8,2.6
12083,1386,9,8,2.6
12084,1386,9,8,2.6
12085,1386,9,8,2.6
12086,1386,10,8,2.6
12087,1386,10,8,2.6
12088,1386,10,8,2.6
12089,1386,11,8,1.7
12090,1386,11,8,1.7
12091,1386,11,8,1.7
12092,1386,12,8,2.6
12093,1386,12,8,2.6
12094,1386,12,8,2.6
12095,1386,13,8,2.6
12096,1386,13,8,2.6
12097,1386,13,8,2.6
12098,1386,14,8,5.2
12099,1386,14,8,5.2
12100,1386,14,8,5.2
12101,1386,15,8,6.1
12102,1386,15,8,6.1
12103,1386,15,8,6.1
12104,1386,16,8,6.1
12105,1386,16,8,6.1
12106,1386,16,8,6.1
12107,1386,17,8,4.4
12108,1386,17,8,4.4
12109,1386,17,8,4.4
12110,1386,18,8,3.5
12111,1386,18,8,3.5
12112,1386,18,8,3.5
12113,1386,19,8,2.6
12114,1386,19,8,2.6
12115,1386,19,8,2.6
12116,1386,20,8,2.5
12117,1386,20,8,2.5
12118,1386,20,8,2.5
12119,1386,21,8,2.6
12120,1386,21,8,2.6
12121,1386,21,8,2.6
12122,1386,22,8,2.6
12123,1386,22,8,2.6
12124,1386,22,8,2.6
12125,1386,23,8,2.6
12126,1386,23,8,2.6
12127,1386,23,8,2.6
12128,1386,24,8,1.7
12129,1386,24,8,1.7
12130,1386,24,8,1.7
12131,1386,25,8,2.6
12132,1386,25,8,2.6
12133,1386,25,8,2.6
12134,1386,26,8,1.3
12135,1386,26,8,1.3
12136,1386,26,8,1.3
12137,1386,27,8,1.3
12138,1386,27,8,1.3
12139,1386,27,8,1.3
12140,1386,28,8,1.7
12141,1386,28,8,1.7
12142,1386,28,8,1.7
12143,1386,29,8,1.9
12144,1386,29,8,1.9
12145,1386,29,8,1.9
12146,1386,30,8,0.9
12147,1386,30,8,0.9
12148,1386,30,8,0.9
12149,1386,31,8,
12150,1386,31,8,
12151,1386,31,8,
13640,1386,1,9,0.0
13641,1386,1,9,0.0
13642,1386,1,9,0.0
13643,1386,2,9,0.0
13644,1386,2,9,0.0
13645,1386,2,9,0.0
13646,1386,3,9,0.0
13647,1386,3,9,0.0
13648,1386,3,9,0.0
13649,1386,4,9,0.0
13650,1386,4,9,0.0
13651,1386,4,9,0.0
13652,1386,5,9,0.0
13653,1386,5,9,0.0
13654,1386,5,9,0.0
13655,1386,6,9,0.0
13656,1386,6,9,0.0
13657,1386,6,9,0.0
13658,1386,7,9,0.0
13659,1386,7,9,0.0
13660,1386,7,9,0.0
13661,1386,8,9,0.0
13662,1386,8,9,0.0
13663,1386,8,9,0.0
13664,1386,9,9,0.0
13665,1386,9,9,0.0
13666,1386,9,9,0.0
13667,1386,10,9,0.0
13668,1386,10,9,0.0
13669,1386,10,9,0.0
13670,1386,11,9,0.0
13671,1386,11,9,0.0
13672,1386,11,9,0.0
13673,1386,12,9,0.0
13674,1386,12,9,0.0
13675,1386,12,9,0.0
13676,1386,13,9,0.0
13677,1386,13,9,0.0
13678,1386,13,9,0.0
13679,1386,14,9,0.0
13680,1386,14,9,0.0
13681,1386,14,9,0.0
13682,1386,15,9,0.0
13683,1386,15,9,0.0
13684,1386,15,9,0.0
13685,1386,16,9,0.0
13686,1386,16,9,0.0
13687,1386,16,9,0.0
13688,1386,17,9,0.0
13689,1386,17,9,0.0
13690,1386,17,9,0.0
13691,1386,18,9,0.0
13692,1386,18,9,0.0
13693,1386,18,9,0.0
13694,1386,19,9,0.0
13695,1386,19,9,0.0
13696,1386,19,9,0.0
13697,1386,20,9,0.0
13698,1386,20,9,0.0
13699,1386,20,9,0.0
13700,1386,21,9,0.0
13701,1386,21,9,0.0
13702,1386,21,9,0.0
13703,1386,22,9,0.0
13704,1386,22,9,0.0
13705,1386,22,9,0.0
13706,1386,23,9,0.0
13707,1386,23,9,0.0
13708,1386,23,9,0.0
13709,1386,24,9,0.0
13710,1386,24,9,0.0
13711,1386,24,9,0.0
13712,1386,25,9,0.0
13713,1386,25,9,0.0
13714,1386,25,9,0.0
13715,1386,26,9,0.0
13716,1386,26,9,0.0
13717,1386,26,9,0.0
13718,1386,27,9,0.0
13719,1386,27,9,0.0
13720,1386,27,9,0.0
13721,1386,28,9,0.0
13722,1386,28,9,0.0
13723,1386,28,9,0.0
13724,1386,29,9,0.0
13725,1386,29,9,0.0
13726,1386,29,9,0.0
13727,1386,30,9,0.0
13728,1386,30,9,0.0
13729,1386,30,9,0.0
13730,1386,31,9,
13731,1386,31,9,
13732,1386,31,9,
15221,1386,1,10,0.0
15222,1386,1,10,0.0
15223,1386,1,10,0.0
15224,1386,2,10,0.0
15225,1386,2,10,0.0
15226,1386,2,10,0.0
15227,1386,3,10,0.0
15228,1386,3,10,0.0
15229,1386,3,10,0.0
15230,1386,4,10,0.0
15231,1386,4,10,0.0
15232,1386,4,10,0.0
15233,1386,5,10,0.0
15234,1386,5,10,0.0
15235,1386,5,10,0.0
15236,1386,6,10,0.0
15237,1386,6,10,0.0
15238,1386,6,10,0.0
15239,1386,7,10,0.0
15240,1386,7,10,0.0
15241,1386,7,10,0.0
15242,1386,8,10,0.0
15243,1386,8,10,0.0
15244,1386,8,10,0.0
15245,1386,9,10,0.0
15246,1386,9,10,0.0
15247,1386,9,10,0.0
15248,1386,10,10,0.0
15249,1386,10,10,0.0
15250,1386,10,10,0.0
15251,1386,11,10,0.0
15252,1386,11,10,0.0
15253,1386,11,10,0.0
15254,1386,12,10,0.0
15255,1386,12,10,0.0
15256,1386,12,10,0.0
15257,1386,13,10,0.0
15258,1386,13,10,0.0
15259,1386,13,10,0.0
15260,1386,14,10,0.0
15261,1386,14,10,0.0
15262,1386,14,10,0.0
15263,1386,15,10,0.0
15264,1386,15,10,0.0
15265,1386,15,10,0.0
15266,1386,16,10,0.0
15267,1386,16,10,0.0
15268,1386,16,10,0.0
15269,1386,17,10,0.0
15270,1386,17,10,0.0
15271,1386,17,10,0.0
15272,1386,18,10,0.0
15273,1386,18,10,0.0
15274,1386,18,10,0.0
15275,1386,19,10,0.0
15276,1386,19,10,0.0
15277,1386,19,10,0.0
15278,1386,20,10,0.0
15279,1386,20,10,0.0
15280,1386,20,10,0.0
15281,1386,21,10,0.0
15282,1386,21,10,0.0
15283,1386,21,10,0.0
15284,1386,22,10,0.0
15285,1386,22,10,0.0
15286,1386,22,10,0.0
15287,1386,23,10,0.0
15288,1386,23,10,0.0
15289,1386,23,10,0.0
15290,1386,24,10,0.0
15291,1386,24,10,0.0
15292,1386,24,10,0.0
15293,1386,25,10,0.0
15294,1386,25,10,0.0
15295,1386,25,10,0.0
15296,1386,26,10,0.0
15297,1386,26,10,0.0
15298,1386,26,10,0.0
15299,1386,27,10,0.0
15300,1386,27,10,0.0
15301,1386,27,10,0.0
15302,1386,28,10,0.0
15303,1386,28,10,0.0
15304,1386,28,10,0.0
15305,1386,29,10,0.0
15306,1386,29,10,0.0
15307,1386,29,10,0.0
15308,1386,30,10,0.0
15309,1386,30,10,0.0
15310,1386,30,10,0.0
15311,1386,31,10,
15312,1386,31,10,
15313,1386,31,10,
16802,1386,1,11,0.0
16803,1386,1,11,0.0
16804,1386,1,11,0.0
16805,1386,2,11,0.0
16806,1386,2,11,0.0
16807,1386,2,11,0.0
16808,1386,3,11,0.0
16809,1386,3,11,0.0
16810,1386,3,11,0.0
16811,1386,4,11,0.0
16812,1386,4,11,0.0
16813,1386,4,11,0.0
16814,1386,5,11,0.0
16815,1386,5,11,0.0
16816,1386,5,11,0.0
16817,1386,6,11,0.0
16818,1386,6,11,0.0
16819,1386,6,11,0.0
16820,1386,7,11,0.0
16821,1386,7,11,0.0
16822,1386,7,11,0.0
16823,1386,8,11,0.0
16824,1386,8,11,0.0
16825,1386,8,11,0.0
16826,1386,9,11,0.0
16827,1386,9,11,0.0
16828,1386,9,11,0.0
16829,1386,10,11,0.0
16830,1386,10,11,0.0
16831,1386,10,11,0.0
16832,1386,11,11,0.0
16833,1386,11,11,0.0
16834,1386,11,11,0.0
16835,1386,12,11,0.0
16836,1386,12,11,0.0
16837,1386,12,11,0.0
16838,1386,13,11,0.0
16839,1386,13,11,0.0
16840,1386,13,11,0.0
16841,1386,14,11,0.0
16842,1386,14,11,0.0
16843,1386,14,11,0.0
16844,1386,15,11,0.0
16845,1386,15,11,0.0
16846,1386,15,11,0.0
16847,1386,16,11,0.0
16848,1386,16,11,0.0
16849,1386,16,11,0.0
16850,1386,17,11,0.0
16851,1386,17,11,0.0
16852,1386,17,11,0.0
16853,1386,18,11,0.0
16854,1386,18,11,0.0
16855,1386,18,11,0.0
16856,1386,19,11,0.0
16857,1386,19,11,0.0
16858,1386,19,11,0.0
16859,1386,20,11,0.0
16860,1386,20,11,0.0
16861,1386,20,11,0.0
16862,1386,21,11,0.0
16863,1386,21,11,0.0
16864,1386,21,11,0.0
16865,1386,22,11,0.0
16866,1386,22,11,0.0
16867,1386,22,11,0.0
16868,1386,23,11,0.0
16869,1386,23,11,0.0
16870,1386,23,11,0.0
16871,1386,24,11,0.0
16872,1386,24,11,0.0
16873,1386,24,11,0.0
16874,1386,25,11,0.0
16875,1386,25,11,0.0
16876,1386,25,11,0.0
16877,1386,26,11,0.0
16878,1386,26,11,0.0
16879,1386,26,11,0.0
16880,1386,27,11,0.0
16881,1386,27,11,0.0
16882,1386,27,11,0.0
16883,1386,28,11,0.0
16884,1386,28,11,0.0
16885,1386,28,11,0.0
16886,1386,29,11,0.0
16887,1386,29,11,0.0
16888,1386,29,11,0.0
16889,1386,30,11,0.0
16890,1386,30,11,0.0
16891,1386,30,11,0.0
16892,1386,31,11,
16893,1386,31,11,
16894,1386,31,11,
18383,1386,1,12,0.0
18384,1386,1,12,0.0
18385,1386,1,12,0.0
18386,1386,2,12,0.0
18387,1386,2,12,0.0
18388,1386,2,12,0.0
18389,1386,3,12,0.0
18390,1386,3,12,0.0
18391,1386,3,12,0.0
18392,1386,4,12,0.0
18393,1386,4,12,0.0
18394,1386,4,12,0.0
18395,1386,5,12,0.0
18396,1386,5,12,0.0
18397,1386,5,12,0.0
18398,1386,6,12,0.0
18399,1386,6,12,0.0
18400,1386,6,12,0.0
18401,1386,7,12,0.0
18402,1386,7,12,0.0
18403,1386,7,12,0.0
18404,1386,8,12,0.0
18405,1386,8,12,0.0
18406,1386,8,12,0.0
18407,1386,9,12,0.0
18408,1386,9,12,0.0
18409,1386,9,12,0.0
18410,1386,10,12,0.0
18411,1386,10,12,0.0
18412,1386,10,12,0.0
18413,1386,11,12,0.0
18414,1386,11,12,0.0
18415,1386,11,12,0.0
18416,1386,12,12,0.0
18417,1386,12,12,0.0
18418,1386,12,12,0.0
18419,1386,13,12,0.0
18420,1386,13,12,0.0
18421,1386,13,12,0.0
18422,1386,14,12,0.0
18423,1386,14,12,0.0
18424,1386,14,12,0.0
18425,1386,15,12,0.0
18426,1386,15,12,0.0
18427,1386,15,12,0.0
18428,1386,16,12,0.0
18429,1386,16,12,0.0
18430,1386,16,12,0.0
18431,1386,17,12,0.0
18432,1386,17,12,0.0
18433,1386,17,12,0.0
18434,1386,18,12,0.0
18435,1386,18,12,0.0
18436,1386,18,12,0.0
18437,1386,19,12,0.0
18438,1386,19,12,0.0
18439,1386,19,12,0.0
18440,1386,20,12,0.0
18441,1386,20,12,0.0
18442,1386,20,12,0.0
18443,1386,21,12,0.0
18444,1386,21,12,0.0
18445,1386,21,12,0.0
18446,1386,22,12,0.0
18447,1386,22,12,0.0
18448,1386,22,12,0.0
18449,1386,23,12,0.0
18450,1386,23,12,0.0
