,sal,rooz,Month,golman_abShirin_EV
12067,1371,9,10,0.1
12068,1371,10,10,0.1
12069,1371,11,10,0.1
12070,1371,12,10,0.1
12071,1371,13,10,0.1
12072,1371,14,10,0.1
12073,1371,15,10,0.1
12074,1371,16,10,0.1
12075,1371,17,10,0.1
12076,1371,18,10,0.1
12077,1371,19,10,0.1
12078,1371,20,10,0.1
12079,1371,21,10,0.1
12080,1371,22,10,0.1
12081,1371,23,10,0.1
12082,1371,24,10,0.1
12083,1371,25,10,0.1
12084,1371,26,10,0.1
12085,1371,27,10,0.1
12086,1371,28,10,0.1
12087,1371,29,10,0.1
12088,1371,30,10,0.1
12089,1371,31,10,
13392,1371,1,11,0.1
13393,1371,2,11,0.1
13394,1371,3,11,0.1
13395,1371,4,11,0.1
13396,1371,5,11,0.1
13397,1371,6,11,0.1
13398,1371,7,11,0.1
13399,1371,8,11,0.1
13400,1371,9,11,0.1
13401,1371,10,11,0.1
13402,1371,11,11,0.1
13403,1371,12,11,0.1
13404,1371,13,11,0.1
13405,1371,14,11,0.1
13406,1371,15,11,0.1
13407,1371,16,11,0.1
13408,1371,17,11,0.1
13409,1371,18,11,0.1
13410,1371,19,11,0.1
13411,1371,20,11,0.1
13412,1371,21,11,0.1
13413,1371,22,11,0.1
13414,1371,23,11,0.1
13415,1371,24,11,0.1
13416,1371,25,11,0.1
13417,1371,26,11,0.1
13418,1371,27,11,0.1
13419,1371,28,11,0.1
13420,1371,29,11,0.1
13421,1371,30,11,0.1
13422,1371,31,11,
14725,1371,1,12,0.1
14726,1371,2,12,0.1
14727,1371,3,12,0.1
14728,1371,4,12,0.1
14729,1371,5,12,0.1
14730,1371,6,12,0.1
14731,1371,7,12,0.1
14732,1371,8,12,0.1
14733,1371,9,12,0.1
14734,1371,10,12,0.1
14735,1371,11,12,0.1
14736,1371,12,12,0.1
14737,1371,13,12,0.1
14738,1371,14,12,0.1
14739,1371,15,12,0.1
14740,1371,16,12,0.1
14741,1371,17,12,0.1
14742,1371,18,12,0.1
14743,1371,19,12,0.1
14744,1371,20,12,0.1
14745,1371,21,12,0.1
14746,1371,22,12,0.1
14747,1371,23,12,0.1
14748,1371,24,12,0.1
14749,1371,25,12,0.1
14750,1371,26,12,0.1
14751,1371,27,12,0.1
14752,1371,28,12,0.1
14753,1371,29,12,0.1
14754,1371,30,12,
14755,1371,31,12,
93,1374,1,1,0.2
94,1374,2,1,0.9
95,1374,3,1,0.8
96,1374,4,1,1.6
97,1374,5,1,16.2
98,1374,6,1,2.5
99,1374,7,1,1.9
100,1374,8,1,1.9
101,1374,9,1,1.2
102,1374,10,1,1.3
103,1374,11,1,2.6
104,1374,12,1,1.0
105,1374,13,1,1.5
106,1374,14,1,2.7
107,1374,15,1,2.9
108,1374,16,1,1.6
109,1374,17,1,2.8
110,1374,18,1,3.2
111,1374,19,1,1.6
112,1374,20,1,0.3
113,1374,21,1,1.8
114,1374,22,1,2.5
115,1374,23,1,3.3
116,1374,24,1,1.7
117,1374,25,1,3.6
118,1374,26,1,2.6
119,1374,27,1,2.3
120,1374,28,1,3.1
121,1374,29,1,2.9
122,1374,30,1,3.1
123,1374,31,1,2.2
1426,1374,1,2,5.1
1427,1374,2,2,0.4
1428,1374,3,2,6.1
1429,1374,4,2,5.2
1430,1374,5,2,4.0
1431,1374,6,2,5.0
1432,1374,7,2,3.5
1433,1374,8,2,5.2
1434,1374,9,2,4.9
1435,1374,10,2,3.7
1436,1374,11,2,4.5
1437,1374,12,2,5.0
1438,1374,13,2,4.5
1439,1374,14,2,5.2
1440,1374,15,2,3.7
1441,1374,16,2,4.8
1442,1374,17,2,6.1
1443,1374,18,2,5.4
1444,1374,19,2,6.1
1445,1374,20,2,4.5
1446,1374,21,2,3.2
1447,1374,22,2,3.0
1448,1374,23,2,1.7
1449,1374,24,2,2.8
1450,1374,25,2,4.9
1451,1374,26,2,4.1
1452,1374,27,2,10.5
1453,1374,28,2,8.3
1454,1374,29,2,3.8
1455,1374,30,2,0.3
1456,1374,31,2,2.4
2759,1374,1,3,6.2
2760,1374,2,3,7.6
2761,1374,3,3,5.1
2762,1374,4,3,6.0
2763,1374,5,3,4.7
2764,1374,6,3,7.0
2765,1374,7,3,3.7
2766,1374,8,3,10.9
2767,1374,9,3,6.6
2768,1374,10,3,9.0
2769,1374,11,3,8.0
2770,1374,12,3,10.2
2771,1374,13,3,8.4
2772,1374,14,3,8.3
2773,1374,15,3,14.3
2774,1374,16,3,8.3
2775,1374,17,3,7.4
2776,1374,18,3,5.1
2777,1374,19,3,6.3
2778,1374,20,3,9.1
2779,1374,21,3,7.4
2780,1374,22,3,7.9
2781,1374,23,3,6.5
2782,1374,24,3,7.6
2783,1374,25,3,6.0
2784,1374,26,3,7.2
2785,1374,27,3,7.1
2786,1374,28,3,6.3
2787,1374,29,3,7.0
2788,1374,30,3,8.6
2789,1374,31,3,7.9
4092,1374,1,4,11.0
4093,1374,2,4,8.8
4094,1374,3,4,8.1
4095,1374,4,4,7.7
4096,1374,5,4,8.5
4097,1374,6,4,8.8
4098,1374,7,4,9.7
4099,1374,8,4,8.2
4100,1374,9,4,8.0
4101,1374,10,4,9.1
4102,1374,11,4,7.4
4103,1374,12,4,9.5
4104,1374,13,4,4.5
4105,1374,14,4,7.7
4106,1374,15,4,4.8
4107,1374,16,4,7.2
4108,1374,17,4,7.4
4109,1374,18,4,6.2
4110,1374,19,4,5.5
4111,1374,20,4,6.7
4112,1374,21,4,7.2
4113,1374,22,4,8.6
4114,1374,23,4,7.9
4115,1374,24,4,9.5
4116,1374,25,4,11.3
4117,1374,26,4,10.2
4118,1374,27,4,9.9
4119,1374,28,4,7.0
4120,1374,29,4,7.7
4121,1374,30,4,9.4
4122,1374,31,4,8.3
5425,1374,1,5,8.7
5426,1374,2,5,8.7
5427,1374,3,5,8.5
5428,1374,4,5,9.1
5429,1374,5,5,7.9
5430,1374,6,5,7.0
5431,1374,7,5,8.7
5432,1374,8,5,8.5
5433,1374,9,5,9.0
5434,1374,10,5,7.1
5435,1374,11,5,7.9
5436,1374,12,5,10.3
5437,1374,13,5,9.6
5438,1374,14,5,10.5
5439,1374,15,5,7.9
5440,1374,16,5,8.7
5441,1374,17,5,7.9
5442,1374,18,5,9.7
5443,1374,19,5,7.2
5444,1374,20,5,8.2
5445,1374,21,5,8.0
5446,1374,22,5,8.5
5447,1374,23,5,7.9
5448,1374,24,5,9.1
5449,1374,25,5,7.9
5450,1374,26,5,8.0
5451,1374,27,5,8.1
5452,1374,28,5,6.7
5453,1374,29,5,8.7
5454,1374,30,5,7.9
5455,1374,31,5,10.5
6758,1374,1,6,8.0
6759,1374,2,6,8.7
6760,1374,3,6,6.8
6761,1374,4,6,5.7
6762,1374,5,6,8.0
6763,1374,6,6,6.6
6764,1374,7,6,8.2
6765,1374,8,6,7.4
6766,1374,9,6,7.7
6767,1374,10,6,2.4
6768,1374,11,6,7.0
6769,1374,12,6,8.3
6770,1374,13,6,7.0
6771,1374,14,6,5.8
6772,1374,15,6,6.6
6773,1374,16,6,6.1
6774,1374,17,6,8.7
6775,1374,18,6,9.6
6776,1374,19,6,8.2
6777,1374,20,6,7.6
6778,1374,21,6,6.1
6779,1374,22,6,5.2
6780,1374,23,6,6.6
6781,1374,24,6,5.2
6782,1374,25,6,4.7
6783,1374,26,6,6.1
6784,1374,27,6,7.9
6785,1374,28,6,5.8
6786,1374,29,6,6.5
6787,1374,30,6,5.5
6788,1374,31,6,4.7
8091,1374,1,7,
8092,1374,2,7,
8093,1374,3,7,
8094,1374,4,7,
8095,1374,5,7,
8096,1374,6,7,
8097,1374,7,7,
8098,1374,8,7,
8099,1374,9,7,
8100,1374,10,7,
8101,1374,11,7,
8102,1374,12,7,
8103,1374,13,7,
8104,1374,14,7,
8105,1374,15,7,
8106,1374,16,7,
8107,1374,17,7,
8108,1374,18,7,
8109,1374,19,7,
8110,1374,20,7,
8111,1374,21,7,
8112,1374,22,7,
8113,1374,23,7,
8114,1374,24,7,
8115,1374,25,7,
8116,1374,26,7,
8117,1374,27,7,
8118,1374,28,7,
8119,1374,29,7,
8120,1374,30,7,
8121,1374,31,7,
9424,1374,1,8,
9425,1374,2,8,
9426,1374,3,8,
9427,1374,4,8,
9428,1374,5,8,
9429,1374,6,8,
9430,1374,7,8,
9431,1374,8,8,
9432,1374,9,8,
9433,1374,10,8,
9434,1374,11,8,
9435,1374,12,8,
9436,1374,13,8,
9437,1374,14,8,
9438,1374,15,8,
9439,1374,16,8,
9440,1374,17,8,
9441,1374,18,8,
9442,1374,19,8,
9443,1374,20,8,
9444,1374,21,8,
9445,1374,22,8,
9446,1374,23,8,
9447,1374,24,8,
9448,1374,25,8,
9449,1374,26,8,
9450,1374,27,8,
9451,1374,28,8,
9452,1374,29,8,
9453,1374,30,8,
9454,1374,31,8,
10757,1374,1,9,
10758,1374,2,9,
10759,1374,3,9,
10760,1374,4,9,
10761,1374,5,9,
10762,1374,6,9,
10763,1374,7,9,
10764,1374,8,9,
10765,1374,9,9,
10766,1374,10,9,
10767,1374,11,9,
10768,1374,12,9,
10769,1374,13,9,
10770,1374,14,9,
10771,1374,15,9,
10772,1374,16,9,
10773,1374,17,9,
10774,1374,18,9,
10775,1374,19,9,
10776,1374,20,9,
10777,1374,21,9,
10778,1374,22,9,
10779,1374,23,9,
10780,1374,24,9,
10781,1374,25,9,
10782,1374,26,9,
10783,1374,27,9,
10784,1374,28,9,
10785,1374,29,9,
10786,1374,30,9,
10787,1374,31,9,
12090,1374,1,10,
12091,1374,2,10,
12092,1374,3,10,
12093,1374,4,10,
12094,1374,5,10,
12095,1374,6,10,
12096,1374,7,10,
12097,1374,8,10,
12098,1374,9,10,
12099,1374,10,10,
12100,1374,11,10,
12101,1374,12,10,
12102,1374,13,10,
12103,1374,14,10,
12104,1374,15,10,
12105,1374,16,10,
12106,1374,17,10,
12107,1374,18,10,
12108,1374,19,10,
12109,1374,20,10,
12110,1374,21,10,
12111,1374,22,10,
12112,1374,23,10,
12113,1374,24,10,
12114,1374,25,10,
12115,1374,26,10,
12116,1374,27,10,
12117,1374,28,10,
12118,1374,29,10,
12119,1374,30,10,
12120,1374,31,10,
13423,1374,1,11,
13424,1374,2,11,
13425,1374,3,11,
13426,1374,4,11,
13427,1374,5,11,
13428,1374,6,11,
13429,1374,7,11,
13430,1374,8,11,
13431,1374,9,11,
13432,1374,10,11,
13433,1374,11,11,
13434,1374,12,11,
13435,1374,13,11,
13436,1374,14,11,
13437,1374,15,11,
13438,1374,16,11,
13439,1374,17,11,
13440,1374,18,11,
13441,1374,19,11,
13442,1374,20,11,
13443,1374,21,11,
13444,1374,22,11,
13445,1374,23,11,
13446,1374,24,11,
13447,1374,25,11,
13448,1374,26,11,
13449,1374,27,11,
13450,1374,28,11,
13451,1374,29,11,
13452,1374,30,11,
13453,1374,31,11,
14756,1374,1,12,
14757,1374,2,12,
14758,1374,3,12,
14759,1374,4,12,
14760,1374,5,12,
14761,1374,6,12,
14762,1374,7,12,
14763,1374,8,12,
14764,1374,9,12,
14765,1374,10,12,
14766,1374,11,12,
14767,1374,12,12,
14768,1374,13,12,
14769,1374,14,12,
14770,1374,15,12,
14771,1374,16,12,
14772,1374,17,12,
14773,1374,18,12,
14774,1374,19,12,
14775,1374,20,12,
14776,1374,21,12,
14777,1374,22,12,
14778,1374,23,12,
14779,1374,24,12,
14780,1374,25,12,
14781,1374,26,12,
14782,1374,27,12,
14783,1374,28,12,
14784,1374,29,12,
14785,1374,30,12,
14786,1374,31,12,
124,1375,1,1,0.6
125,1375,2,1,0.4
126,1375,3,1,1.4
127,1375,4,1,2.7
128,1375,5,1,2.1
129,1375,6,1,3.8
130,1375,7,1,2.5
131,1375,8,1,2.0
132,1375,9,1,1.1
133,1375,10,1,2.9
134,1375,11,1,2.2
135,1375,12,1,2.4
136,1375,13,1,1.6
137,1375,14,1,1.9
138,1375,15,1,1.2
139,1375,16,1,2.5
140,1375,17,1,2.2
141,1375,18,1,2.4
142,1375,19,1,2.9
143,1375,20,1,1.1
144,1375,21,1,2.1
145,1375,22,1,0.7
146,1375,23,1,2.0
147,1375,24,1,2.5
148,1375,25,1,2.0
149,1375,26,1,1.1
150,1375,27,1,3.2
151,1375,28,1,1.9
152,1375,29,1,2.1
153,1375,30,1,2.7
154,1375,31,1,2.1
1457,1375,1,2,2.0
1458,1375,2,2,3.8
1459,1375,3,2,3.9
1460,1375,4,2,2.6
1461,1375,5,2,3.9
1462,1375,6,2,4.7
1463,1375,7,2,4.9
1464,1375,8,2,4.3
1465,1375,9,2,3.5
1466,1375,10,2,3.6
1467,1375,11,2,3.2
1468,1375,12,2,1.9
1469,1375,13,2,3.0
1470,1375,14,2,2.4
1471,1375,15,2,2.8
1472,1375,16,2,3.9
1473,1375,17,2,3.2
1474,1375,18,2,3.2
1475,1375,19,2,6.1
1476,1375,20,2,4.4
1477,1375,21,2,7.5
1478,1375,22,2,7.0
1479,1375,23,2,3.8
1480,1375,24,2,2.2
1481,1375,25,2,3.0
1482,1375,26,2,6.4
1483,1375,27,2,3.9
1484,1375,28,2,4.1
1485,1375,29,2,4.8
1486,1375,30,2,2.9
1487,1375,31,2,2.7
2790,1375,1,3,0.3
2791,1375,2,3,0.9
2792,1375,3,3,3.1
2793,1375,4,3,4.4
2794,1375,5,3,8.3
2795,1375,6,3,3.5
2796,1375,7,3,8.7
2797,1375,8,3,4.4
2798,1375,9,3,7.0
2799,1375,10,3,7.0
2800,1375,11,3,4.4
2801,1375,12,3,5.2
2802,1375,13,3,7.9
2803,1375,14,3,6.6
2804,1375,15,3,7.9
2805,1375,16,3,6.0
2806,1375,17,3,2.3
2807,1375,18,3,4.4
2808,1375,19,3,3.1
2809,1375,20,3,2.6
2810,1375,21,3,7.9
2811,1375,22,3,6.1
2812,1375,23,3,9.2
2813,1375,24,3,8.7
2814,1375,25,3,7.9
2815,1375,26,3,8.7
2816,1375,27,3,8.3
2817,1375,28,3,7.9
2818,1375,29,3,9.0
2819,1375,30,3,7.1
2820,1375,31,3,7.0
4123,1375,1,4,6.1
4124,1375,2,4,7.2
4125,1375,3,4,7.9
4126,1375,4,4,6.6
4127,1375,5,4,7.4
4128,1375,6,4,9.2
4129,1375,7,4,10.1
4130,1375,8,4,3.9
4131,1375,9,4,8.5
4132,1375,10,4,7.2
4133,1375,11,4,8.8
4134,1375,12,4,9.6
4135,1375,13,4,8.9
4136,1375,14,4,4.0
4137,1375,15,4,7.4
4138,1375,16,4,6.1
4139,1375,17,4,8.3
4140,1375,18,4,7.0
4141,1375,19,4,6.6
4142,1375,20,4,10.5
4143,1375,21,4,7.4
4144,1375,22,4,4.5
4145,1375,23,4,7.0
4146,1375,24,4,8.8
4147,1375,25,4,8.7
4148,1375,26,4,8.7
4149,1375,27,4,10.5
4150,1375,28,4,5.7
4151,1375,29,4,8.8
4152,1375,30,4,8.3
4153,1375,31,4,3.9
5456,1375,1,5,5.2
5457,1375,2,5,7.4
5458,1375,3,5,9.0
5459,1375,4,5,8.4
5460,1375,5,5,8.7
5461,1375,6,5,7.4
5462,1375,7,5,8.3
5463,1375,8,5,8.7
5464,1375,9,5,7.2
5465,1375,10,5,7.5
5466,1375,11,5,8.0
5467,1375,12,5,7.2
5468,1375,13,5,5.4
5469,1375,14,5,6.5
5470,1375,15,5,5.1
5471,1375,16,5,8.0
5472,1375,17,5,8.0
5473,1375,18,5,5.6
5474,1375,19,5,6.0
5475,1375,20,5,6.1
5476,1375,21,5,8.7
5477,1375,22,5,8.7
5478,1375,23,5,7.2
5479,1375,24,5,8.3
5480,1375,25,5,5.3
5481,1375,26,5,6.6
5482,1375,27,5,6.3
5483,1375,28,5,8.0
5484,1375,29,5,7.2
5485,1375,30,5,5.9
5486,1375,31,5,6.6
6789,1375,1,6,7.4
6790,1375,2,6,7.0
6791,1375,3,6,5.7
6792,1375,4,6,6.3
6793,1375,5,6,7.2
6794,1375,6,6,7.4
6795,1375,7,6,7.9
6796,1375,8,6,5.7
6797,1375,9,6,6.6
6798,1375,10,6,6.1
6799,1375,11,6,6.4
6800,1375,12,6,6.6
6801,1375,13,6,8.7
6802,1375,14,6,6.1
6803,1375,15,6,5.0
6804,1375,16,6,5.2
6805,1375,17,6,5.5
6806,1375,18,6,4.6
6807,1375,19,6,4.5
6808,1375,20,6,4.5
6809,1375,21,6,5.1
6810,1375,22,6,5.7
6811,1375,23,6,3.3
6812,1375,24,6,3.5
6813,1375,25,6,2.8
6814,1375,26,6,3.6
6815,1375,27,6,2.7
6816,1375,28,6,4.8
6817,1375,29,6,5.2
6818,1375,30,6,5.2
6819,1375,31,6,6.3
8122,1375,1,7,4.8
8123,1375,2,7,4.5
8124,1375,3,7,4.3
8125,1375,4,7,3.1
8126,1375,5,7,4.4
8127,1375,6,7,5.2
8128,1375,7,7,5.7
8129,1375,8,7,7.0
8130,1375,9,7,4.5
8131,1375,10,7,4.0
8132,1375,11,7,4.7
8133,1375,12,7,4.7
8134,1375,13,7,6.1
8135,1375,14,7,3.8
8136,1375,15,7,4.7
8137,1375,16,7,3.5
8138,1375,17,7,3.5
8139,1375,18,7,4.4
8140,1375,19,7,2.6
8141,1375,20,7,3.9
8142,1375,21,7,3.2
8143,1375,22,7,4.4
8144,1375,23,7,4.0
8145,1375,24,7,4.4
8146,1375,25,7,3.3
8147,1375,26,7,1.9
8148,1375,27,7,1.2
8149,1375,28,7,1.6
8150,1375,29,7,2.6
8151,1375,30,7,1.1
8152,1375,31,7,
9455,1375,1,8,3.3
9456,1375,2,8,4.3
9457,1375,3,8,5.5
9458,1375,4,8,4.1
9459,1375,5,8,3.9
9460,1375,6,8,5.6
9461,1375,7,8,4.6
9462,1375,8,8,3.5
9463,1375,9,8,2.0
9464,1375,10,8,3.5
9465,1375,11,8,0.8
9466,1375,12,8,2.2
9467,1375,13,8,1.8
9468,1375,14,8,2.5
9469,1375,15,8,0.7
9470,1375,16,8,0.2
9471,1375,17,8,1.2
9472,1375,18,8,0.1
9473,1375,19,8,0.1
9474,1375,20,8,0.1
9475,1375,21,8,3.6
9476,1375,22,8,0.9
9477,1375,23,8,1.3
9478,1375,24,8,0.9
9479,1375,25,8,0.8
9480,1375,26,8,0.9
9481,1375,27,8,1.7
9482,1375,28,8,1.2
9483,1375,29,8,0.8
9484,1375,30,8,0.4
9485,1375,31,8,
10788,1375,1,9,1.1
10789,1375,2,9,0.9
10790,1375,3,9,0.8
10791,1375,4,9,0.9
10792,1375,5,9,0.6
10793,1375,6,9,0.3
10794,1375,7,9,0.8
10795,1375,8,9,0.6
10796,1375,9,9,1.2
10797,1375,10,9,0.8
10798,1375,11,9,0.7
10799,1375,12,9,0.6
10800,1375,13,9,0.7
10801,1375,14,9,0.4
10802,1375,15,9,0.3
10803,1375,16,9,0.2
10804,1375,17,9,1.1
10805,1375,18,9,0.5
10806,1375,19,9,0.3
10807,1375,20,9,2.6
10808,1375,21,9,0.4
10809,1375,22,9,0.5
10810,1375,23,9,0.3
10811,1375,24,9,0.6
10812,1375,25,9,0.1
10813,1375,26,9,0.4
10814,1375,27,9,0.8
10815,1375,28,9,0.6
10816,1375,29,9,0.4
10817,1375,30,9,0.6
10818,1375,31,9,
12121,1375,1,10,0.3
12122,1375,2,10,0.3
12123,1375,3,10,0.4
12124,1375,4,10,0.3
12125,1375,5,10,0.5
12126,1375,6,10,0.4
12127,1375,7,10,0.4
12128,1375,8,10,0.6
12129,1375,9,10,0.1
12130,1375,10,10,
12131,1375,11,10,0.2
12132,1375,12,10,0.2
12133,1375,13,10,0.2
12134,1375,14,10,0.5
12135,1375,15,10,0.3
12136,1375,16,10,0.1
12137,1375,17,10,0.9
12138,1375,18,10,1.1
12139,1375,19,10,0.9
12140,1375,20,10,1.0
12141,1375,21,10,0.7
12142,1375,22,10,1.1
12143,1375,23,10,0.8
12144,1375,24,10,0.6
12145,1375,25,10,0.2
12146,1375,26,10,0.7
12147,1375,27,10,2.0
12148,1375,28,10,
12149,1375,29,10,0.1
12150,1375,30,10,0.2
12151,1375,31,10,
13454,1375,1,11,
13455,1375,2,11,
13456,1375,3,11,
13457,1375,4,11,
13458,1375,5,11,
13459,1375,6,11,
13460,1375,7,11,
13461,1375,8,11,
13462,1375,9,11,
13463,1375,10,11,
13464,1375,11,11,
13465,1375,12,11,
13466,1375,13,11,
13467,1375,14,11,
13468,1375,15,11,
13469,1375,16,11,
13470,1375,17,11,
13471,1375,18,11,
13472,1375,19,11,
13473,1375,20,11,
13474,1375,21,11,
13475,1375,22,11,
13476,1375,23,11,
13477,1375,24,11,
13478,1375,25,11,
13479,1375,26,11,
13480,1375,27,11,
13481,1375,28,11,
13482,1375,29,11,
13483,1375,30,11,
13484,1375,31,11,
14787,1375,1,12,
14788,1375,2,12,
14789,1375,3,12,
14790,1375,4,12,
14791,1375,5,12,
14792,1375,6,12,
14793,1375,7,12,
14794,1375,8,12,
14795,1375,9,12,
14796,1375,10,12,
14797,1375,11,12,
14798,1375,12,12,
14799,1375,13,12,
14800,1375,14,12,
14801,1375,15,12,
14802,1375,16,12,
14803,1375,17,12,
14804,1375,18,12,
14805,1375,19,12,
14806,1375,20,12,
14807,1375,21,12,
14808,1375,22,12,
14809,1375,23,12,
14810,1375,24,12,
14811,1375,25,12,
14812,1375,26,12,
14813,1375,27,12,
14814,1375,28,12,
14815,1375,29,12,
14816,1375,30,12,
14817,1375,31,12,
155,1376,1,1,1.1
156,1376,2,1,3.7
157,1376,3,1,4.1
158,1376,4,1,2.5
159,1376,5,1,6.3
160,1376,6,1,3.5
161,1376,7,1,3.2
162,1376,8,1,2.5
163,1376,9,1,1.4
164,1376,10,1,2.5
165,1376,11,1,2.5
166,1376,12,1,1.1
167,1376,13,1,1.6
168,1376,14,1,1.8
169,1376,15,1,4.1
170,1376,16,1,1.5
171,1376,17,1,4.5
172,1376,18,1,2.1
173,1376,19,1,1.6
174,1376,20,1,4.1
175,1376,21,1,2.5
176,1376,22,1,2.8
177,1376,23,1,2.9
178,1376,24,1,2.3
179,1376,25,1,4.8
180,1376,26,1,4.1
181,1376,27,1,2.4
182,1376,28,1,1.7
183,1376,29,1,0.9
184,1376,30,1,1.0
185,1376,31,1,2.6
1488,1376,1,2,3.9
1489,1376,2,2,4.5
1490,1376,3,2,4.5
1491,1376,4,2,0.3
1492,1376,5,2,3.3
1493,1376,6,2,1.5
1494,1376,7,2,1.4
1495,1376,8,2,1.8
1496,1376,9,2,3.5
1497,1376,10,2,3.8
1498,1376,11,2,5.1
1499,1376,12,2,2.2
1500,1376,13,2,5.0
1501,1376,14,2,3.7
1502,1376,15,2,3.8
1503,1376,16,2,3.3
1504,1376,17,2,4.8
1505,1376,18,2,3.9
1506,1376,19,2,5.7
1507,1376,20,2,5.2
1508,1376,21,2,5.4
1509,1376,22,2,4.4
1510,1376,23,2,5.1
1511,1376,24,2,4.6
1512,1376,25,2,4.8
1513,1376,26,2,6.6
1514,1376,27,2,5.7
1515,1376,28,2,4.1
1516,1376,29,2,3.4
1517,1376,30,2,4.8
1518,1376,31,2,6.6
2821,1376,1,3,3.3
2822,1376,2,3,6.0
2823,1376,3,3,5.1
2824,1376,4,3,3.9
2825,1376,5,3,4.5
2826,1376,6,3,7.3
2827,1376,7,3,4.7
2828,1376,8,3,3.5
2829,1376,9,3,5.1
2830,1376,10,3,4.5
2831,1376,11,3,4.7
2832,1376,12,3,5.3
2833,1376,13,3,6.6
2834,1376,14,3,6.1
2835,1376,15,3,4.0
2836,1376,16,3,6.6
2837,1376,17,3,7.4
2838,1376,18,3,8.0
2839,1376,19,3,6.1
2840,1376,20,3,6.6
2841,1376,21,3,7.1
2842,1376,22,3,7.4
2843,1376,23,3,7.7
2844,1376,24,3,7.0
2845,1376,25,3,8.7
2846,1376,26,3,7.9
2847,1376,27,3,10.5
2848,1376,28,3,9.2
2849,1376,29,3,7.4
2850,1376,30,3,6.3
2851,1376,31,3,8.7
4154,1376,1,4,7.9
4155,1376,2,4,8.7
4156,1376,3,4,10.4
4157,1376,4,4,11.5
4158,1376,5,4,6.3
4159,1376,6,4,7.3
4160,1376,7,4,7.7
4161,1376,8,4,8.4
4162,1376,9,4,8.7
4163,1376,10,4,9.6
4164,1376,11,4,9.0
4165,1376,12,4,7.9
4166,1376,13,4,7.9
4167,1376,14,4,11.8
4168,1376,15,4,14.9
4169,1376,16,4,10.5
4170,1376,17,4,7.9
4171,1376,18,4,7.4
4172,1376,19,4,7.9
4173,1376,20,4,8.7
4174,1376,21,4,10.1
4175,1376,22,4,7.0
4176,1376,23,4,6.5
4177,1376,24,4,8.3
4178,1376,25,4,9.2
4179,1376,26,4,10.6
4180,1376,27,4,7.9
4181,1376,28,4,8.8
4182,1376,29,4,8.0
4183,1376,30,4,8.4
4184,1376,31,4,8.2
5487,1376,1,5,6.3
5488,1376,2,5,6.1
5489,1376,3,5,7.9
5490,1376,4,5,4.2
5491,1376,5,5,8.0
5492,1376,6,5,6.6
5493,1376,7,5,4.8
5494,1376,8,5,5.5
5495,1376,9,5,7.0
5496,1376,10,5,9.6
5497,1376,11,5,7.9
5498,1376,12,5,7.4
5499,1376,13,5,9.2
5500,1376,14,5,7.2
5501,1376,15,5,9.0
5502,1376,16,5,8.7
5503,1376,17,5,8.7
5504,1376,18,5,8.1
5505,1376,19,5,6.6
5506,1376,20,5,7.2
5507,1376,21,5,10.5
5508,1376,22,5,7.2
5509,1376,23,5,8.3
5510,1376,24,5,5.2
5511,1376,25,5,7.9
5512,1376,26,5,6.6
5513,1376,27,5,5.8
5514,1376,28,5,7.2
5515,1376,29,5,11.3
5516,1376,30,5,8.7
5517,1376,31,5,8.3
6820,1376,1,6,7.9
6821,1376,2,6,6.1
6822,1376,3,6,6.6
6823,1376,4,6,6.8
6824,1376,5,6,6.5
6825,1376,6,6,5.2
6826,1376,7,6,5.8
6827,1376,8,6,6.6
6828,1376,9,6,8.8
6829,1376,10,6,6.1
6830,1376,11,6,7.6
6831,1376,12,6,6.2
6832,1376,13,6,6.5
6833,1376,14,6,7.0
6834,1376,15,6,10.0
6835,1376,16,6,8.9
6836,1376,17,6,6.1
6837,1376,18,6,6.6
6838,1376,19,6,6.1
6839,1376,20,6,5.2
6840,1376,21,6,4.5
6841,1376,22,6,4.4
6842,1376,23,6,3.9
6843,1376,24,6,5.5
6844,1376,25,6,5.1
6845,1376,26,6,4.7
6846,1376,27,6,5.7
6847,1376,28,6,5.8
6848,1376,29,6,6.1
6849,1376,30,6,5.7
6850,1376,31,6,5.6
8153,1376,1,7,4.9
8154,1376,2,7,3.8
8155,1376,3,7,4.5
8156,1376,4,7,7.7
8157,1376,5,7,4.6
8158,1376,6,7,5.8
8159,1376,7,7,4.5
8160,1376,8,7,5.3
8161,1376,9,7,5.7
8162,1376,10,7,4.4
8163,1376,11,7,6.2
8164,1376,12,7,3.6
8165,1376,13,7,3.5
8166,1376,14,7,5.6
8167,1376,15,7,3.5
8168,1376,16,7,3.5
8169,1376,17,7,3.8
8170,1376,18,7,4.5
8171,1376,19,7,3.7
8172,1376,20,7,2.9
8173,1376,21,7,2.1
8174,1376,22,7,3.1
8175,1376,23,7,2.8
8176,1376,24,7,3.8
8177,1376,25,7,2.6
8178,1376,26,7,3.1
8179,1376,27,7,2.4
8180,1376,28,7,1.1
8181,1376,29,7,2.0
8182,1376,30,7,2.6
8183,1376,31,7,
9486,1376,1,8,3.2
9487,1376,2,8,3.0
9488,1376,3,8,2.4
9489,1376,4,8,1.9
9490,1376,5,8,1.9
9491,1376,6,8,1.1
9492,1376,7,8,1.4
9493,1376,8,8,1.5
9494,1376,9,8,2.8
9495,1376,10,8,1.3
9496,1376,11,8,1.9
9497,1376,12,8,0.3
9498,1376,13,8,0.8
9499,1376,14,8,2.3
