,index,sal,rooz,Month,pi_gale_EV
3490,6745,1371,19,5,10.7
3491,6746,1371,20,5,9.0
3492,6747,1371,21,5,13.1
3493,6748,1371,22,5,10.2
3494,6749,1371,23,5,12.1
3495,6750,1371,24,5,8.4
3496,6751,1371,25,5,7.6
3497,6752,1371,26,5,6.2
3498,6753,1371,27,5,6.5
3499,6754,1371,28,5,11.0
3500,6755,1371,29,5,11.5
3501,6756,1371,30,5,9.8
3502,6757,1371,31,5,7.0
3503,8339,1371,1,6,7.9
3504,8340,1371,2,6,7.4
3505,8341,1371,3,6,8.2
3506,8342,1371,4,6,8.0
3507,8343,1371,5,6,6.6
3508,8344,1371,6,6,3.8
3509,8345,1371,7,6,4.4
3510,8346,1371,8,6,7.2
3511,8347,1371,9,6,6.3
3512,8348,1371,10,6,10.5
3513,8349,1371,11,6,12.6
3514,8350,1371,12,6,11.3
3515,8351,1371,13,6,9.5
3516,8352,1371,14,6,10.2
3517,8353,1371,15,6,6.7
3518,8354,1371,16,6,11.2
3519,8355,1371,17,6,8.4
3520,8356,1371,18,6,5.4
3521,8357,1371,19,6,8.0
3522,8358,1371,20,6,6.4
3523,8359,1371,21,6,7.7
3524,8360,1371,22,6,11.2
3525,8361,1371,23,6,10.4
3526,8362,1371,24,6,8.0
3527,8363,1371,25,6,5.3
3528,8364,1371,26,6,7.6
3529,8365,1371,27,6,8.0
3530,8366,1371,28,6,10.6
3531,8367,1371,29,6,10.2
3532,8368,1371,30,6,8.5
3533,8369,1371,31,6,5.0
3534,9951,1371,1,7,7.7
3535,9952,1371,2,7,7.1
3536,9953,1371,3,7,6.6
3537,9954,1371,4,7,8.5
3538,9955,1371,5,7,4.2
3539,9956,1371,6,7,4.1
3540,9957,1371,7,7,6.6
3541,9958,1371,8,7,8.0
3542,9959,1371,9,7,5.0
3543,9960,1371,10,7,5.5
3544,9961,1371,11,7,7.2
3545,9962,1371,12,7,9.3
3546,9963,1371,13,7,7.9
3547,9964,1371,14,7,5.0
3548,9965,1371,15,7,5.3
3549,9966,1371,16,7,3.6
3550,9967,1371,17,7,10.6
3551,9968,1371,18,7,5.9
3552,9969,1371,19,7,9.8
3553,9970,1371,20,7,7.2
3554,9971,1371,21,7,6.9
3555,9972,1371,22,7,9.9
3556,9973,1371,23,7,3.6
3557,9974,1371,24,7,3.7
3558,9975,1371,25,7,3.7
3559,9976,1371,26,7,5.9
3560,9977,1371,27,7,5.1
3561,9978,1371,28,7,5.2
3562,9979,1371,29,7,6.3
3563,9980,1371,30,7,5.0
3564,9981,1371,31,7,
3565,11563,1371,1,8,10.1
3566,11564,1371,2,8,8.0
3567,11565,1371,3,8,7.8
3568,11566,1371,4,8,7.5
3569,11567,1371,5,8,9.8
3570,11568,1371,6,8,7.4
3571,11569,1371,7,8,3.6
3572,11570,1371,8,8,3.7
3573,11571,1371,9,8,4.0
3574,11572,1371,10,8,5.0
3575,11573,1371,11,8,5.3
3576,11574,1371,12,8,3.6
3577,11575,1371,13,8,3.4
3578,11576,1371,14,8,2.2
3579,11577,1371,15,8,4.4
3580,11578,1371,16,8,3.0
3581,11579,1371,17,8,3.5
3582,11580,1371,18,8,1.5
3583,11581,1371,19,8,1.5
3584,11582,1371,20,8,2.6
3585,11583,1371,21,8,2.9
3586,11584,1371,22,8,2.5
3587,11585,1371,23,8,3.7
3588,11586,1371,24,8,2.5
3589,11587,1371,25,8,1.9
3590,11588,1371,26,8,1.3
3591,11589,1371,27,8,1.4
3592,11590,1371,28,8,0.7
3593,11591,1371,29,8,0.6
3594,11592,1371,30,8,0.6
3595,11593,1371,31,8,
3596,13175,1371,1,9,0.1
3597,13176,1371,2,9,0.1
3598,13177,1371,3,9,0.1
3599,13178,1371,4,9,0.1
3600,13179,1371,5,9,0.1
3601,13180,1371,6,9,0.1
3602,13181,1371,7,9,0.1
3603,13182,1371,8,9,0.1
3604,13183,1371,9,9,0.1
3605,13184,1371,10,9,0.1
3606,13185,1371,11,9,0.1
3607,13186,1371,12,9,0.1
3608,13187,1371,13,9,0.1
3609,13188,1371,14,9,0.1
3610,13189,1371,15,9,0.1
3611,13190,1371,16,9,0.1
3612,13191,1371,17,9,0.1
3613,13192,1371,18,9,0.1
3614,13193,1371,19,9,0.1
3615,13194,1371,20,9,0.1
3616,13195,1371,21,9,0.1
3617,13196,1371,22,9,0.1
3618,13197,1371,23,9,0.1
3619,13198,1371,24,9,0.1
3620,13199,1371,25,9,0.1
3621,13200,1371,26,9,0.1
3622,13201,1371,27,9,0.1
3623,13202,1371,28,9,0.1
3624,13203,1371,29,9,0.1
3625,13204,1371,30,9,0.1
3626,13205,1371,31,9,
3627,14787,1371,1,10,0.1
3628,14788,1371,2,10,0.1
3629,14789,1371,3,10,0.1
3630,14790,1371,4,10,0.1
3631,14791,1371,5,10,0.1
3632,14792,1371,6,10,0.1
3633,14793,1371,7,10,0.1
3634,14794,1371,8,10,0.1
3635,14795,1371,9,10,0.1
3636,14796,1371,10,10,0.1
3637,14797,1371,11,10,0.1
3638,14798,1371,12,10,0.1
3639,14799,1371,13,10,0.1
3640,14800,1371,14,10,0.1
3641,14801,1371,15,10,0.1
3642,14802,1371,16,10,0.1
3643,14803,1371,17,10,0.1
3644,14804,1371,18,10,0.1
3645,14805,1371,19,10,0.1
3646,14806,1371,20,10,0.1
3647,14807,1371,21,10,0.1
3648,14808,1371,22,10,0.1
3649,14809,1371,23,10,0.1
3650,14810,1371,24,10,0.1
3651,14811,1371,25,10,0.1
3652,14812,1371,26,10,0.1
3653,14813,1371,27,10,0.1
3654,14814,1371,28,10,0.1
3655,14815,1371,29,10,0.1
3656,14816,1371,30,10,0.1
3657,14817,1371,31,10,
3658,16399,1371,1,11,0.1
3659,16400,1371,2,11,0.1
3660,16401,1371,3,11,0.1
3661,16402,1371,4,11,0.1
3662,16403,1371,5,11,0.1
3663,16404,1371,6,11,0.1
3664,16405,1371,7,11,0.1
3665,16406,1371,8,11,0.1
3666,16407,1371,9,11,0.1
3667,16408,1371,10,11,0.1
3668,16409,1371,11,11,0.1
3669,16410,1371,12,11,0.1
3670,16411,1371,13,11,0.1
3671,16412,1371,14,11,0.1
3672,16413,1371,15,11,0.1
3673,16414,1371,16,11,0.1
3674,16415,1371,17,11,0.1
3675,16416,1371,18,11,0.1
3676,16417,1371,19,11,0.1
3677,16418,1371,20,11,0.1
3678,16419,1371,21,11,0.1
3679,16420,1371,22,11,0.1
3680,16421,1371,23,11,0.1
3681,16422,1371,24,11,0.1
3682,16423,1371,25,11,0.1
3683,16424,1371,26,11,0.1
3684,16425,1371,27,11,0.1
3685,16426,1371,28,11,0.1
3686,16427,1371,29,11,0.1
3687,16428,1371,30,11,0.1
3688,16429,1371,31,11,
3689,18011,1371,1,12,0.1
3690,18012,1371,2,12,0.1
3691,18013,1371,3,12,0.1
3692,18014,1371,4,12,0.1
3693,18015,1371,5,12,0.1
3694,18016,1371,6,12,0.1
3695,18017,1371,7,12,0.1
3696,18018,1371,8,12,0.1
3697,18019,1371,9,12,0.1
3698,18020,1371,10,12,0.1
3699,18021,1371,11,12,0.1
3700,18022,1371,12,12,0.1
3701,18023,1371,13,12,0.1
3702,18024,1371,14,12,0.1
3703,18025,1371,15,12,0.1
3704,18026,1371,16,12,0.1
3705,18027,1371,17,12,0.1
3706,18028,1371,18,12,0.1
3707,18029,1371,19,12,0.1
3708,18030,1371,20,12,0.1
3709,18031,1371,21,12,0.1
3710,18032,1371,22,12,0.1
3711,18033,1371,23,12,0.1
3712,18034,1371,24,12,0.1
3713,18035,1371,25,12,0.1
3714,18036,1371,26,12,0.1
3715,18037,1371,27,12,0.1
3716,18038,1371,28,12,0.1
3717,18039,1371,29,12,0.1
3718,18040,1371,30,12,
3719,18041,1371,31,12,
3720,310,1372,1,1,3.6
3721,311,1372,2,1,1.3
3722,312,1372,3,1,3.6
3723,313,1372,4,1,2.4
3724,314,1372,5,1,3.6
3725,315,1372,6,1,5.1
3726,316,1372,7,1,5.5
3727,317,1372,8,1,5.9
3728,318,1372,9,1,4.3
3729,319,1372,10,1,4.1
3730,320,1372,11,1,6.4
3731,321,1372,12,1,6.0
3732,322,1372,13,1,0.9
3733,323,1372,14,1,3.1
3734,324,1372,15,1,4.4
3735,325,1372,16,1,5.5
3736,326,1372,17,1,7.6
3737,327,1372,18,1,4.1
3738,328,1372,19,1,8.8
3739,329,1372,20,1,3.2
3740,330,1372,21,1,6.2
3741,331,1372,22,1,7.5
3742,332,1372,23,1,4.8
3743,333,1372,24,1,5.4
3744,334,1372,25,1,5.7
3745,335,1372,26,1,8.8
3746,336,1372,27,1,9.6
3747,337,1372,28,1,4.8
3748,338,1372,29,1,3.8
3749,339,1372,30,1,7.6
3750,340,1372,31,1,9.0
3751,1922,1372,1,2,6.2
3752,1923,1372,2,2,5.7
3753,1924,1372,3,2,3.7
3754,1925,1372,4,2,0.9
3755,1926,1372,5,2,2.0
3756,1927,1372,6,2,2.1
3757,1928,1372,7,2,5.0
3758,1929,1372,8,2,2.5
3759,1930,1372,9,2,3.6
3760,1931,1372,10,2,3.9
3761,1932,1372,11,2,2.6
3762,1933,1372,12,2,1.4
3763,1934,1372,13,2,3.3
3764,1935,1372,14,2,1.5
3765,1936,1372,15,2,1.8
3766,1937,1372,16,2,1.6
3767,1938,1372,17,2,7.1
3768,1939,1372,18,2,6.7
3769,1940,1372,19,2,7.2
3770,1941,1372,20,2,8.0
3771,1942,1372,21,2,11.1
3772,1943,1372,22,2,5.1
3773,1944,1372,23,2,3.9
3774,1945,1372,24,2,4.3
3775,1946,1372,25,2,6.0
3776,1947,1372,26,2,4.2
3777,1948,1372,27,2,5.0
3778,1949,1372,28,2,5.3
3779,1950,1372,29,2,5.1
3780,1951,1372,30,2,6.7
3781,1952,1372,31,2,6.8
3782,3534,1372,1,3,5.8
3783,3535,1372,2,3,7.6
3784,3536,1372,3,3,5.5
3785,3537,1372,4,3,5.6
3786,3538,1372,5,3,7.4
3787,3539,1372,6,3,5.9
3788,3540,1372,7,3,4.1
3789,3541,1372,8,3,5.9
3790,3542,1372,9,3,8.0
3791,3543,1372,10,3,5.1
3792,3544,1372,11,3,4.5
3793,3545,1372,12,3,9.0
3794,3546,1372,13,3,9.5
3795,3547,1372,14,3,4.4
3796,3548,1372,15,3,3.6
3797,3549,1372,16,3,6.6
3798,3550,1372,17,3,7.8
3799,3551,1372,18,3,8.6
3800,3552,1372,19,3,7.4
3801,3553,1372,20,3,8.5
3802,3554,1372,21,3,8.5
3803,3555,1372,22,3,10.3
3804,3556,1372,23,3,9.5
3805,3557,1372,24,3,6.0
3806,3558,1372,25,3,8.4
3807,3559,1372,26,3,12.1
3808,3560,1372,27,3,11.2
3809,3561,1372,28,3,11.8
3810,3562,1372,29,3,6.0
3811,3563,1372,30,3,8.5
3812,3564,1372,31,3,9.3
3813,5146,1372,1,4,8.4
3814,5147,1372,2,4,7.2
3815,5148,1372,3,4,16.7
3816,5149,1372,4,4,6.6
3817,5150,1372,5,4,5.0
3818,5151,1372,6,4,3.0
3819,5152,1372,7,4,1.3
3820,5153,1372,8,4,3.7
3821,5154,1372,9,4,7.1
3822,5155,1372,10,4,6.3
3823,5156,1372,11,4,6.3
3824,5157,1372,12,4,7.4
3825,5158,1372,13,4,9.1
3826,5159,1372,14,4,7.6
3827,5160,1372,15,4,9.6
3828,5161,1372,16,4,10.0
3829,5162,1372,17,4,7.4
3830,5163,1372,18,4,9.3
3831,5164,1372,19,4,7.4
3832,5165,1372,20,4,8.1
3833,5166,1372,21,4,6.4
3834,5167,1372,22,4,9.3
3835,5168,1372,23,4,6.9
3836,5169,1372,24,4,6.7
3837,5170,1372,25,4,8.5
3838,5171,1372,26,4,7.1
3839,5172,1372,27,4,7.7
3840,5173,1372,28,4,9.8
3841,5174,1372,29,4,14.2
3842,5175,1372,30,4,10.5
3843,5176,1372,31,4,6.1
3844,6758,1372,1,5,7.5
3845,6759,1372,2,5,6.7
3846,6760,1372,3,5,9.3
3847,6761,1372,4,5,6.7
3848,6762,1372,5,5,8.5
3849,6763,1372,6,5,6.0
3850,6764,1372,7,5,7.2
3851,6765,1372,8,5,9.0
3852,6766,1372,9,5,8.3
3853,6767,1372,10,5,11.1
3854,6768,1372,11,5,10.6
3855,6769,1372,12,5,9.5
3856,6770,1372,13,5,8.9
3857,6771,1372,14,5,5.6
3858,6772,1372,15,5,8.0
3859,6773,1372,16,5,6.9
3860,6774,1372,17,5,6.7
3861,6775,1372,18,5,8.0
3862,6776,1372,19,5,9.4
3863,6777,1372,20,5,8.3
3864,6778,1372,21,5,7.4
3865,6779,1372,22,5,6.1
3866,6780,1372,23,5,7.9
3867,6781,1372,24,5,7.2
3868,6782,1372,25,5,6.6
3869,6783,1372,26,5,10.4
3870,6784,1372,27,5,9.0
3871,6785,1372,28,5,9.0
3872,6786,1372,29,5,12.7
3873,6787,1372,30,5,8.0
3874,6788,1372,31,5,7.7
3875,8370,1372,1,6,6.8
3876,8371,1372,2,6,7.2
3877,8372,1372,3,6,9.0
3878,8373,1372,4,6,8.1
3879,8374,1372,5,6,8.5
3880,8375,1372,6,6,10.2
3881,8376,1372,7,6,12.2
3882,8377,1372,8,6,9.6
3883,8378,1372,9,6,7.6
3884,8379,1372,10,6,5.3
3885,8380,1372,11,6,11.6
3886,8381,1372,12,6,4.2
3887,8382,1372,13,6,2.9
3888,8383,1372,14,6,5.2
3889,8384,1372,15,6,3.4
3890,8385,1372,16,6,3.4
3891,8386,1372,17,6,2.7
3892,8387,1372,18,6,1.7
3893,8388,1372,19,6,3.2
3894,8389,1372,20,6,4.8
3895,8390,1372,21,6,6.4
3896,8391,1372,22,6,5.4
3897,8392,1372,23,6,5.4
3898,8393,1372,24,6,5.7
3899,8394,1372,25,6,5.2
3900,8395,1372,26,6,6.1
3901,8396,1372,27,6,6.1
3902,8397,1372,28,6,5.8
3903,8398,1372,29,6,5.1
3904,8399,1372,30,6,5.5
3905,8400,1372,31,6,5.5
3906,9982,1372,1,7,4.4
3907,9983,1372,2,7,8.1
3908,9984,1372,3,7,4.1
3909,9985,1372,4,7,5.8
3910,9986,1372,5,7,6.1
3911,9987,1372,6,7,5.0
3912,9988,1372,7,7,7.3
3913,9989,1372,8,7,6.1
3914,9990,1372,9,7,7.1
3915,9991,1372,10,7,6.8
3916,9992,1372,11,7,9.8
3917,9993,1372,12,7,3.6
3918,9994,1372,13,7,5.0
3919,9995,1372,14,7,3.2
3920,9996,1372,15,7,5.1
3921,9997,1372,16,7,2.5
3922,9998,1372,17,7,5.8
3923,9999,1372,18,7,5.1
3924,10000,1372,19,7,2.8
3925,10001,1372,20,7,3.2
3926,10002,1372,21,7,1.3
3927,10003,1372,22,7,0.7
3928,10004,1372,23,7,3.2
3929,10005,1372,24,7,2.8
3930,10006,1372,25,7,4.1
3931,10007,1372,26,7,4.6
3932,10008,1372,27,7,5.0
3933,10009,1372,28,7,4.2
3934,10010,1372,29,7,2.8
3935,10011,1372,30,7,4.2
3936,10012,1372,31,7,
3937,11594,1372,1,8,3.4
3938,11595,1372,2,8,3.1
3939,11596,1372,3,8,1.5
3940,11597,1372,4,8,4.4
3941,11598,1372,5,8,5.0
3942,11599,1372,6,8,0.6
3943,11600,1372,7,8,0.7
3944,11601,1372,8,8,1.5
3945,11602,1372,9,8,1.8
3946,11603,1372,10,8,1.5
3947,11604,1372,11,8,0.7
3948,11605,1372,12,8,0.6
3949,11606,1372,13,8,1.5
3950,11607,1372,14,8,2.5
3951,11608,1372,15,8,1.4
3952,11609,1372,16,8,1.7
3953,11610,1372,17,8,2.4
3954,11611,1372,18,8,1.9
3955,11612,1372,19,8,3.8
3956,11613,1372,20,8,3.2
3957,11614,1372,21,8,3.9
3958,11615,1372,22,8,2.7
3959,11616,1372,23,8,0.2
3960,11617,1372,24,8,0.2
3961,11618,1372,25,8,2.5
3962,11619,1372,26,8,0.1
3963,11620,1372,27,8,0.4
3964,11621,1372,28,8,0.1
3965,11622,1372,29,8,0.1
3966,11623,1372,30,8,0.1
3967,11624,1372,31,8,
3968,13206,1372,1,9,0.1
3969,13207,1372,2,9,0.1
3970,13208,1372,3,9,0.1
3971,13209,1372,4,9,0.1
3972,13210,1372,5,9,0.1
3973,13211,1372,6,9,0.1
3974,13212,1372,7,9,0.1
3975,13213,1372,8,9,0.1
3976,13214,1372,9,9,0.1
3977,13215,1372,10,9,0.1
3978,13216,1372,11,9,0.1
3979,13217,1372,12,9,0.1
3980,13218,1372,13,9,0.1
3981,13219,1372,14,9,0.1
3982,13220,1372,15,9,0.1
3983,13221,1372,16,9,0.1
3984,13222,1372,17,9,0.1
3985,13223,1372,18,9,0.1
3986,13224,1372,19,9,0.1
3987,13225,1372,20,9,0.1
3988,13226,1372,21,9,0.1
3989,13227,1372,22,9,0.1
3990,13228,1372,23,9,0.1
3991,13229,1372,24,9,0.1
3992,13230,1372,25,9,0.1
3993,13231,1372,26,9,0.1
3994,13232,1372,27,9,0.1
3995,13233,1372,28,9,0.1
3996,13234,1372,29,9,0.1
3997,13235,1372,30,9,0.1
3998,13236,1372,31,9,
3999,14818,1372,1,10,0.1
4000,14819,1372,2,10,0.1
4001,14820,1372,3,10,0.1
4002,14821,1372,4,10,0.1
4003,14822,1372,5,10,0.1
4004,14823,1372,6,10,0.1
4005,14824,1372,7,10,0.1
4006,14825,1372,8,10,0.1
4007,14826,1372,9,10,0.1
4008,14827,1372,10,10,0.1
4009,14828,1372,11,10,0.1
4010,14829,1372,12,10,0.1
4011,14830,1372,13,10,0.1
4012,14831,1372,14,10,0.1
4013,14832,1372,15,10,0.1
4014,14833,1372,16,10,0.1
4015,14834,1372,17,10,0.1
4016,14835,1372,18,10,0.1
4017,14836,1372,19,10,0.1
4018,14837,1372,20,10,0.1
4019,14838,1372,21,10,0.1
4020,14839,1372,22,10,0.1
4021,14840,1372,23,10,0.1
4022,14841,1372,24,10,0.1
4023,14842,1372,25,10,0.1
4024,14843,1372,26,10,0.1
4025,14844,1372,27,10,0.1
4026,14845,1372,28,10,0.1
4027,14846,1372,29,10,0.1
4028,14847,1372,30,10,0.1
4029,14848,1372,31,10,
4030,16430,1372,1,11,0.1
4031,16431,1372,2,11,0.1
4032,16432,1372,3,11,0.1
4033,16433,1372,4,11,0.1
4034,16434,1372,5,11,0.1
4035,16435,1372,6,11,0.1
4036,16436,1372,7,11,0.1
4037,16437,1372,8,11,0.1
4038,16438,1372,9,11,0.1
4039,16439,1372,10,11,0.1
4040,16440,1372,11,11,0.1
4041,16441,1372,12,11,0.1
4042,16442,1372,13,11,0.1
4043,16443,1372,14,11,0.1
4044,16444,1372,15,11,0.1
4045,16445,1372,16,11,0.1
4046,16446,1372,17,11,0.1
4047,16447,1372,18,11,0.1
4048,16448,1372,19,11,0.1
4049,16449,1372,20,11,0.1
4050,16450,1372,21,11,0.1
4051,16451,1372,22,11,0.1
4052,16452,1372,23,11,0.1
4053,16453,1372,24,11,0.1
4054,16454,1372,25,11,0.1
4055,16455,1372,26,11,0.1
4056,16456,1372,27,11,0.1
4057,16457,1372,28,11,0.1
4058,16458,1372,29,11,0.1
4059,16459,1372,30,11,0.1
4060,16460,1372,31,11,
4061,18042,1372,1,12,0.1
4062,18043,1372,2,12,0.1
4063,18044,1372,3,12,0.1
4064,18045,1372,4,12,0.1
4065,18046,1372,5,12,0.1
4066,18047,1372,6,12,0.1
4067,18048,1372,7,12,0.1
4068,18049,1372,8,12,0.1
4069,18050,1372,9,12,0.1
4070,18051,1372,10,12,0.1
4071,18052,1372,11,12,0.1
4072,18053,1372,12,12,0.1
4073,18054,1372,13,12,0.1
4074,18055,1372,14,12,0.1
4075,18056,1372,15,12,0.1
4076,18057,1372,16,12,0.1
4077,18058,1372,17,12,0.1
4078,18059,1372,18,12,0.1
4079,18060,1372,19,12,0.1
4080,18061,1372,20,12,0.1
4081,18062,1372,21,12,0.1
4082,18063,1372,22,12,0.1
4083,18064,1372,23,12,0.1
4084,18065,1372,24,12,0.1
4085,18066,1372,25,12,0.1
4086,18067,1372,26,12,0.1
4087,18068,1372,27,12,0.1
4088,18069,1372,28,12,0.1
4089,18070,1372,29,12,0.1
4090,18071,1372,30,12,
4091,18072,1372,31,12,
4092,341,1373,1,1,3.5
4093,342,1373,2,1,2.6
4094,343,1373,3,1,3.6
4095,344,1373,4,1,6.8
4096,345,1373,5,1,0.2
4097,346,1373,6,1,1.4
4098,347,1373,7,1,0.3
4099,348,1373,8,1,2.5
4100,349,1373,9,1,5.5
4101,350,1373,10,1,5.0
4102,351,1373,11,1,4.5
4103,352,1373,12,1,6.8
4104,353,1373,13,1,5.8
4105,354,1373,14,1,2.2
4106,355,1373,15,1,4.2
4107,356,1373,16,1,0.8
4108,357,1373,17,1,4.3
4109,358,1373,18,1,4.1
4110,359,1373,19,1,4.5
4111,360,1373,20,1,6.4
4112,361,1373,21,1,3.6
4113,362,1373,22,1,0.5
4114,363,1373,23,1,4.5
4115,364,1373,24,1,3.2
4116,365,1373,25,1,1.0
4117,366,1373,26,1,3.7
4118,367,1373,27,1,5.9
4119,368,1373,28,1,4.8
4120,369,1373,29,1,2.5
4121,370,1373,30,1,3.6
4122,371,1373,31,1,3.5
4123,1953,1373,1,2,5.1
4124,1954,1373,2,2,4.5
4125,1955,1373,3,2,1.5
4126,1956,1373,4,2,2.2
4127,1957,1373,5,2,1.5
4128,1958,1373,6,2,3.3
4129,1959,1373,7,2,5.2
4130,1960,1373,8,2,4.0
4131,1961,1373,9,2,2.3
4132,1962,1373,10,2,5.1
4133,1963,1373,11,2,5.0
4134,1964,1373,12,2,3.0
4135,1965,1373,13,2,5.0
4136,1966,1373,14,2,3.1
4137,1967,1373,15,2,6.9
4138,1968,1373,16,2,5.1
4139,1969,1373,17,2,3.3
4140,1970,1373,18,2,3.7
4141,1971,1373,19,2,5.1
4142,1972,1373,20,2,5.4
4143,1973,1373,21,2,5.0
4144,1974,1373,22,2,3.4
4145,1975,1373,23,2,3.0
4146,1976,1373,24,2,3.8
4147,1977,1373,25,2,3.7
4148,1978,1373,26,2,5.4
4149,1979,1373,27,2,8.4
4150,1980,1373,28,2,5.1
4151,1981,1373,29,2,5.1
4152,1982,1373,30,2,3.4
4153,1983,1373,31,2,6.0
4154,3565,1373,1,3,7.5
4155,3566,1373,2,3,6.3
4156,3567,1373,3,3,6.7
4157,3568,1373,4,3,7.2
4158,3569,1373,5,3,6.9
4159,3570,1373,6,3,0.7
4160,3571,1373,7,3,1.3
4161,3572,1373,8,3,1.8
4162,3573,1373,9,3,4.4
4163,3574,1373,10,3,6.9
4164,3575,1373,11,3,4.2
4165,3576,1373,12,3,1.3
4166,3577,1373,13,3,2.3
4167,3578,1373,14,3,0.7
4168,3579,1373,15,3,2.4
4169,3580,1373,16,3,5.3
4170,3581,1373,17,3,4.0
4171,3582,1373,18,3,5.4
4172,3583,1373,19,3,7.2
4173,3584,1373,20,3,8.6
4174,3585,1373,21,3,6.6
4175,3586,1373,22,3,6.8
4176,3587,1373,23,3,7.6
4177,3588,1373,24,3,5.9
4178,3589,1373,25,3,3.8
4179,3590,1373,26,3,5.9
4180,3591,1373,27,3,5.1
4181,3592,1373,28,3,7.6
4182,3593,1373,29,3,6.7
4183,3594,1373,30,3,7.7
4184,3595,1373,31,3,10.7
4185,5177,1373,1,4,8.1
4186,5178,1373,2,4,5.2
4187,5179,1373,3,4,8.0
4188,5180,1373,4,4,7.9
4189,5181,1373,5,4,6.3
4190,5182,1373,6,4,5.5
4191,5183,1373,7,4,9.0
4192,5184,1373,8,4,11.6
4193,5185,1373,9,4,8.3
4194,5186,1373,10,4,10.5
4195,5187,1373,11,4,11.0
4196,5188,1373,12,4,8.4
4197,5189,1373,13,4,7.2
4198,5190,1373,14,4,6.0
4199,5191,1373,15,4,7.3
4200,5192,1373,16,4,5.1
4201,5193,1373,17,4,5.4
4202,5194,1373,18,4,9.7
4203,5195,1373,19,4,6.5
4204,5196,1373,20,4,10.6
4205,5197,1373,21,4,10.8
4206,5198,1373,22,4,9.4
4207,5199,1373,23,4,9.3
4208,5200,1373,24,4,8.9
4209,5201,1373,25,4,15.7
4210,5202,1373,26,4,9.7
4211,5203,1373,27,4,7.4
4212,5204,1373,28,4,5.8
4213,5205,1373,29,4,7.2
4214,5206,1373,30,4,6.7
4215,5207,1373,31,4,7.2
4216,6789,1373,1,5,7.2
4217,6790,1373,2,5,6.4
4218,6791,1373,3,5,13.0
4219,6792,1373,4,5,11.8
4220,6793,1373,5,5,8.6
4221,6794,1373,6,5,8.5
4222,6795,1373,7,5,10.6
4223,6796,1373,8,5,12.5
4224,6797,1373,9,5,8.9
4225,6798,1373,10,5,8.7
4226,6799,1373,11,5,9.5
4227,6800,1373,12,5,10.7
4228,6801,1373,13,5,9.8
4229,6802,1373,14,5,10.8
4230,6803,1373,15,5,10.5
4231,6804,1373,16,5,11.6
4232,6805,1373,17,5,8.9
4233,6806,1373,18,5,8.4
4234,6807,1373,19,5,5.4
4235,6808,1373,20,5,10.4
4236,6809,1373,21,5,13.0
4237,6810,1373,22,5,12.2
4238,6811,1373,23,5,7.1
4239,6812,1373,24,5,7.6
4240,6813,1373,25,5,10.2
4241,6814,1373,26,5,10.2
4242,6815,1373,27,5,11.2
4243,6816,1373,28,5,10.2
4244,6817,1373,29,5,7.2
4245,6818,1373,30,5,9.4
4246,6819,1373,31,5,11.2
4247,8401,1373,1,6,10.4
4248,8402,1373,2,6,8.5
4249,8403,1373,3,6,10.3
4250,8404,1373,4,6,11.6
4251,8405,1373,5,6,8.3
4252,8406,1373,6,6,11.1
4253,8407,1373,7,6,13.7
4254,8408,1373,8,6,14.8
4255,8409,1373,9,6,11.4
4256,8410,1373,10,6,13.6
4257,8411,1373,11,6,11.8
4258,8412,1373,12,6,11.1
4259,8413,1373,13,6,9.0
4260,8414,1373,14,6,11.8
4261,8415,1373,15,6,11.4
4262,8416,1373,16,6,11.2
4263,8417,1373,17,6,13.0
4264,8418,1373,18,6,10.2
4265,8419,1373,19,6,7.4
4266,8420,1373,20,6,11.1
4267,8421,1373,21,6,12.5
4268,8422,1373,22,6,10.7
4269,8423,1373,23,6,11.1
4270,8424,1373,24,6,11.5
4271,8425,1373,25,6,9.5
4272,8426,1373,26,6,10.5
4273,8427,1373,27,6,11.9
4274,8428,1373,28,6,7.0
4275,8429,1373,29,6,4.2
4276,8430,1373,30,6,4.3
4277,8431,1373,31,6,5.0
4278,10013,1373,1,7,5.5
4279,10014,1373,2,7,4.5
4280,10015,1373,3,7,5.3
4281,10016,1373,4,7,5.2
4282,10017,1373,5,7,4.2
4283,10018,1373,6,7,7.0
4284,10019,1373,7,7,4.6
4285,10020,1373,8,7,3.6
4286,10021,1373,9,7,5.3
4287,10022,1373,10,7,2.8
4288,10023,1373,11,7,2.4
4289,10024,1373,12,7,3.4
4290,10025,1373,13,7,3.1
4291,10026,1373,14,7,3.6
4292,10027,1373,15,7,4.3
4293,10028,1373,16,7,3.2
4294,10029,1373,17,7,3.8
4295,10030,1373,18,7,4.4
4296,10031,1373,19,7,3.1
4297,10032,1373,20,7,3.5
4298,10033,1373,21,7,4.2
4299,10034,1373,22,7,5.0
4300,10035,1373,23,7,0.9
4301,10036,1373,24,7,1.7
4302,10037,1373,25,7,1.6
4303,10038,1373,26,7,2.5
4304,10039,1373,27,7,1.9
4305,10040,1373,28,7,1.7
4306,10041,1373,29,7,2.4
4307,10042,1373,30,7,3.4
4308,10043,1373,31,7,
4309,11625,1373,1,8,1.8
4310,11626,1373,2,8,2.6
4311,11627,1373,3,8,1.6
4312,11628,1373,4,8,2.5
4313,11629,1373,5,8,4.3
4314,11630,1373,6,8,3.1
4315,11631,1373,7,8,3.2
4316,11632,1373,8,8,1.7
4317,11633,1373,9,8,1.9
